,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/lr_C,config/lr_solver,config/svc_C,config/svc_kernel,config/weight_lr,config/weight_nb,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_colsample_bytree,config/xgb_eta,config/xgb_lambda,config/xgb_max_depth,config/xgb_min_child_weight,config/xgb_subsample,logdir
12,7200.0,1717358601,,False,1,d5444553,2024-06-02_22-03-21,1.432990550994873,1.432990550994873,65412,DESKTOP-8J3QSBJ,127.0.0.1,1.432990550994873,1,"[100, 101, 102, 105]",0.15627656244932212,saga,0.6290374299080624,sigmoid,0.5654032725451327,0.5363916273461952,0.31347560415668463,0.20855305070390828,0.001800477536700933,0.5770001283764714,0.09158688635243416,0.023129464801165574,9,5,0.6424056206620875,d5444553
13,6850.0,1717358474,,False,1,ae658975,2024-06-02_22-01-14,2.333806276321411,2.333806276321411,9700,DESKTOP-8J3QSBJ,127.0.0.1,2.333806276321411,1,"[100, 101, 103, 105]",0.6233994951942052,lbfgs,7.761562655597489,poly,0.9795899279474547,0.5635178546772495,0.5519086271611924,0.16530329492443652,6.756934271426487,0.895042721006986,0.029371506747157376,4.2800263703298045,6,1,0.8914529368225295,ae658975
14,7200.0,1717358602,,False,1,afc9a828,2024-06-02_22-03-22,1.2345495223999023,1.2345495223999023,30388,DESKTOP-8J3QSBJ,127.0.0.1,1.2345495223999023,1,"[101, 102, 103]",0.33202731200769203,saga,0.5859470552849869,sigmoid,0.28615436618497936,0.7765893070085496,0.32156104073312375,0.19287751890409333,0.002565609067087665,0.8709764782344462,0.017658301209725804,0.016995271055295573,3,4,0.9942375273641145,afc9a828
15,7000.0,1717358476,,False,1,d12af2bd,2024-06-02_22-01-16,1.3941397666931152,1.3941397666931152,48880,DESKTOP-8J3QSBJ,127.0.0.1,1.3941397666931152,1,"[104, 102, 103, 105]",5.686033895636259,newton-cg,1.6983893192063892,poly,0.6143892614591981,0.4165805807437616,0.2992192189780838,0.2672057188908973,0.033496094250449186,0.7011307595129406,0.032617276443460415,0.5597003011530871,8,4,0.9195597712466237,d12af2bd
16,7500.0,1717358604,,False,1,21071ccf,2024-06-02_22-03-24,1.2787055969238281,1.2787055969238281,23728,DESKTOP-8J3QSBJ,127.0.0.1,1.2787055969238281,1,"[102, 103, 105]",0.11571707559506507,newton-cg,0.1696684360739591,rbf,0.06140413456556626,0.07067428735903525,0.9183199868143154,0.2553230191779601,0.2791474323818901,0.8182440566054697,0.0201501034795639,0.027568612453583018,9,1,0.566849382645442,21071ccf
17,7050.0,1717358606,,False,1,593340c3,2024-06-02_22-03-26,1.6256136894226074,1.6256136894226074,19636,DESKTOP-8J3QSBJ,127.0.0.1,1.6256136894226074,1,"[100, 101, 103, 105]",1.3810296541133305,sag,0.25842052219707123,sigmoid,0.23631883905908568,0.6750068655053618,0.6426321862356736,0.9666216951897485,0.25466837615609433,0.8431467140429412,0.01201858485431125,3.1007429276145775,10,4,0.8384325716025534,593340c3
18,6250.0,1717358482,,False,1,f08d5118,2024-06-02_22-01-22,1.6196668148040771,1.6196668148040771,59096,DESKTOP-8J3QSBJ,127.0.0.1,1.6196668148040771,1,"[100, 101, 103, 105]",2.4523217722986117,saga,0.2131978206242052,sigmoid,0.8775280637503627,0.0050622675621353475,0.5835741968782412,0.2940374175354191,2.654526211719339,0.9648378026459082,0.09653886446411951,0.002685589189636078,8,4,0.7794378517174421,f08d5118
19,6700.0,1717358484,,False,1,0616a3cd,2024-06-02_22-01-24,1.434035062789917,1.434035062789917,55072,DESKTOP-8J3QSBJ,127.0.0.1,1.434035062789917,1,"[101, 103, 105]",2.9823312726754683,sag,0.4584862152371519,sigmoid,0.4275567599146841,0.12948312029413733,0.9250791707958451,0.8453420737024423,0.002322118232244603,0.802702231682756,0.022347888701851903,0.01075986229361624,6,4,0.7010666742608259,0616a3cd
20,6550.0,1717358486,,False,1,763898d4,2024-06-02_22-01-26,1.6150424480438232,1.6150424480438232,52552,DESKTOP-8J3QSBJ,127.0.0.1,1.6150424480438232,1,"[101, 103, 105]",2.600507860964738,lbfgs,0.12726377247062118,sigmoid,0.3939405102149959,0.016460465348389963,0.705462602374104,0.16669378588271877,1.5904059245514308,0.6266948450418193,0.07043968615661077,0.18928653699074197,6,3,0.5269734738470575,763898d4
21,7200.0,1717358607,,False,1,d912dd7d,2024-06-02_22-03-27,1.3010454177856445,1.3010454177856445,60808,DESKTOP-8J3QSBJ,127.0.0.1,1.3010454177856445,1,"[104, 102, 103, 105]",4.737963064295208,sag,0.8649573031462061,rbf,0.26404682108547484,0.23024482509640487,0.8806253801989249,0.2645527228145689,8.865202592235132,0.7485779323199183,0.0540972164639559,7.01475232383269,8,3,0.9559949917867223,d912dd7d
22,7000.0,1717358489,,False,1,11561eb5,2024-06-02_22-01-29,0.9540205001831055,0.9540205001831055,14940,DESKTOP-8J3QSBJ,127.0.0.1,0.9540205001831055,1,"[100, 102, 103, 105]",2.570554509704406,newton-cg,0.17168019664655587,poly,0.17797574454346754,0.6969750614633995,0.37859740392529073,0.6877301928774708,8.604947760005933,0.5141030064443743,0.013850426083428014,0.006150239089799646,7,5,0.8686540087633875,11561eb5
23,6900.0,1717358491,,False,1,b32ae403,2024-06-02_22-01-31,1.5401620864868164,1.5401620864868164,38620,DESKTOP-8J3QSBJ,127.0.0.1,1.5401620864868164,1,"[100, 101, 103, 105]",0.23854318906469862,newton-cg,2.672786594128734,poly,0.61553862417948,0.9191570919196149,0.11099770981100221,0.3778871208235922,0.0010210668720048155,0.9320041867752076,0.03947196261852088,0.789494084095344,3,5,0.687443550680463,b32ae403
24,7200.0,1717358609,,False,1,678383e7,2024-06-02_22-03-29,1.0242104530334473,1.0242104530334473,27348,DESKTOP-8J3QSBJ,127.0.0.1,1.0242104530334473,1,"[100, 102, 103, 105]",8.16057112328257,newton-cg,0.29749544961046415,poly,0.2207367335600492,0.3374345262203169,0.004430621232615062,0.6043770247897371,0.002234699852217897,0.850144229008232,0.01672372606105765,9.65882135761076,3,2,0.8786233263475778,678383e7
25,7000.0,1717358494,,False,1,9ce44be1,2024-06-02_22-01-34,0.978020429611206,0.978020429611206,35536,DESKTOP-8J3QSBJ,127.0.0.1,0.978020429611206,1,"[101, 103, 105]",9.436583211641846,liblinear,1.2855052172188826,linear,0.5390142037885631,0.544476428967686,0.8685227377146978,0.44358678042746325,6.293380627016889,0.7643976053928159,0.04848800126804116,0.013908694942173672,9,1,0.6967638009274943,9ce44be1
26,7200.0,1717358611,,False,1,be4b5c04,2024-06-02_22-03-31,1.218813419342041,1.218813419342041,9184,DESKTOP-8J3QSBJ,127.0.0.1,1.218813419342041,1,"[101, 102, 103, 105]",0.3882334157471919,saga,0.3025216616336849,rbf,0.6113392860436377,0.11558452362006422,0.2916495286410975,0.8956750780566315,3.944631718455013,0.8445075673564206,0.056769758762288666,0.12240437256395505,5,4,0.9727597941074803,be4b5c04
27,7250.0,1717358613,,False,1,c793603f,2024-06-02_22-03-33,1.2913475036621094,1.2913475036621094,46036,DESKTOP-8J3QSBJ,127.0.0.1,1.2913475036621094,1,"[102, 103, 105]",0.11351370476629762,liblinear,0.8823640160266819,rbf,0.5696758027099202,0.5429648347639298,0.3590362849704182,0.6776223858821736,0.014728078247798067,0.8954531345904816,0.010320708297002155,1.761315651612943,8,4,0.9250462085083849,c793603f
28,6900.0,1717358501,,False,1,68bfc478,2024-06-02_22-01-41,2.3986034393310547,2.3986034393310547,6168,DESKTOP-8J3QSBJ,127.0.0.1,2.3986034393310547,1,"[101, 102, 103]",2.942831714473756,lbfgs,7.063287412656425,poly,0.8013557105115646,0.07376467411879128,0.9591195612282842,0.05835334429067274,0.006632960598521324,0.5869480729945241,0.02654330338852408,6.261963962013023,10,1,0.5515290142258753,68bfc478
29,6650.0,1717358502,,False,1,64cd0326,2024-06-02_22-01-42,1.7590651512145996,1.7590651512145996,28132,DESKTOP-8J3QSBJ,127.0.0.1,1.7590651512145996,1,"[104, 102, 103, 105]",0.6338353108035044,sag,6.115750578580893,linear,0.05620642046598834,0.04414047780024699,0.8098006401498743,0.3414438383483188,0.0025200742320197894,0.8924857702331421,0.031077811965150817,8.978836780256893,9,4,0.5205746776103111,64cd0326
30,6900.0,1717358504,,False,1,e87f5e01,2024-06-02_22-01-44,1.3135762214660645,1.3135762214660645,48712,DESKTOP-8J3QSBJ,127.0.0.1,1.3135762214660645,1,"[100, 101, 102, 103, 105]",3.256996178895905,liblinear,1.6493817588236808,rbf,0.27997868224123734,0.32055768237210547,0.23517906922002352,0.34293495565720344,0.008462199398152934,0.8476085192464519,0.06630592622890574,0.02159089402647399,9,2,0.6967522785885476,e87f5e01
31,6750.0,1717358505,,False,1,cae0d97b,2024-06-02_22-01-45,1.250049114227295,1.250049114227295,44232,DESKTOP-8J3QSBJ,127.0.0.1,1.250049114227295,1,"[101, 103, 105]",1.6962265787715478,lbfgs,0.5149304024310372,sigmoid,0.33549731038302155,0.5806075371222968,0.9195505913055699,0.6990185002926895,0.026327329559850603,0.9213559872926558,0.07556617337725559,0.19420566708075157,5,1,0.8171635892038753,cae0d97b
32,6550.0,1717358507,,False,1,f84fef0f,2024-06-02_22-01-47,1.2670679092407227,1.2670679092407227,59220,DESKTOP-8J3QSBJ,127.0.0.1,1.2670679092407227,1,"[104, 102, 103, 105]",0.7828770898562873,sag,1.4395820434929814,sigmoid,0.4194676175659252,0.06167936763495807,0.44352872280534406,0.9537086830591445,0.06862804942158655,0.9054791168323275,0.011711452334297752,0.00786708855753324,5,5,0.8911899467546919,f84fef0f
33,7000.0,1717358509,,False,1,ec343871,2024-06-02_22-01-49,1.4523932933807373,1.4523932933807373,9112,DESKTOP-8J3QSBJ,127.0.0.1,1.4523932933807373,1,"[100, 104, 102, 103, 105]",0.28899711450650606,sag,3.0933189474639278,linear,0.933125908134593,0.29887618133717087,0.13340027594934678,0.6234685204113395,0.3293897711408776,0.6380564309051044,0.048607300395580484,0.017172722752098194,7,1,0.903264344216457,ec343871
34,7400.0,1717358614,,False,1,77e021cb,2024-06-02_22-03-34,0.9124317169189453,0.9124317169189453,36928,DESKTOP-8J3QSBJ,127.0.0.1,0.9124317169189453,1,"[101, 102, 103, 105]",0.10807327027591487,lbfgs,0.8857985717928301,linear,0.11434848453314295,0.34440186945835694,0.7720242044928689,0.42825508700215864,0.8583563184012846,0.7179347428574792,0.017904768683093198,1.028600303955655,6,4,0.8805915576520387,77e021cb
35,7200.0,1717358617,,False,1,0235a1b9,2024-06-02_22-03-37,1.6762821674346924,1.6762821674346924,16048,DESKTOP-8J3QSBJ,127.0.0.1,1.6762821674346924,1,"[100, 101, 102, 105]",8.180291389710806,saga,0.12285348017427823,sigmoid,0.716985433317419,0.6180707796203349,0.69755033273143,0.14013356984054615,0.0034870689482149973,0.5366730891486868,0.0751757146473452,2.8762881585810915,8,1,0.658217007650234,0235a1b9
36,6650.0,1717358515,,False,1,9a74ee0e,2024-06-02_22-01-55,1.5623841285705566,1.5623841285705566,33248,DESKTOP-8J3QSBJ,127.0.0.1,1.5623841285705566,1,"[100, 101, 102, 103, 104, 105]",0.5245426659231643,sag,2.7882842299698973,linear,0.9651810767561171,0.6907878829454043,0.9130052415807817,0.9656946298185621,2.4843936663630264,0.7018229391066209,0.09352658936443212,0.0012069862925441206,8,4,0.9014945355370315,9a74ee0e
37,6850.0,1717358516,,False,1,7a6639d0,2024-06-02_22-01-56,1.2277534008026123,1.2277534008026123,29376,DESKTOP-8J3QSBJ,127.0.0.1,1.2277534008026123,1,"[101, 103, 105]",7.786692730363572,saga,0.8880192571989318,poly,0.24328202806323757,0.07841872370903352,0.6050143894828465,0.27288598783490947,0.9359456571008494,0.816228739198186,0.05117625630550369,2.715562927445366,5,3,0.9021486502279141,7a6639d0
38,6750.0,1717358518,,False,1,0445b470,2024-06-02_22-01-58,0.9279210567474365,0.9279210567474365,36340,DESKTOP-8J3QSBJ,127.0.0.1,0.9279210567474365,1,"[100, 101, 102, 103, 104, 105]",1.2263685547846563,newton-cg,0.2056616442232003,linear,0.7487298359529395,0.7084301269296427,0.3725300597106861,0.9778710844769835,0.03269168737430399,0.7880035370071581,0.030002422610402063,3.26418377362379,9,4,0.7507824974265227,0445b470
39,6850.0,1717358522,,False,1,0f63c187,2024-06-02_22-02-02,2.7427051067352295,2.7427051067352295,45188,DESKTOP-8J3QSBJ,127.0.0.1,2.7427051067352295,1,"[101, 103, 105]",2.5960812971265184,newton-cg,8.937850964466275,poly,0.3675300883551299,0.07668377042799757,0.06175491211778783,0.43638876763173784,0.0010947945626708817,0.7184209803667474,0.07272074912904021,0.4607483110746873,8,1,0.6162803478658874,0f63c187
40,7100.0,1717358618,,False,1,c62f14c4,2024-06-02_22-03-38,1.5153698921203613,1.5153698921203613,65832,DESKTOP-8J3QSBJ,127.0.0.1,1.5153698921203613,1,"[101, 102, 103]",6.674314247354813,liblinear,2.1443943173719777,poly,0.6985939097255229,0.4513495235042324,0.1210116001190003,0.4699486589341892,0.04166810153559701,0.7610388676255121,0.0955785651152974,0.019247103951089646,6,1,0.6219643841399884,c62f14c4
41,6950.0,1717358524,,False,1,2cf46c0b,2024-06-02_22-02-04,1.0061469078063965,1.0061469078063965,48040,DESKTOP-8J3QSBJ,127.0.0.1,1.0061469078063965,1,"[100, 104, 102, 103, 105]",0.5937538243027101,saga,0.12412128876368149,poly,0.773852171551106,0.32763007616454376,0.019416150741416005,0.24313708038236326,0.5389332076515824,0.7326415279066114,0.05450152595464655,0.0238188778249574,10,5,0.9229799742880818,2cf46c0b
42,6650.0,1717358526,,False,1,cfab1555,2024-06-02_22-02-06,1.61909818649292,1.61909818649292,29788,DESKTOP-8J3QSBJ,127.0.0.1,1.61909818649292,1,"[100, 101, 102, 103, 104, 105]",2.8180280124544037,saga,0.6994519402968498,sigmoid,0.8321930169914893,0.6116382304192315,0.7067465477469741,0.37683254152117873,0.8085650240508006,0.9702430886697164,0.08373013708993075,0.002081888834769087,5,1,0.6233858388081244,cfab1555
43,6450.0,1717358529,,False,1,b4a11fe7,2024-06-02_22-02-09,2.356564521789551,2.356564521789551,22916,DESKTOP-8J3QSBJ,127.0.0.1,2.356564521789551,1,"[100, 101, 102, 103, 104, 105]",2.5253808147317085,liblinear,9.555313800072785,linear,0.580677493319219,0.6222568354784632,0.9335525052324307,0.6245901804922953,1.662793738137645,0.742770473426808,0.06500815954929087,0.051974697150328326,3,5,0.9482255766535592,b4a11fe7
44,6950.0,1717358530,,False,1,ee0a3a1a,2024-06-02_22-02-10,1.2406933307647705,1.2406933307647705,61864,DESKTOP-8J3QSBJ,127.0.0.1,1.2406933307647705,1,"[100, 101, 102, 103]",0.3386934573508385,sag,1.2340228564521023,poly,0.14258832673606509,0.24409646255045853,0.8139342380206103,0.4628575476274983,0.1329493852167867,0.9120604343820201,0.013711819627156969,1.5451513481896284,3,5,0.7110965884593989,ee0a3a1a
45,7050.0,1717358620,,False,1,b1a451f7,2024-06-02_22-03-40,1.2546489238739014,1.2546489238739014,60500,DESKTOP-8J3QSBJ,127.0.0.1,1.2546489238739014,1,"[101, 103, 105]",0.3053627688415606,liblinear,1.1416985746487454,rbf,0.7924281103221276,0.2935462520951717,0.4518464556293307,0.42753995693071256,0.7238892160549091,0.6152500929404345,0.012667010704113819,0.2056246535678434,3,1,0.862945215246627,b1a451f7
46,6550.0,1717358533,,False,1,6cd724b9,2024-06-02_22-02-13,1.2654972076416016,1.2654972076416016,55900,DESKTOP-8J3QSBJ,127.0.0.1,1.2654972076416016,1,"[100, 101, 102, 103, 104, 105]",3.233315270547485,sag,1.1053980583682068,rbf,0.9648009272887089,0.4039058765317223,0.7384577538324739,0.7633081316024152,1.8307375771403562,0.7241140818121451,0.04465838880408855,0.006942120725259672,6,1,0.7268677936781957,6cd724b9
47,7300.0,1717358621,,False,1,dfad4f96,2024-06-02_22-03-41,0.8669991493225098,0.8669991493225098,42608,DESKTOP-8J3QSBJ,127.0.0.1,0.8669991493225098,1,"[100, 101, 102, 105]",1.1792316340984137,newton-cg,0.49857087014233575,linear,0.6420323815376686,0.9188434871807538,0.2695934705884955,0.7488268370111246,0.048867918760228425,0.5831927584918618,0.011246745810674974,0.2342734502442613,7,5,0.682562297695315,dfad4f96
48,6800.0,1717358537,,False,1,7db7bded,2024-06-02_22-02-17,1.1389997005462646,1.1389997005462646,39900,DESKTOP-8J3QSBJ,127.0.0.1,1.1389997005462646,1,"[101, 102, 105]",0.46228728152330006,newton-cg,9.376353133983988,sigmoid,0.8760315308363777,0.10340644910388397,0.505758536864588,0.4271063509489864,0.004214115519048278,0.626976221538297,0.05933717928287633,0.005685773922013886,7,2,0.5039276972726358,7db7bded
49,7350.0,1717358624,,False,1,7f406b0b,2024-06-02_22-03-44,1.5682244300842285,1.5682244300842285,60956,DESKTOP-8J3QSBJ,127.0.0.1,1.5682244300842285,1,"[100, 102, 103, 105]",0.2926205400670004,newton-cg,8.01843850495616,rbf,0.8181393632030212,0.9928739879192839,0.551876898456293,0.33045487071719626,0.005449810379279929,0.6065986796009076,0.01886315943018973,1.2125473366644524,8,1,0.7542297557661172,7f406b0b
50,6650.0,1717358541,,False,1,c4415570,2024-06-02_22-02-21,1.4718098640441895,1.4718098640441895,52788,DESKTOP-8J3QSBJ,127.0.0.1,1.4718098640441895,1,"[100, 104, 102, 103, 105]",3.8612966780161004,saga,1.2657225403591175,sigmoid,0.6468281009839907,0.1630922516750876,0.16054423044412497,0.1777727401055752,1.4340662608567842,0.8035419284537758,0.05025886562099472,2.6685763929598414,8,2,0.9889341404059379,c4415570
51,7400.0,1717358625,,False,1,2949ca4e,2024-06-02_22-03-45,0.9149999618530273,0.9149999618530273,9032,DESKTOP-8J3QSBJ,127.0.0.1,0.9149999618530273,1,"[101, 102, 103, 105]",0.1033252493380089,saga,0.39475876699872836,linear,0.4046744894862836,0.7485015705697096,0.8181667763864281,0.47214003073785904,0.012761951473315937,0.964944746903279,0.0121140310062962,0.12714673586139894,10,4,0.8798212766327912,2949ca4e
52,7200.0,1717358627,,False,1,a1bab021,2024-06-02_22-03-47,1.1710712909698486,1.1710712909698486,61604,DESKTOP-8J3QSBJ,127.0.0.1,1.1710712909698486,1,"[100, 101, 102, 105]",1.5037541604019746,saga,0.7398508210166149,poly,0.3472948275907246,0.40766829282908756,0.5772104545685053,0.23845940375535313,0.4281922861283083,0.555759664715393,0.012033144974904918,0.29517497744755683,6,3,0.9427333719423538,a1bab021
53,6900.0,1717358546,,False,1,d013d799,2024-06-02_22-02-26,0.8596832752227783,0.8596832752227783,52584,DESKTOP-8J3QSBJ,127.0.0.1,0.8596832752227783,1,"[100, 104, 102, 103, 105]",0.15540941733528077,newton-cg,0.22257855988951622,linear,0.16652103780649996,0.023701840238127603,0.056780828712328035,0.4116245460630389,0.2990715001197772,0.8024027898286152,0.02827958094736332,0.0012955540742701549,4,1,0.9510502183099305,d013d799
54,6650.0,1717358548,,False,1,c9260cdd,2024-06-02_22-02-28,1.3324768543243408,1.3324768543243408,48056,DESKTOP-8J3QSBJ,127.0.0.1,1.3324768543243408,1,"[100, 101, 102, 103, 104, 105]",0.1440782384854605,sag,1.567362365190134,rbf,0.2898401229408035,0.2681069679951946,0.6663978178210047,0.0627718205741089,0.007457184802903046,0.7400662086892669,0.031569406266181925,4.25630564074091,10,3,0.8910561258102481,c9260cdd
55,7000.0,1717358629,,False,1,35c9d132,2024-06-02_22-03-49,1.2825043201446533,1.2825043201446533,25452,DESKTOP-8J3QSBJ,127.0.0.1,1.2825043201446533,1,"[104, 102, 103, 105]",2.2313282937238434,saga,2.881011966276398,linear,0.7885841935020097,0.7116782092533498,0.13781002955723354,0.874390048957996,0.8233169577028802,0.5279350288677132,0.013282895298374616,0.13561030559540185,4,5,0.5588965199171256,35c9d132
56,6950.0,1717358552,,False,1,4bfca7f9,2024-06-02_22-02-32,1.6802608966827393,1.6802608966827393,59104,DESKTOP-8J3QSBJ,127.0.0.1,1.6802608966827393,1,"[100, 104, 102, 103, 105]",0.2585502008501137,newton-cg,0.1674074288798989,sigmoid,0.45341561722837403,0.27657327348850086,0.7184513655474379,0.39136651815472234,3.672420635933863,0.7111594690936969,0.018934140496997053,0.014321413096421683,9,5,0.8618558121548108,4bfca7f9
57,6850.0,1717358553,,False,1,f84c7617,2024-06-02_22-02-33,0.8384253978729248,0.8384253978729248,59576,DESKTOP-8J3QSBJ,127.0.0.1,0.8384253978729248,1,"[101, 103, 105]",1.5625440971125488,sag,0.46441110505063765,linear,0.44162356504102784,0.10417925929983426,0.7042089309984697,0.12366069706361749,0.2518340587238175,0.6567001083930486,0.020911259791312774,0.43449429535352807,6,1,0.858410699010852,f84c7617
58,7050.0,1717358630,,False,1,587a5f6e,2024-06-02_22-03-50,1.4943106174468994,1.4943106174468994,59660,DESKTOP-8J3QSBJ,127.0.0.1,1.4943106174468994,1,"[101, 103, 105]",9.855010340233829,newton-cg,0.27593556951291537,sigmoid,0.11712750826118491,0.3317321133763308,0.34902720664138187,0.010578948370966956,0.457419455512548,0.5652377868195573,0.018962868278856192,0.29622482076990725,8,4,0.970489660308196,587a5f6e
59,7200.0,1717358632,,False,1,2209167e,2024-06-02_22-03-52,1.391510248184204,1.391510248184204,21700,DESKTOP-8J3QSBJ,127.0.0.1,1.391510248184204,1,"[102, 103, 105]",0.14667549401007285,newton-cg,3.637637656290978,rbf,0.02772898015712824,0.08826636605433114,0.5937457783305476,0.3892316834953118,0.5319546001406195,0.805081908019382,0.022130462230369442,8.559070776281809,7,5,0.8406712718631156,2209167e
