,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/et_bootstrap,config/et_bootstrap_2,config/et_bootstrap_3,config/et_max_depth,config/et_max_depth_2,config/et_max_depth_3,config/et_max_features,config/et_max_features_2,config/et_max_features_3,config/et_min_samples_leaf,config/et_min_samples_leaf_2,config/et_min_samples_leaf_3,config/et_min_samples_split,config/et_min_samples_split_2,config/et_min_samples_split_3,config/et_n_estimators,config/et_n_estimators_2,config/et_n_estimators_3,config/lr_C,config/lr_C_2,config/lr_C_3,config/lr_solver,config/lr_solver_2,config/lr_solver_3,config/svc_C,config/svc_C_2,config/svc_C_3,config/svc_kernel,config/svc_kernel_2,config/svc_kernel_3,config/weight_et,config/weight_lr,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_alpha_2,config/xgb_alpha_3,config/xgb_colsample_bytree,config/xgb_colsample_bytree_2,config/xgb_colsample_bytree_3,config/xgb_eta,config/xgb_eta_2,config/xgb_eta_3,config/xgb_lambda,config/xgb_lambda_2,config/xgb_lambda_3,config/xgb_max_depth,config/xgb_max_depth_2,config/xgb_max_depth_3,config/xgb_min_child_weight,config/xgb_min_child_weight_2,config/xgb_min_child_weight_3,config/xgb_subsample,config/xgb_subsample_2,config/xgb_subsample_3,logdir
79,5700.0,1717354388,,False,1,037be88a,2024-06-02_20-53-08,4.150010347366333,4.150010347366333,28360,DESKTOP-8J3QSBJ,127.0.0.1,4.150010347366333,1,"[100, 101, 103, 105]",True,True,True,26,19,38,log2,log2,sqrt,20,20,18,2,9,21,71,94,120,6.545684475183964,5.309555995962517,1.7066343419946735,newton-cg,saga,saga,1.1885567916207542,1.259497992820494,5.2483835498211775,poly,rbf,linear,0.8623398500849186,0.38761784549377887,0.005363442695061504,0.9221429169328144,1.5697086526382489,0.0019370070103234178,0.003908330848948304,0.9687158536779714,0.9126094063172696,0.5041871300775806,0.017795260605109376,0.4075049973245294,0.9357268811984074,1.0577427156936852,0.06991190621729129,0.08850188414958685,8,2,10,1,6,2,0.9448788789327491,0.4540546215827346,0.20926639512157838,037be88a
80,6450.0,1717354390,,True,1,79186bc4,2024-06-02_20-53-10,4.7293620109558105,4.7293620109558105,5188,DESKTOP-8J3QSBJ,127.0.0.1,4.7293620109558105,1,"[100, 101, 102, 105]",False,True,False,40,17,12,sqrt,log2,log2,6,22,3,13,22,22,76,169,92,0.7775413536153547,9.879098599861708,4.687922609823557,sag,lbfgs,lbfgs,0.018053793581696103,16.573165203196794,16.994300496887842,poly,sigmoid,linear,0.21949858735209204,0.6269854740599735,0.5063601450320802,0.9239453738182872,1.2397988853735764,0.0061897281828608,0.8570903977182479,0.5472057347646123,0.7768389759469609,0.4448234613618426,0.026187766694962495,0.7482206241256896,0.939095922557561,0.022213726193857326,0.0005306567382490923,0.12643813479351756,3,4,15,3,1,4,0.8415988606438052,0.4995842880444847,0.16510005673189115,79186bc4
81,7100.0,1717354392,,False,1,47afbd63,2024-06-02_20-53-12,4.757052898406982,4.757052898406982,32940,DESKTOP-8J3QSBJ,127.0.0.1,4.757052898406982,1,"[100, 102, 103, 105]",True,True,False,37,21,40,sqrt,sqrt,sqrt,2,22,25,15,21,36,59,66,187,4.48101643459468,0.13142744770031747,14.462276441625534,sag,lbfgs,lbfgs,7.458869794477718,11.38449497364011,10.200279055259339,linear,sigmoid,sigmoid,0.884350389041713,0.5898272809985474,0.06644584029118816,0.2700105280585835,0.001695369584269893,1.874295693974041,0.2705560443390819,0.5577454468139587,0.7167108940213802,0.7549945272260608,0.025085798852979388,0.18550457645108406,0.9390852675184418,0.028382874338579073,0.01562029156268823,0.0012723003301043812,4,2,1,5,6,3,0.9190335139536144,0.7324017656519615,0.942957204941013,47afbd63
82,6700.0,1717354394,,False,1,b119791d,2024-06-02_20-53-14,3.9273626804351807,3.9273626804351807,25992,DESKTOP-8J3QSBJ,127.0.0.1,3.9273626804351807,1,"[101, 102, 105]",False,True,False,8,9,28,log2,log2,sqrt,6,14,24,18,21,31,56,154,151,0.36914759328204694,0.18844325362020933,0.1655886997862192,lbfgs,saga,newton-cg,0.43444085628946466,2.5362418595246,5.741834463382471,rbf,linear,rbf,0.5177414374398653,0.8916121847091049,0.63253374204039,0.5391879505480749,0.020040400892812095,0.00040714269826854643,0.011926589792376863,0.6371996672969936,0.855839649694628,0.4228815333245976,0.05143529075379609,0.4739710901689379,0.6194123758260465,0.013428967764285557,0.02980551895816572,3.805614880028024,8,2,11,2,8,4,0.5665782440488872,0.884483391427414,0.2600210634560497,b119791d
83,6350.0,1717354395,,False,1,04d6af73,2024-06-02_20-53-15,3.499758720397949,3.499758720397949,23796,DESKTOP-8J3QSBJ,127.0.0.1,3.499758720397949,1,"[100, 102, 103, 105]",True,True,False,49,9,23,sqrt,log2,sqrt,1,10,9,10,19,33,36,97,50,1.7783366505573812,1.0372549975942644,3.3204926425733587,lbfgs,liblinear,newton-cg,0.2159023672174442,3.1644231794304694,0.1813219412512472,rbf,rbf,linear,0.326948698567191,0.9841315013983759,0.18975633303209904,0.5822011429618539,0.004781031087779119,2.103091485800585,0.11399693606477633,0.5755156736883109,0.9912168585807029,0.6273417566023074,0.01364013554553618,0.7145815335401638,0.8510231966621478,0.445745543120435,0.04743061932662852,0.2183757145038447,8,5,12,4,9,3,0.9524574896709133,0.8424981252408954,0.8906250382646265,04d6af73
84,6450.0,1717354399,,False,1,cdac8036,2024-06-02_20-53-19,4.126590967178345,4.126590967178345,484,DESKTOP-8J3QSBJ,127.0.0.1,4.126590967178345,1,"[101, 102, 103]",False,False,False,8,27,23,log2,log2,log2,10,29,17,5,24,22,83,188,74,0.8975478215073199,1.9641334896968894,2.298162732593877,sag,liblinear,newton-cg,0.27350130077570317,6.2479803125177895,0.5724423705965476,rbf,rbf,rbf,0.5803565398611445,0.4369195471736079,0.0051420406074075276,0.6325123752174358,0.022133679649998364,0.00020503546957720953,0.007796082297416426,0.7662752269298512,0.5173011992748711,0.4275677212988052,0.02212574829545892,0.17879627248770613,0.7046028983414048,0.32457422666586,0.0004807102818538534,3.025835318255949,5,5,16,2,2,3,0.668400408081804,0.41522334615999085,0.08750156751485107,cdac8036
85,6450.0,1717354404,,False,1,f0b2eb57,2024-06-02_20-53-24,4.937233924865723,4.937233924865723,43296,DESKTOP-8J3QSBJ,127.0.0.1,4.937233924865723,1,"[102, 103, 105]",False,False,True,16,8,40,log2,sqrt,sqrt,20,27,13,5,6,12,41,138,122,0.11700685359082441,2.1794777288048137,4.6643803299684965,saga,saga,lbfgs,0.056827812145839214,8.014518713085517,1.122032001819636,linear,poly,sigmoid,0.2325025152367146,0.6335126639276114,0.8944043770727413,0.5919586525810381,0.49427750776897433,0.001850470806197609,0.011919593401601432,0.9904968657451229,0.5290717227481512,0.7812970751903174,0.01696222167870969,0.4232161207912232,0.6810181509449537,0.025425979260937818,0.0001601633603755314,0.18445260720720008,6,2,18,4,4,4,0.8306311567203921,0.9878922421864227,0.6578427333533169,f0b2eb57
86,6550.0,1717354406,,False,1,0d8278f2,2024-06-02_20-53-26,3.62707781791687,3.62707781791687,25548,DESKTOP-8J3QSBJ,127.0.0.1,3.62707781791687,1,"[101, 102, 103, 105]",False,False,True,6,6,32,log2,sqrt,sqrt,20,12,25,17,24,31,56,61,98,9.049846474485994,10.043836101999272,1.1854717653452862,lbfgs,lbfgs,newton-cg,0.027088961254320122,0.13643888035142288,0.2232279192252374,rbf,linear,rbf,0.17391863511927563,0.8353389425937456,0.5512142243019117,0.0483246813670255,0.3129721538414101,0.00029374916516180746,7.675935755978158,0.5097192162340687,0.721334410164127,0.4746859760660465,0.030534317044756124,0.38081638188859834,0.595345936769712,0.017912886226365617,0.00041399462325519446,1.2546793265330816,5,2,5,4,5,3,0.7043725863172068,0.7912028040544612,0.5850253679688994,0d8278f2
87,6900.0,1717354411,,False,1,f91d1997,2024-06-02_20-53-31,5.033642053604126,5.033642053604126,13052,DESKTOP-8J3QSBJ,127.0.0.1,5.033642053604126,1,"[101, 102, 105]",False,True,True,22,5,8,log2,sqrt,log2,1,23,16,14,17,35,92,144,168,0.6698425101387407,0.4290300807978441,8.81271281981859,lbfgs,saga,liblinear,0.8027641249926655,4.12351361292036,4.803539491198846,rbf,linear,poly,0.9840713008089058,0.7383990943701776,0.8620085053823692,0.13742812537423077,0.0026770851025578065,0.04334499843495181,0.008073755251442258,0.5822964549605452,0.9763251275713853,0.8991274611683886,0.07929724173648933,0.8819722463208389,0.9247858021668802,0.02584654081614638,0.0010435572998367677,0.052092637053435385,9,3,20,5,9,4,0.6315962077183713,0.7933241847030368,0.22469769600198922,f91d1997
88,6250.0,1717354413,,False,1,a47ae9a3,2024-06-02_20-53-33,3.4842944145202637,3.4842944145202637,5696,DESKTOP-8J3QSBJ,127.0.0.1,3.4842944145202637,1,"[101, 102, 103, 105]",True,False,True,45,27,38,log2,log2,sqrt,7,15,18,2,20,17,31,78,92,0.3648650795115277,7.4581963093707175,5.0445707696779385,lbfgs,newton-cg,sag,0.032729618529721075,2.195939563737177,0.220675042036101,poly,linear,rbf,0.18470589840777563,0.3797932432341725,0.11643431452713604,0.26951873895074774,0.012566738129959277,0.0015601498180275262,2.186091761046707,0.7591568284458737,0.7794942485791303,0.9799371232776515,0.03318315734743851,0.12802860961063878,0.7399412285695948,0.0010529476176629016,0.0008710259409642714,1.9913526896778235,3,3,17,4,7,1,0.7278420983124241,0.3568530158861126,0.24995605517179245,a47ae9a3
89,6950.0,1717354419,,False,1,985c2ed4,2024-06-02_20-53-39,5.7600648403167725,5.7600648403167725,61964,DESKTOP-8J3QSBJ,127.0.0.1,5.7600648403167725,1,"[104, 102, 103, 105]",True,False,True,33,6,18,log2,log2,log2,2,29,19,2,22,24,92,22,69,1.9834532826381703,0.15623612407098955,0.4919020365223796,liblinear,liblinear,newton-cg,0.46696278012621595,2.748451061033814,11.64128655994727,poly,sigmoid,poly,0.32811786909139473,0.5512093179694546,0.9293776250720192,0.3674836457539814,0.26645206153614787,0.013497223893443794,0.6952483165214952,0.7959410473413155,0.6516429089911303,0.4566188523712715,0.08164088532185901,0.1412342046895271,0.9969030094867144,0.20142667752530521,0.03943728856668396,0.0025144975313345468,6,4,9,3,8,5,0.7530216406932999,0.7783027892187413,0.8492971522114349,985c2ed4
90,6250.0,1717354422,,False,1,7b49e04c,2024-06-02_20-53-42,5.111807584762573,5.111807584762573,64364,DESKTOP-8J3QSBJ,127.0.0.1,5.111807584762573,1,"[100, 101, 102, 103, 105]",False,False,False,37,27,29,log2,sqrt,log2,9,10,4,14,18,28,67,192,96,7.803277142488038,5.052525055953491,0.376818641230992,saga,liblinear,liblinear,0.012106478928754386,0.5859038801590261,7.428516964166354,poly,rbf,poly,0.3368782490868213,0.990837107594664,0.6798198647289533,0.7483358123172342,0.37401684411378616,0.0008863674567073215,0.016346043997192587,0.9332547671564316,0.8771140169935623,0.46401807303833165,0.08323140834272835,0.3463175549851716,0.6756559788756551,0.03053640544911177,1.0333953781051735,1.190745476745542,8,2,5,4,4,1,0.716239851806848,0.653237478688448,0.5869732909122691,7b49e04c
91,6500.0,1717354425,,False,1,cf420865,2024-06-02_20-53-45,4.229989290237427,4.229989290237427,52000,DESKTOP-8J3QSBJ,127.0.0.1,4.229989290237427,1,"[100, 101, 102, 103, 104, 105]",True,False,False,32,8,14,sqrt,sqrt,sqrt,14,29,10,4,11,12,17,176,185,0.15104794064825947,1.7931920827927605,2.7797397557653127,saga,sag,lbfgs,0.7453543652441265,0.5606275835204155,25.68393378848564,rbf,sigmoid,sigmoid,0.07854210868566136,0.8368058708146716,0.32103120376869965,0.9565781446932228,0.15497643418189588,0.00040330873951735296,0.24952677984620136,0.8166083434142384,0.679442823679133,0.9805220274548241,0.06207105990543323,0.28124160429057476,0.7696230318010664,0.0014181464679634596,0.00032424477252730705,0.009694852916152165,3,3,1,2,1,3,0.6148802930207979,0.8280996824154339,0.9972538221719572,cf420865
92,5850.0,1717354429,,False,1,172e9b33,2024-06-02_20-53-49,4.227984428405762,4.227984428405762,60640,DESKTOP-8J3QSBJ,127.0.0.1,4.227984428405762,1,"[100, 101, 103, 105]",False,False,True,42,12,31,log2,sqrt,log2,1,15,18,12,24,14,35,34,151,1.3106729923493259,5.171278918909942,0.48715046138032175,lbfgs,liblinear,newton-cg,0.1648954453976872,3.0709094561614854,2.017071270025764,rbf,poly,rbf,0.06674203986989458,0.06582170959603739,0.039284272697857614,0.44186918471212244,3.798806085135087,0.0006628446153432277,0.0019359424502266233,0.8747172445263518,0.7169921019970733,0.4938619199815598,0.01214209355505078,0.6910085227256335,0.5534312942688089,0.12021634552223537,0.022499084413092032,0.5285114809664744,7,5,7,4,6,2,0.6780209104675423,0.3281880085956124,0.8220407142137536,172e9b33
93,6450.0,1717354432,,False,1,e586af92,2024-06-02_20-53-52,3.611997604370117,3.611997604370117,7992,DESKTOP-8J3QSBJ,127.0.0.1,3.611997604370117,1,"[100, 102, 103, 105]",True,False,False,11,10,9,sqrt,log2,log2,16,25,20,13,24,33,100,177,120,1.0763501809381524,0.5233643357910742,0.47689577112081466,sag,liblinear,saga,0.6686069244006414,1.3191646030323063,0.6195825241000731,rbf,sigmoid,linear,0.7861949883601469,0.4043389010521258,0.18915519473800024,0.7022890147867976,0.07781139678886882,0.0003469786273825219,0.8627604124488152,0.8378463425584831,0.6275763707843822,0.3148287580990631,0.08648042166675753,0.12959216761970674,0.7229709470970216,0.70117287815716,0.016599573901434694,0.044791389847700466,4,3,4,5,3,2,0.5960549499292137,0.9312073553684599,0.13163573718364666,e586af92
94,6750.0,1717354447,,False,1,48b23a31,2024-06-02_20-54-07,14.220264911651611,14.220264911651611,22384,DESKTOP-8J3QSBJ,127.0.0.1,14.220264911651611,1,"[101, 103, 105]",True,False,False,41,28,4,sqrt,sqrt,sqrt,1,2,8,12,16,22,36,149,116,5.415655401501075,1.4531256870490785,1.9968218622221883,newton-cg,sag,liblinear,1.5324654841689993,15.731438620154089,0.8090580792876819,rbf,rbf,sigmoid,0.9841947690133163,0.0933252417325654,0.9381927562876075,0.8954344796250081,9.980797406917555,0.007359301163199185,0.2184627022459186,0.981449755182695,0.7333070860909168,0.9367042816052191,0.01116353628136069,0.05487621726280946,0.502731023492993,0.3542668029393969,0.00043957338127527975,0.46592010111914195,7,2,4,1,10,2,0.5818066675845437,0.3623971578069247,0.29450265931687925,48b23a31
95,6700.0,1717354439,,False,1,6d0effb1,2024-06-02_20-53-59,3.084825277328491,3.084825277328491,2768,DESKTOP-8J3QSBJ,127.0.0.1,3.084825277328491,1,"[100, 104, 102, 103, 105]",True,False,True,6,12,2,log2,sqrt,log2,2,8,18,16,16,15,27,91,65,1.7509703918886714,0.18377765051888412,19.24948912345105,newton-cg,liblinear,lbfgs,0.03820989517202812,0.41775644670679285,6.998304370266966,linear,linear,sigmoid,0.43457715710971245,0.8693534697128147,0.37955075934278026,0.2886385765362489,0.004880111787048042,0.07367612601868553,0.009946653856495716,0.6136026676568724,0.5403516225073988,0.46154838364507533,0.01049924522114321,0.35502132957639887,0.7263648600780997,0.2973972348033666,3.334324550496835,0.01890944519781659,3,5,10,4,2,4,0.9411547011342154,0.7636559620140237,0.42518989577715105,6d0effb1
96,6300.0,1717354445,,False,1,7a0cce98,2024-06-02_20-54-05,5.15890908241272,5.15890908241272,26192,DESKTOP-8J3QSBJ,127.0.0.1,5.15890908241272,1,"[100, 102, 103, 105]",True,False,False,34,16,22,sqrt,sqrt,log2,4,26,29,15,20,22,98,131,191,5.096931368462127,0.31512064786160865,3.183332089450337,lbfgs,saga,saga,0.02636110456013283,0.3712864061693068,15.743975437825647,rbf,rbf,linear,0.704812430572398,0.057281694458070076,0.5489404464134834,0.7429568535103647,0.5391711820791629,1.173247444764414,0.16363839729761906,0.552210032672838,0.782501174154152,0.7043870323491948,0.014206793598433765,0.0810617179580231,0.8681730786505186,0.04597680936424687,0.0005130228086664694,2.317125818581943,10,4,19,1,5,5,0.8627801786217799,0.9720436560004542,0.040213689612979484,7a0cce98
97,6500.0,1717354449,,False,1,d98aa48d,2024-06-02_20-54-09,5.694492340087891,5.694492340087891,4064,DESKTOP-8J3QSBJ,127.0.0.1,5.694492340087891,1,"[100, 101, 102, 103, 105]",True,False,False,19,21,20,sqrt,log2,log2,6,29,14,7,16,12,41,72,68,1.443405168813053,3.113220539402601,24.837880146749505,liblinear,newton-cg,sag,4.295430931712135,7.7940246075378985,4.27923207845215,rbf,poly,linear,0.48618167122659417,0.34991354863530444,0.7566956746077721,0.5975565328982869,1.961496595269214,0.018363517240861656,0.9160117749707415,0.8438042576704091,0.6666389108986758,0.7450613689453083,0.011239993759603646,0.5558631855964176,0.6157604046712498,0.2242100114336104,0.00029456096496237777,6.964738556406755,9,4,19,5,4,1,0.9323221341286594,0.5059725036749918,0.19425281144838927,d98aa48d
98,6900.0,1717354453,,False,1,451b28c1,2024-06-02_20-54-13,6.962754011154175,6.962754011154175,38204,DESKTOP-8J3QSBJ,127.0.0.1,6.962754011154175,1,"[100, 101, 102, 103, 104, 105]",True,False,True,8,30,38,sqrt,log2,log2,8,30,14,7,5,16,81,67,164,9.075963950873568,4.014344618495991,0.662396013021251,liblinear,saga,lbfgs,0.010806501300328786,18.79402488172329,10.80926060832063,sigmoid,linear,rbf,0.16309965888214906,0.06222427540671027,0.47492416803909876,0.2514422753421147,0.00600736127313157,0.0003486470734884186,0.15104952712907274,0.8000972919073804,0.738913947375258,0.9977166960364414,0.02291109435438887,0.8164470614374658,0.752610166210593,0.02293945354121981,0.0022730657448497065,0.001817795720242396,3,5,12,4,2,1,0.9031100359922961,0.7381278747585578,0.9402714384075571,451b28c1
99,6650.0,1717354451,,False,1,e2bb795b,2024-06-02_20-54-11,3.7341034412384033,3.7341034412384033,48200,DESKTOP-8J3QSBJ,127.0.0.1,3.7341034412384033,1,"[100, 101, 102, 105]",False,True,True,5,27,14,log2,log2,sqrt,1,27,14,8,6,20,57,106,152,6.894338747522789,1.2198795957698674,2.090420044647126,saga,liblinear,newton-cg,0.07395239397412084,8.305983886685311,0.13643372991391411,poly,linear,poly,0.857331289299731,0.1655510011588921,0.9453495162428142,0.018712788888767817,0.09382897520692873,0.0012533316797225076,6.344893361932728,0.779677634051205,0.7737827353873115,0.6897789642956789,0.040050224154538745,0.050354234989078685,0.8969398084988617,0.007084339327481683,0.0009025239136352844,0.015637191674091798,5,4,9,5,7,4,0.6097744614993245,0.6123963245881969,0.095713378343904,e2bb795b
100,6450.0,1717354454,,False,1,82d93139,2024-06-02_20-54-14,4.561715364456177,4.561715364456177,7552,DESKTOP-8J3QSBJ,127.0.0.1,4.561715364456177,1,"[100, 101, 102, 103, 105]",False,False,True,46,6,31,log2,sqrt,log2,14,9,22,20,30,10,60,103,176,1.0659888603276633,0.46123333039114134,6.064931669652471,lbfgs,sag,liblinear,0.018982752381843437,2.1180223737763386,6.351451472285143,sigmoid,linear,rbf,0.2111098997925277,0.5902795332240306,0.9073901478762397,0.44832908210263966,0.27343153148268406,0.022422188918486304,1.16013643981256,0.8813683438065102,0.5969839946359385,0.41313543926937923,0.041780266571391195,0.10434316428800308,0.5951654003222813,1.0487044881246412,0.5414980963877128,0.003763017183125,9,5,2,2,3,4,0.8479910507632591,0.21740698073417228,0.32720455572853113,82d93139
101,6800.0,1717354456,,False,1,ec1f8aeb,2024-06-02_20-54-16,4.232144117355347,4.232144117355347,26664,DESKTOP-8J3QSBJ,127.0.0.1,4.232144117355347,1,"[100, 101, 102, 103, 104, 105]",False,True,False,45,18,23,sqrt,log2,sqrt,17,3,17,10,19,20,57,139,106,0.34900659667736283,1.17814271566185,0.36861402979848956,sag,saga,newton-cg,1.6827898273671746,0.2646306683362806,7.459076853898339,poly,poly,rbf,0.3136225686746599,0.07226042915553266,0.620823008410775,0.18643369479567562,0.0038904015049985113,0.4108685849622044,1.8351049051293442,0.8057707890781118,0.9791866894678647,0.2719952472293179,0.0734192446722196,0.11010332070654841,0.7407746362520679,2.310048064689534,0.028002064850545648,0.0640023904487763,5,5,13,1,2,5,0.939440590834909,0.46401662155281537,0.5093044842046771,ec1f8aeb
102,6150.0,1717354458,,False,1,a9599a67,2024-06-02_20-54-18,4.8058226108551025,4.8058226108551025,48628,DESKTOP-8J3QSBJ,127.0.0.1,4.8058226108551025,1,"[100, 101, 102, 103, 105]",True,False,False,10,21,30,sqrt,log2,sqrt,19,16,24,6,25,24,30,117,72,0.1557417024084276,0.3983543697132432,17.743833220101795,newton-cg,saga,newton-cg,3.255467525767833,8.043492600626786,4.295675446613054,sigmoid,linear,rbf,0.8836620147666713,0.6870957031529166,0.0715788811136886,0.9135553847713052,3.5049121014871547,0.007310457204254639,0.03250365834818969,0.6247702193055364,0.7814865415999073,0.7652883434285696,0.02820165786596877,0.6907494992654166,0.5395537575540448,0.23453059794652426,0.00041891355784468937,0.09039997782809395,7,3,6,2,7,2,0.5348765752673379,0.37181129797924317,0.38677481838160666,a9599a67
103,7200.0,1717354469,,False,1,fd091af7,2024-06-02_20-54-29,13.609104633331299,13.609104633331299,34484,DESKTOP-8J3QSBJ,127.0.0.1,13.609104633331299,1,"[101, 102, 105]",True,False,False,24,22,1,sqrt,log2,log2,1,2,7,13,7,24,22,99,56,2.023369733428166,1.7804954866060176,0.2566143086313335,lbfgs,lbfgs,liblinear,2.2662107349543255,7.078800411288771,9.21111681394003,rbf,rbf,sigmoid,0.2627536373132199,0.4997221828651941,0.3691166271676998,0.4260357981684988,0.8414524584071341,1.013886861346129,0.003642463882037742,0.8850188424343144,0.8096967238518185,0.2863860374569087,0.01666050401450322,0.23507386894053917,0.9778026620535976,1.0840635564269325,0.00013652218328284862,5.540372722201784,3,4,13,2,1,3,0.9262870578909022,0.7692829807748753,0.8032043901792707,fd091af7
104,6850.0,1717354462,,False,1,91bbd76d,2024-06-02_20-54-22,4.003843784332275,4.003843784332275,45712,DESKTOP-8J3QSBJ,127.0.0.1,4.003843784332275,1,"[101, 103, 105]",False,False,False,33,6,35,log2,sqrt,log2,17,12,29,4,18,30,88,122,127,0.13705506634376238,0.6998168399804011,0.13685583334787838,lbfgs,newton-cg,newton-cg,0.21152939070253501,6.816615218178576,0.8347273650688479,rbf,rbf,rbf,0.19593402096605972,0.32636341124278334,0.2792990099740018,0.2973306273087023,0.25473213349133894,2.7987735136722414,3.787162953950925,0.6018155398278251,0.8442574568954782,0.9927079897776527,0.09969094153982516,0.05318759221337081,0.6114043142504046,0.5672477628217075,0.0001221523389492233,0.8783512695464945,9,5,20,3,6,5,0.8983215053980237,0.4374341148586545,0.7205689393712766,91bbd76d
105,6600.0,1717354463,,False,1,1e240a87,2024-06-02_20-54-23,3.362806558609009,3.362806558609009,11992,DESKTOP-8J3QSBJ,127.0.0.1,3.362806558609009,1,"[100, 101, 102, 105]",True,False,False,13,20,37,sqrt,sqrt,log2,17,5,21,11,22,10,33,46,52,0.2372920515033517,0.11786974024311153,0.2184303954906673,lbfgs,liblinear,liblinear,0.05475983333871399,4.275957826367933,0.31662889749308426,poly,linear,poly,0.630299859484752,0.023399993335806668,0.08141152990303835,0.8151670644120563,0.3532640786729487,0.3132741589166526,1.7205747314571622,0.5382210450706295,0.9442287053042848,0.5153309967035772,0.05067459209707119,0.4117624903022745,0.8672166614525866,0.0012513184712082174,0.0007748565124051295,0.001962971030845077,6,4,12,3,1,5,0.6916747406738248,0.7725730571574023,0.8793306781934527,1e240a87
106,6350.0,1717354465,,False,1,49148192,2024-06-02_20-54-25,3.386559009552002,3.386559009552002,9408,DESKTOP-8J3QSBJ,127.0.0.1,3.386559009552002,1,"[101, 103, 105]",True,False,False,47,4,6,log2,log2,log2,3,23,24,3,29,27,50,172,106,0.9156813877898063,6.442907749944795,26.955653282614264,liblinear,newton-cg,sag,0.012738284723152395,0.9494275934438162,0.10081811616245426,rbf,sigmoid,linear,0.5498348105677875,0.5913318445099054,0.6320971282838014,0.6717184296870585,0.05006899225105054,0.0065183165689903025,9.377044961285478,0.7593795178072459,0.8189231109093316,0.33882923222973726,0.04983263445193648,0.06485005974917955,0.9239909820378659,0.7749837912114051,0.9274902253305938,4.646345082155909,5,5,19,3,10,3,0.72656352503032,0.43635488482644214,0.5445924592206111,49148192
107,6400.0,1717354467,,False,1,153901bb,2024-06-02_20-54-27,3.423738718032837,3.423738718032837,66428,DESKTOP-8J3QSBJ,127.0.0.1,3.423738718032837,1,"[101, 102, 105]",True,False,True,2,15,40,sqrt,log2,log2,5,18,13,3,23,10,14,83,135,0.5584044005519901,2.366914230597607,0.11750593570856556,sag,newton-cg,saga,1.8642809441386703,0.2807391958159885,0.4010258626725599,rbf,linear,rbf,0.7373099615461884,0.670524367274168,0.8060218699740281,0.5257688600417756,0.0020812238485653774,0.6074066237668174,0.02645998415600602,0.8103337332556738,0.8714810575489386,0.7153778879933874,0.028057753568863104,0.06996805554757264,0.6772990315989156,0.009873282046613913,0.0006580615924305502,0.005148678342972221,10,3,14,3,8,4,0.5928289082572153,0.6430501447709212,0.16326047265805219,153901bb
108,6900.0,1717354469,,False,1,9f584eab,2024-06-02_20-54-29,3.5169427394866943,3.5169427394866943,32680,DESKTOP-8J3QSBJ,127.0.0.1,3.5169427394866943,1,"[102, 103, 105]",False,False,True,37,21,18,log2,log2,log2,1,24,9,12,30,33,18,56,142,0.9047556168770217,3.781154196358835,13.600350062218066,lbfgs,sag,liblinear,1.9181671323208216,0.14133761949990534,1.7760268010118514,linear,rbf,sigmoid,0.17390067874489157,0.32477458346951626,0.011747040237469863,0.7114196640401188,0.049751685934975004,0.00025609196041539826,0.3447767876304896,0.6586203606888897,0.5182654072394686,0.7019791195462204,0.07311909448377474,0.4618339637637273,0.5189493643031317,0.01879572989940186,0.005361465837601037,1.7339593557983433,8,5,2,1,10,2,0.6025993354163179,0.6564994044853729,0.08633057989948435,9f584eab
109,6800.0,1717354472,,False,1,80553966,2024-06-02_20-54-32,4.434172630310059,4.434172630310059,44256,DESKTOP-8J3QSBJ,127.0.0.1,4.434172630310059,1,"[100, 101, 102, 105]",False,True,False,44,6,5,sqrt,log2,log2,3,10,10,14,10,11,29,52,97,0.3211716171000292,0.29264749660049444,0.5069528994590968,newton-cg,liblinear,newton-cg,6.065734460980633,2.902013790749216,0.5220627351943807,sigmoid,poly,sigmoid,0.9444741388941116,0.348305542922866,0.06578102699814414,0.5292443677391929,0.01614355413808481,0.0018204329908742924,9.436173075318907,0.9340304666981747,0.7965023002860376,0.8116784289275376,0.020017908665031635,0.14505622061779389,0.7086189672041874,0.01781091759445203,0.578476401445434,0.003036011468865167,5,5,9,1,2,2,0.9534102671769641,0.743831683785305,0.26385559591264607,80553966
110,6300.0,1717354475,,False,1,7e84aece,2024-06-02_20-54-35,5.115938901901245,5.115938901901245,52168,DESKTOP-8J3QSBJ,127.0.0.1,5.115938901901245,1,"[100, 101, 103, 105]",False,False,False,5,29,1,log2,log2,sqrt,18,20,3,17,30,17,38,199,51,0.4877356969638609,0.5765584135909291,1.7189776146030402,lbfgs,lbfgs,saga,4.693176058769147,10.12770770906423,0.15475333617779538,sigmoid,linear,rbf,0.6239693829440395,0.163119719840225,0.9999599511791736,0.37215780420762534,1.1835085123121856,0.0977795789779301,4.778525042529853,0.514295383461293,0.5345188390460327,0.8135145113497955,0.02461837023623653,0.3234028246288458,0.6500406211477384,0.8372708565097674,1.5423771618604938,0.02149681242492453,10,5,6,4,10,1,0.7414262791964674,0.545706555348804,0.7750772289399557,7e84aece
