,custom_score,correct_class_1_predictions,num_features_used,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/alpha,config/colsample_bytree,config/colset,config/eta,config/eval_metric,config/lambda,config/max_depth,config/min_child_weight,config/objective,config/subsample,logdir
78,6700.0,146,3,1716980906,,False,1,1d6d53e3,2024-05-29_13-08-26,0.09284663200378418,0.09284663200378418,8736,DESKTOP-8J3QSBJ,127.0.0.1,0.09284663200378418,1,0.4291531172874316,0.7371944232326553,"[101, 102, 103]",0.032800745815826794,error,0.014926967840829187,8,3,binary:logistic,0.5120555692988905,1d6d53e3
79,6550.0,143,3,1716980908,,False,1,0f58b5c2,2024-05-29_13-08-28,0.06400012969970703,0.06400012969970703,55168,DESKTOP-8J3QSBJ,127.0.0.1,0.06400012969970703,1,0.0016529644661724078,0.6101005032044342,"[101, 103, 105]",0.03908660925538203,error,0.7925741662376188,4,2,binary:logistic,0.5618178090716276,0f58b5c2
80,6750.0,147,3,1716980910,,True,1,91477909,2024-05-29_13-08-30,0.07199954986572266,0.07199954986572266,47568,DESKTOP-8J3QSBJ,127.0.0.1,0.07199954986572266,1,0.03534905816510476,0.6380447852888812,"[101, 102, 105]",0.026291397121233937,error,0.3115018372145669,5,2,binary:logistic,0.7106128599612219,91477909
81,6750.0,151,4,1716980912,,False,1,97d7dcf7,2024-05-29_13-08-32,0.1340014934539795,0.1340014934539795,43044,DESKTOP-8J3QSBJ,127.0.0.1,0.1340014934539795,1,0.01952005376920748,0.6410134133365207,"[100, 101, 103, 105]",0.03359554463775574,error,0.005547830294907862,10,4,binary:logistic,0.5060960231126708,97d7dcf7
82,6700.0,146,3,1716980914,,False,1,ee1604bc,2024-05-29_13-08-34,0.06400060653686523,0.06400060653686523,7480,DESKTOP-8J3QSBJ,127.0.0.1,0.06400060653686523,1,5.699244265411487,0.8973779807320862,"[102, 103, 105]",0.034414710095289874,error,0.015368916842595743,4,1,binary:logistic,0.7210321115689591,ee1604bc
83,6700.0,150,4,1716980917,,False,1,f35d5717,2024-05-29_13-08-37,0.10300111770629883,0.10300111770629883,7500,DESKTOP-8J3QSBJ,127.0.0.1,0.10300111770629883,1,0.0029104943287194106,0.9169494340715577,"[104, 102, 103, 105]",0.02788585859964277,error,0.7396685413948417,7,5,binary:logistic,0.9444893067126692,f35d5717
84,6350.0,143,4,1716980921,,False,1,fedc10d9,2024-05-29_13-08-41,0.1380009651184082,0.1380009651184082,12976,DESKTOP-8J3QSBJ,127.0.0.1,0.1380009651184082,1,0.09680176803134764,0.8063865971111113,"[100, 101, 102, 103]",0.04196920671625244,error,0.08759923148371053,9,2,binary:logistic,0.9897770858456467,fedc10d9
85,6650.0,149,4,1716980924,,False,1,c1baf8a4,2024-05-29_13-08-44,0.0710000991821289,0.0710000991821289,43208,DESKTOP-8J3QSBJ,127.0.0.1,0.0710000991821289,1,3.715386437201223,0.7425520697146243,"[100, 101, 102, 103]",0.025351353498800955,error,0.38745857582994414,5,4,binary:logistic,0.8380671538933515,c1baf8a4
86,6850.0,153,4,1716980927,,False,1,dd8cb210,2024-05-29_13-08-47,0.06600284576416016,0.06600284576416016,20080,DESKTOP-8J3QSBJ,127.0.0.1,0.06600284576416016,1,0.8373781954841164,0.8868888870887862,"[100, 101, 102, 103]",0.04331585689067765,error,0.3827607680117078,3,4,binary:logistic,0.7733695992044105,dd8cb210
87,6700.0,154,5,1716980931,,False,1,09b8cbc5,2024-05-29_13-08-51,0.06650924682617188,0.06650924682617188,47588,DESKTOP-8J3QSBJ,127.0.0.1,0.06650924682617188,1,0.02263022986754502,0.7684055189394934,"[100, 101, 102, 103, 105]",0.033852654314365495,error,2.1875145664223905,3,3,binary:logistic,0.7107776183538059,09b8cbc5
88,6550.0,147,4,1716980934,,False,1,8d138c8c,2024-05-29_13-08-54,0.12299990653991699,0.12299990653991699,56340,DESKTOP-8J3QSBJ,127.0.0.1,0.12299990653991699,1,0.016792843980701955,0.9677090957985497,"[100, 101, 102, 103]",0.049815473201513666,error,0.06249736339192755,9,3,binary:logistic,0.7110395119349813,8d138c8c
89,6550.0,147,4,1716980938,,False,1,e322f8cb,2024-05-29_13-08-58,0.0969996452331543,0.0969996452331543,56148,DESKTOP-8J3QSBJ,127.0.0.1,0.0969996452331543,1,0.9728262469524347,0.7273176375695376,"[104, 102, 103, 105]",0.04058051118551788,error,0.004878329389885761,7,1,binary:logistic,0.5644677038013908,e322f8cb
90,6900.0,154,4,1716980941,,False,1,aa47b97c,2024-05-29_13-09-01,0.10499906539916992,0.10499906539916992,26572,DESKTOP-8J3QSBJ,127.0.0.1,0.10499906539916992,1,2.7286177348246814,0.5872091314348014,"[100, 101, 102, 105]",0.031615621453489166,error,0.020997806245987984,9,4,binary:logistic,0.6697665725826816,aa47b97c
91,6750.0,147,3,1716980944,,False,1,e5136e24,2024-05-29_13-09-04,0.09599852561950684,0.09599852561950684,2012,DESKTOP-8J3QSBJ,127.0.0.1,0.09599852561950684,1,0.012760005018435383,0.8613992428675923,"[101, 102, 105]",0.013731115367323962,error,3.4490302784806657,9,4,binary:logistic,0.5361247363032184,e5136e24
92,6700.0,150,4,1716980948,,False,1,819e48c8,2024-05-29_13-09-08,0.07500004768371582,0.07500004768371582,20288,DESKTOP-8J3QSBJ,127.0.0.1,0.07500004768371582,1,0.0865887080535485,0.6683538408700336,"[100, 101, 102, 103]",0.07604507581457531,error,0.2088256944660777,5,4,binary:logistic,0.5101003547977762,819e48c8
93,6750.0,151,4,1716980951,,False,1,d42b0bca,2024-05-29_13-09-11,0.06799960136413574,0.06799960136413574,37112,DESKTOP-8J3QSBJ,127.0.0.1,0.06799960136413574,1,0.011377173901784336,0.6612990182771986,"[100, 101, 102, 103]",0.03734634836461414,error,2.5845454638055836,4,1,binary:logistic,0.6754471750791446,d42b0bca
94,6550.0,143,3,1716980954,,False,1,ee4f3a05,2024-05-29_13-09-14,0.06399965286254883,0.06399965286254883,61604,DESKTOP-8J3QSBJ,127.0.0.1,0.06399965286254883,1,0.047090158843095364,0.5630254686014246,"[101, 103, 105]",0.0633133572395209,error,5.9253868700457755,3,2,binary:logistic,0.5132591212845272,ee4f3a05
95,6700.0,146,3,1716980957,,False,1,d437e851,2024-05-29_13-09-17,0.08299994468688965,0.08299994468688965,56368,DESKTOP-8J3QSBJ,127.0.0.1,0.08299994468688965,1,1.0693813103314032,0.9718729626199962,"[101, 103, 105]",0.04664662089013369,error,0.0021794332045101767,7,5,binary:logistic,0.5553079562393444,d437e851
96,6450.0,145,4,1716980959,,False,1,a0efd7b6,2024-05-29_13-09-19,0.1249992847442627,0.1249992847442627,47700,DESKTOP-8J3QSBJ,127.0.0.1,0.1249992847442627,1,0.002978206989607464,0.8287879762817386,"[100, 101, 102, 103]",0.04534322142239105,error,0.00784105986907649,10,5,binary:logistic,0.9684811522461023,a0efd7b6
97,6150.0,147,6,1716980961,,False,1,4e3d21ea,2024-05-29_13-09-21,0.09400010108947754,0.09400010108947754,4996,DESKTOP-8J3QSBJ,127.0.0.1,0.09400010108947754,1,5.390649303789724,0.9441159366111815,"[100, 101, 102, 103, 104, 105]",0.05433828848157207,error,0.16674854270435618,5,1,binary:logistic,0.7524388030675733,4e3d21ea
98,6650.0,153,5,1716980963,,False,1,ddc1d90d,2024-05-29_13-09-23,0.13000249862670898,0.13000249862670898,33400,DESKTOP-8J3QSBJ,127.0.0.1,0.13000249862670898,1,0.7814543480100138,0.7703383154572949,"[100, 101, 102, 103, 105]",0.02932806508569088,error,0.004297443478392382,10,5,binary:logistic,0.7892031966498947,ddc1d90d
99,6700.0,154,5,1716980964,,False,1,d256ef39,2024-05-29_13-09-24,0.06400299072265625,0.06400299072265625,56540,DESKTOP-8J3QSBJ,127.0.0.1,0.06400299072265625,1,0.0016074776894321053,0.6723285655331619,"[100, 101, 102, 103, 105]",0.06852223165641538,error,7.294874998280862,3,1,binary:logistic,0.8623469172649767,d256ef39
100,6500.0,142,3,1716980966,,False,1,915468df,2024-05-29_13-09-26,0.07899880409240723,0.07899880409240723,5608,DESKTOP-8J3QSBJ,127.0.0.1,0.07899880409240723,1,0.041306913482423595,0.6520499391149179,"[101, 102, 105]",0.040261583389060884,error,1.96274234621229,7,2,binary:logistic,0.7551622949223951,915468df
101,6650.0,149,4,1716980968,,False,1,bdff3797,2024-05-29_13-09-28,0.08099961280822754,0.08099961280822754,57644,DESKTOP-8J3QSBJ,127.0.0.1,0.08099961280822754,1,0.08235768404498195,0.8197065843532483,"[104, 102, 103, 105]",0.07950382992315726,error,2.0436781877948214,5,5,binary:logistic,0.6908006754659735,bdff3797
102,6600.0,144,3,1716980970,,False,1,ea035d24,2024-05-29_13-09-30,0.05999946594238281,0.05999946594238281,51536,DESKTOP-8J3QSBJ,127.0.0.1,0.05999946594238281,1,5.208869860260798,0.537357149305625,"[101, 102, 105]",0.026390378715935952,error,0.23021712583870413,4,5,binary:logistic,0.8687828906324573,ea035d24
103,6700.0,146,3,1716980971,,False,1,61e249b6,2024-05-29_13-09-31,0.09199953079223633,0.09199953079223633,35040,DESKTOP-8J3QSBJ,127.0.0.1,0.09199953079223633,1,0.05830938002055086,0.7205915361706843,"[101, 102, 103]",0.035386063628053396,error,0.08014565481958445,7,2,binary:logistic,0.6174201039841496,61e249b6
104,6700.0,150,4,1716980973,,False,1,367543c2,2024-05-29_13-09-33,0.07799959182739258,0.07799959182739258,60284,DESKTOP-8J3QSBJ,127.0.0.1,0.07799959182739258,1,1.1913156682722439,0.7271747466343461,"[100, 101, 102, 103]",0.03827839478746966,error,2.2259942312827232,6,5,binary:logistic,0.5787400611137082,367543c2
105,6800.0,152,4,1716980975,,False,1,3c0d3a9c,2024-05-29_13-09-35,0.07399868965148926,0.07399868965148926,20456,DESKTOP-8J3QSBJ,127.0.0.1,0.07399868965148926,1,0.634734376245183,0.8191730630307795,"[100, 101, 102, 105]",0.07144326408494933,error,0.002999942732207178,4,2,binary:logistic,0.9966663814718164,3c0d3a9c
106,6750.0,147,3,1716980977,,False,1,3bebb2e7,2024-05-29_13-09-37,0.07320404052734375,0.07320404052734375,35660,DESKTOP-8J3QSBJ,127.0.0.1,0.07320404052734375,1,0.003310633469035953,0.6454971214442511,"[101, 103, 105]",0.029491743980143856,error,0.023612166221048805,6,5,binary:logistic,0.5740542767952603,3bebb2e7
107,6600.0,156,6,1716980978,,False,1,f3a6dd65,2024-05-29_13-09-38,0.16499972343444824,0.16499972343444824,31436,DESKTOP-8J3QSBJ,127.0.0.1,0.16499972343444824,1,0.0033028253355572475,0.8209940182610632,"[100, 101, 102, 103, 104, 105]",0.013942540157287485,error,0.23280810256432896,10,4,binary:logistic,0.8450617384571272,f3a6dd65
108,6700.0,150,4,1716980980,,False,1,50ab5951,2024-05-29_13-09-40,0.09499979019165039,0.09499979019165039,62440,DESKTOP-8J3QSBJ,127.0.0.1,0.09499979019165039,1,0.029718610210715736,0.6433337649455424,"[104, 102, 103, 105]",0.037985091140423005,error,0.020597807271949008,7,2,binary:logistic,0.5172429891069721,50ab5951
109,6900.0,150,3,1716980982,,False,1,769c97a3,2024-05-29_13-09-42,0.07099795341491699,0.07099795341491699,51336,DESKTOP-8J3QSBJ,127.0.0.1,0.07099795341491699,1,0.0020541895247125435,0.5061571621164156,"[101, 102, 105]",0.017974095566568413,error,0.3566179035465341,6,4,binary:logistic,0.8215669570045516,769c97a3
110,6900.0,154,4,1716980983,,False,1,2bc23871,2024-05-29_13-09-43,0.0709993839263916,0.0709993839263916,6628,DESKTOP-8J3QSBJ,127.0.0.1,0.0709993839263916,1,0.1747815248317442,0.7090318640378187,"[100, 101, 102, 103]",0.04218202433581998,error,0.1224427960907742,4,3,binary:logistic,0.5990550087129057,2bc23871
111,6450.0,141,3,1716980985,,False,1,64e2d86a,2024-05-29_13-09-45,0.06399989128112793,0.06399989128112793,35844,DESKTOP-8J3QSBJ,127.0.0.1,0.06399989128112793,1,0.018870421794329167,0.5984936161114355,"[101, 103, 105]",0.029392844701292463,error,4.648322714979631,4,3,binary:logistic,0.7852434531618633,64e2d86a
112,6550.0,147,4,1716980987,,False,1,3c442863,2024-05-29_13-09-47,0.11895632743835449,0.11895632743835449,35984,DESKTOP-8J3QSBJ,127.0.0.1,0.11895632743835449,1,0.3063565654370929,0.7740916332862906,"[100, 102, 103, 105]",0.08093517319062929,error,0.044413028214825255,9,3,binary:logistic,0.8738241358881287,3c442863
113,7100.0,158,4,1716980989,,False,1,8878bc6d,2024-05-29_13-09-49,0.11400175094604492,0.11400175094604492,41568,DESKTOP-8J3QSBJ,127.0.0.1,0.11400175094604492,1,0.022458153916862556,0.7750454213080273,"[100, 102, 103, 105]",0.05452283660215148,error,0.3793313048988067,9,5,binary:logistic,0.9085420191536522,8878bc6d
114,6500.0,146,4,1716980990,,False,1,b7bc9e38,2024-05-29_13-09-50,0.0839991569519043,0.0839991569519043,13280,DESKTOP-8J3QSBJ,127.0.0.1,0.0839991569519043,1,0.9059277586022219,0.6787902728002777,"[100, 101, 102, 103]",0.04031723536529848,error,0.056097702675755194,6,4,binary:logistic,0.866860384416922,b7bc9e38
115,6400.0,140,3,1716980992,,False,1,97fe6ded,2024-05-29_13-09-52,0.10099983215332031,0.10099983215332031,17784,DESKTOP-8J3QSBJ,127.0.0.1,0.10099983215332031,1,0.01953948313590965,0.7748949553383468,"[101, 103, 105]",0.013835113429417692,error,7.025512278851416,8,1,binary:logistic,0.7923803286664741,97fe6ded
116,6750.0,151,4,1716980994,,False,1,692fef9f,2024-05-29_13-09-54,0.06400346755981445,0.06400346755981445,3704,DESKTOP-8J3QSBJ,127.0.0.1,0.06400346755981445,1,0.0017831853092915672,0.6592539201796177,"[100, 101, 102, 103]",0.03130393586106734,error,1.0634571207273085,3,3,binary:logistic,0.745335444308127,692fef9f
117,6750.0,151,4,1716980996,,False,1,e1a9b57b,2024-05-29_13-09-56,0.09000468254089355,0.09000468254089355,20272,DESKTOP-8J3QSBJ,127.0.0.1,0.09000468254089355,1,0.4259955480918812,0.7301560495575384,"[100, 101, 103, 105]",0.06835042916439102,error,2.60380835970914,7,4,binary:logistic,0.728280235906619,e1a9b57b
118,6700.0,150,4,1716980997,,False,1,95f4809b,2024-05-29_13-09-57,0.09499955177307129,0.09499955177307129,15916,DESKTOP-8J3QSBJ,127.0.0.1,0.09499955177307129,1,0.07602488512106327,0.8121477351581016,"[100, 101, 102, 103]",0.041967305504166275,error,0.004065184499747617,6,2,binary:logistic,0.6876346199968294,95f4809b
119,6900.0,154,4,1716980999,,False,1,f1f0dc1a,2024-05-29_13-09-59,0.06493544578552246,0.06493544578552246,59672,DESKTOP-8J3QSBJ,127.0.0.1,0.06493544578552246,1,0.0028499287495608837,0.7222913887235284,"[100, 101, 102, 103]",0.03779731656647082,error,0.5550506892465192,3,3,binary:logistic,0.6586986532952678,f1f0dc1a
120,6600.0,148,4,1716981001,,False,1,ef711bc0,2024-05-29_13-10-01,0.07300496101379395,0.07300496101379395,12308,DESKTOP-8J3QSBJ,127.0.0.1,0.07300496101379395,1,3.528553755302706,0.8669178176575201,"[100, 101, 102, 103]",0.04702460092850053,error,0.027287541023556114,4,3,binary:logistic,0.8000839476073909,ef711bc0
121,6600.0,148,4,1716981003,,False,1,263f4f38,2024-05-29_13-10-03,0.0780034065246582,0.0780034065246582,8532,DESKTOP-8J3QSBJ,127.0.0.1,0.0780034065246582,1,0.027559684809162394,0.771237368663879,"[100, 101, 102, 103]",0.035732174972578364,error,7.404143506431258,5,3,binary:logistic,0.715140282721593,263f4f38
122,6550.0,143,3,1716981004,,False,1,f4aa2b30,2024-05-29_13-10-04,0.06700015068054199,0.06700015068054199,59444,DESKTOP-8J3QSBJ,127.0.0.1,0.06700015068054199,1,0.016818752679784273,0.6426363267775643,"[101, 103, 105]",0.01581018978175928,error,0.07425210941529717,4,2,binary:logistic,0.5623159690949836,f4aa2b30
123,6950.0,155,4,1716981006,,False,1,2b2bab95,2024-05-29_13-10-06,0.0689997673034668,0.0689997673034668,50856,DESKTOP-8J3QSBJ,127.0.0.1,0.0689997673034668,1,0.032918213416674884,0.7506743854854826,"[100, 101, 102, 103]",0.05634298133349242,error,0.9698324837051543,3,4,binary:logistic,0.6089318871515974,2b2bab95
124,6900.0,154,4,1716981008,,False,1,5271a4f0,2024-05-29_13-10-08,0.08799982070922852,0.08799982070922852,29832,DESKTOP-8J3QSBJ,127.0.0.1,0.08799982070922852,1,0.18741881998589674,0.8117448572431732,"[100, 101, 102, 103]",0.05136342489570758,error,0.03107027749606575,4,1,binary:logistic,0.6484636877128447,5271a4f0
125,6500.0,146,4,1716981010,,False,1,17f7973d,2024-05-29_13-10-10,0.10399889945983887,0.10399889945983887,48660,DESKTOP-8J3QSBJ,127.0.0.1,0.10399889945983887,1,3.413031860937927,0.8477931554481302,"[104, 102, 103, 105]",0.03491413699166408,error,0.013523695749319112,7,1,binary:logistic,0.5148578287447533,17f7973d
126,6700.0,150,4,1716981012,,False,1,311543ec,2024-05-29_13-10-12,0.08599972724914551,0.08599972724914551,18232,DESKTOP-8J3QSBJ,127.0.0.1,0.08599972724914551,1,0.43794365619920467,0.6440074363399887,"[104, 102, 103, 105]",0.023981885074175337,error,0.00825905102990104,6,1,binary:logistic,0.6156203236132679,311543ec
127,6800.0,148,3,1716981014,,False,1,43f76453,2024-05-29_13-10-14,0.07599830627441406,0.07599830627441406,46792,DESKTOP-8J3QSBJ,127.0.0.1,0.07599830627441406,1,0.014268083975833384,0.6385953965480908,"[101, 102, 105]",0.03939562319892982,error,2.385290551961052,7,3,binary:logistic,0.9622866562573703,43f76453
128,6650.0,145,3,1716981015,,False,1,b051c059,2024-05-29_13-10-15,0.06800365447998047,0.06800365447998047,41900,DESKTOP-8J3QSBJ,127.0.0.1,0.06800365447998047,1,0.02446691333235764,0.5726504157241422,"[101, 102, 103]",0.04973928995216078,error,0.7714446498310743,5,3,binary:logistic,0.9087725935943617,b051c059
129,6800.0,148,3,1716981017,,False,1,81336dc9,2024-05-29_13-10-17,0.06499981880187988,0.06499981880187988,7200,DESKTOP-8J3QSBJ,127.0.0.1,0.06499981880187988,1,0.791770918754449,0.510979737857336,"[101, 102, 103]",0.035716201278158444,error,3.6803944048266186,4,2,binary:logistic,0.6827087699888779,81336dc9
130,6600.0,148,4,1716981019,,False,1,1a74f2b6,2024-05-29_13-10-19,0.0765073299407959,0.0765073299407959,7900,DESKTOP-8J3QSBJ,127.0.0.1,0.0765073299407959,1,0.009634920520803019,0.84019616941002,"[100, 101, 102, 103]",0.01623098909374015,error,7.965943971679484,4,2,binary:logistic,0.561170501381228,1a74f2b6
131,6400.0,140,3,1716981021,,False,1,55028a81,2024-05-29_13-10-21,0.08600234985351562,0.08600234985351562,53768,DESKTOP-8J3QSBJ,127.0.0.1,0.08600234985351562,1,0.036366125626065726,0.6567179709481052,"[101, 103, 105]",0.02606415408299968,error,0.06868435241592956,7,2,binary:logistic,0.6985201709483054,55028a81
132,6800.0,152,4,1716981022,,False,1,2091bc3a,2024-05-29_13-10-22,0.08295297622680664,0.08295297622680664,33676,DESKTOP-8J3QSBJ,127.0.0.1,0.08295297622680664,1,0.04214383805322149,0.5885299902864036,"[100, 101, 102, 105]",0.035782193013098616,error,0.007455955621837945,6,4,binary:logistic,0.845018618272155,2091bc3a
133,6850.0,157,5,1716981024,,False,1,7cc462d0,2024-05-29_13-10-24,0.09100055694580078,0.09100055694580078,3272,DESKTOP-8J3QSBJ,127.0.0.1,0.09100055694580078,1,1.4661022278997213,0.7341543714215016,"[100, 104, 102, 103, 105]",0.019434736064469948,error,0.09765550492255594,6,3,binary:logistic,0.7918472130933101,7cc462d0
134,6600.0,144,3,1716981026,,False,1,e89f21ca,2024-05-29_13-10-26,0.10000276565551758,0.10000276565551758,54596,DESKTOP-8J3QSBJ,127.0.0.1,0.10000276565551758,1,0.9564395892285033,0.775471906220872,"[101, 102, 103]",0.031133394846916098,error,0.07122570048397994,8,3,binary:logistic,0.6610608462484159,e89f21ca
135,6700.0,150,4,1716981027,,False,1,c97e55ab,2024-05-29_13-10-27,0.09399962425231934,0.09399962425231934,54644,DESKTOP-8J3QSBJ,127.0.0.1,0.09399962425231934,1,2.6345268779068225,0.6182718612818017,"[104, 102, 103, 105]",0.027559874637215025,error,0.15100827157541083,7,1,binary:logistic,0.5482284923420184,c97e55ab
136,6550.0,147,4,1716981029,,False,1,f044d378,2024-05-29_13-10-29,0.08099985122680664,0.08099985122680664,39972,DESKTOP-8J3QSBJ,127.0.0.1,0.08099985122680664,1,5.10890374020851,0.6441380914796486,"[104, 102, 103, 105]",0.028229565893509095,error,0.0013206397812892633,6,2,binary:logistic,0.5336858911277265,f044d378
137,6850.0,157,5,1716981031,,False,1,c22cda46,2024-05-29_13-10-31,0.0763237476348877,0.0763237476348877,61524,DESKTOP-8J3QSBJ,127.0.0.1,0.0763237476348877,1,0.037523810237573486,0.7689205670859867,"[100, 101, 102, 103, 105]",0.053480192872325985,error,1.901193009745697,4,4,binary:logistic,0.9532632811864085,c22cda46
138,6550.0,147,4,1716981033,,False,1,a0a115c2,2024-05-29_13-10-33,0.13400554656982422,0.13400554656982422,46396,DESKTOP-8J3QSBJ,127.0.0.1,0.13400554656982422,1,0.17778024402483403,0.7256586033608151,"[104, 102, 103, 105]",0.022814359809215628,error,0.03425209316740121,9,1,binary:logistic,0.6215570343825099,a0a115c2
139,6800.0,152,4,1716981034,,False,1,0fa1e9c0,2024-05-29_13-10-34,0.07199978828430176,0.07199978828430176,52636,DESKTOP-8J3QSBJ,127.0.0.1,0.07199978828430176,1,0.01642106752208388,0.7654851557607789,"[100, 101, 102, 103]",0.06692648652711368,error,0.1344211716858279,4,5,binary:logistic,0.6336092933653684,0fa1e9c0
140,6850.0,157,5,1716981036,,False,1,84e06271,2024-05-29_13-10-36,0.14000391960144043,0.14000391960144043,48228,DESKTOP-8J3QSBJ,127.0.0.1,0.14000391960144043,1,0.7590969588390712,0.5137696346090257,"[100, 101, 102, 103, 105]",0.014605191545752582,error,1.0047497284062883,10,1,binary:logistic,0.5454726914575556,84e06271
141,6550.0,147,4,1716981038,,False,1,5c66285e,2024-05-29_13-10-38,0.13099980354309082,0.13099980354309082,35284,DESKTOP-8J3QSBJ,127.0.0.1,0.13099980354309082,1,0.0010212051028870228,0.9103640834216412,"[104, 102, 103, 105]",0.04801837811466756,error,0.8636731728664899,10,4,binary:logistic,0.9267563997656626,5c66285e
142,6600.0,144,3,1716981040,,False,1,29a3004c,2024-05-29_13-10-40,0.0800011157989502,0.0800011157989502,29512,DESKTOP-8J3QSBJ,127.0.0.1,0.0800011157989502,1,0.02043851139882084,0.6382042301308741,"[101, 102, 103]",0.022195431231069093,error,0.07793439367503793,6,2,binary:logistic,0.5544548399355804,29a3004c
143,6850.0,153,4,1716981041,,False,1,e1bbad6b,2024-05-29_13-10-41,0.08100008964538574,0.08100008964538574,32052,DESKTOP-8J3QSBJ,127.0.0.1,0.08100008964538574,1,0.00858936165886745,0.9150963033204187,"[100, 101, 102, 103]",0.04024696709654845,error,0.08173467611764072,5,4,binary:logistic,0.5108170410887083,e1bbad6b
144,7150.0,159,4,1716981043,,False,1,30994418,2024-05-29_13-10-43,0.07399892807006836,0.07399892807006836,26544,DESKTOP-8J3QSBJ,127.0.0.1,0.07399892807006836,1,0.03080700401819511,0.7407150540666845,"[100, 102, 103, 105]",0.03245934647791296,error,0.07890255049708894,5,1,binary:logistic,0.6435415172876953,30994418
145,6600.0,144,3,1716981045,,False,1,0d2596d2,2024-05-29_13-10-45,0.09999990463256836,0.09999990463256836,28040,DESKTOP-8J3QSBJ,127.0.0.1,0.09999990463256836,1,0.016448224917440944,0.6714527381588709,"[101, 103, 105]",0.017992525605972667,error,0.1610537554468844,7,1,binary:logistic,0.6213916866136078,0d2596d2
146,6800.0,148,3,1716981047,,False,1,71922140,2024-05-29_13-10-47,0.07700347900390625,0.07700347900390625,21376,DESKTOP-8J3QSBJ,127.0.0.1,0.07700347900390625,1,0.003411237956953599,0.5991177301104951,"[101, 102, 105]",0.04363166916335502,error,1.504816438804009,6,3,binary:logistic,0.8482995547782017,71922140
147,6600.0,148,4,1716981049,,False,1,4a7759bf,2024-05-29_13-10-49,0.15700125694274902,0.15700125694274902,20432,DESKTOP-8J3QSBJ,127.0.0.1,0.15700125694274902,1,0.09627771221491659,0.6679728691371067,"[101, 102, 103, 105]",0.014865559003920378,error,0.002730042112661502,10,2,binary:logistic,0.9310822262039878,4a7759bf
148,6950.0,155,4,1716981050,,False,1,1be53a86,2024-05-29_13-10-50,0.08099961280822754,0.08099961280822754,47568,DESKTOP-8J3QSBJ,127.0.0.1,0.08099961280822754,1,2.7698229669484946,0.9743124656302126,"[101, 102, 103, 105]",0.0817907440647637,error,0.10733251608010692,5,1,binary:logistic,0.5088392690033877,1be53a86
149,6650.0,149,4,1716981052,,False,1,c0028669,2024-05-29_13-10-52,0.06900358200073242,0.06900358200073242,28876,DESKTOP-8J3QSBJ,127.0.0.1,0.06900358200073242,1,0.008610875514791843,0.6785047056863673,"[100, 101, 102, 103]",0.059816094053040156,error,3.3202837419439315,4,2,binary:logistic,0.8022058476142633,c0028669
150,6750.0,151,4,1716981054,,False,1,2d06f199,2024-05-29_13-10-54,0.07899785041809082,0.07899785041809082,62656,DESKTOP-8J3QSBJ,127.0.0.1,0.07899785041809082,1,0.24893800892397702,0.8443091618695284,"[104, 102, 103, 105]",0.02672581311474567,error,0.0012974497485601954,5,2,binary:logistic,0.6792224049079959,2d06f199
151,6450.0,145,4,1716981056,,False,1,9a1e0732,2024-05-29_13-10-56,0.13099932670593262,0.13099932670593262,51604,DESKTOP-8J3QSBJ,127.0.0.1,0.13099932670593262,1,0.2787430387723975,0.8997403712063912,"[104, 102, 103, 105]",0.08144917337411371,error,4.230206127639963,9,2,binary:logistic,0.8857324646564353,9a1e0732
152,6700.0,146,3,1716981057,,False,1,891a0ffc,2024-05-29_13-10-57,0.0670008659362793,0.0670008659362793,19448,DESKTOP-8J3QSBJ,127.0.0.1,0.0670008659362793,1,0.02935405553478047,0.6691678744123355,"[101, 103, 105]",0.030988033955797474,error,0.3277280687075791,4,2,binary:logistic,0.7135661553865837,891a0ffc
153,6500.0,142,3,1716981059,,False,1,2995a069,2024-05-29_13-10-59,0.06699800491333008,0.06699800491333008,63464,DESKTOP-8J3QSBJ,127.0.0.1,0.06699800491333008,1,0.08705130475828032,0.6580649036967984,"[101, 102, 103]",0.029899372181191743,error,1.6070969524518908,5,2,binary:logistic,0.7984467055726895,2995a069
154,7100.0,154,3,1716981061,,False,1,eb45f49b,2024-05-29_13-11-01,0.06800508499145508,0.06800508499145508,18504,DESKTOP-8J3QSBJ,127.0.0.1,0.06800508499145508,1,0.001935964780177971,0.9578255470771277,"[101, 102, 105]",0.031164601636221697,error,0.006268919054432899,4,3,binary:logistic,0.5173966491030847,eb45f49b
155,6700.0,146,3,1716981063,,False,1,6411b4ca,2024-05-29_13-11-03,0.07700204849243164,0.07700204849243164,3148,DESKTOP-8J3QSBJ,127.0.0.1,0.07700204849243164,1,2.136470137284002,0.9691418395656439,"[102, 103, 105]",0.020655670549436927,error,0.005522136308119618,6,4,binary:logistic,0.9868264613731933,6411b4ca
156,6700.0,150,4,1716981064,,False,1,02dc74a4,2024-05-29_13-11-04,0.09799885749816895,0.09799885749816895,16972,DESKTOP-8J3QSBJ,127.0.0.1,0.09799885749816895,1,0.2057595497108675,0.8047958354322317,"[101, 102, 103, 105]",0.0914315956925713,error,1.132971014014019,7,3,binary:logistic,0.6241417782771697,02dc74a4
