,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/bootstrap,config/colset,config/max_depth,config/max_features,config/min_samples_leaf,config/min_samples_split,config/n_estimators,logdir
10,6500.0,1716980400,,False,1,a6fb0a2a,2024-05-29_13-00-00,0.27300357818603516,0.27300357818603516,41704,DESKTOP-8J3QSBJ,127.0.0.1,0.27300357818603516,1,True,"[101, 103, 105]",16,log2,3,2,81,a6fb0a2a
11,6900.0,1716980501,,False,1,1c0c21fb,2024-05-29_13-01-41,0.5909984111785889,0.5909984111785889,54984,DESKTOP-8J3QSBJ,127.0.0.1,0.5909984111785889,1,False,"[102, 103, 105]",14,log2,6,4,147,1c0c21fb
12,6100.0,1716980406,,False,1,879c773a,2024-05-29_13-00-06,1.3396072387695312,1.3396072387695312,37100,DESKTOP-8J3QSBJ,127.0.0.1,1.3396072387695312,1,False,"[100, 101, 102, 103, 104, 105]",14,sqrt,2,3,175,879c773a
13,6700.0,1716980504,,False,1,24a24f2a,2024-05-29_13-01-44,0.5206212997436523,0.5206212997436523,18836,DESKTOP-8J3QSBJ,127.0.0.1,0.5206212997436523,1,True,"[100, 104, 102, 103, 105]",13,sqrt,7,5,106,24a24f2a
14,6700.0,1716980506,,False,1,b36c9580,2024-05-29_13-01-46,0.5059983730316162,0.5059983730316162,35948,DESKTOP-8J3QSBJ,127.0.0.1,0.5059983730316162,1,True,"[101, 102, 103, 105]",10,log2,5,8,116,b36c9580
15,6950.0,1716980508,,False,1,47d0b746,2024-05-29_13-01-48,0.4302978515625,0.4302978515625,35792,DESKTOP-8J3QSBJ,127.0.0.1,0.4302978515625,1,True,"[100, 102, 103, 105]",12,sqrt,10,5,93,47d0b746
16,6000.0,1716980415,,False,1,d8d16d04,2024-05-29_13-00-15,0.4630424976348877,0.4630424976348877,39760,DESKTOP-8J3QSBJ,127.0.0.1,0.4630424976348877,1,False,"[100, 101, 102, 103, 105]",3,sqrt,10,8,196,d8d16d04
17,6650.0,1716980510,,False,1,8810245d,2024-05-29_13-01-50,0.46899867057800293,0.46899867057800293,39612,DESKTOP-8J3QSBJ,127.0.0.1,0.46899867057800293,1,True,"[101, 102, 103, 105]",15,log2,3,9,85,8810245d
18,6700.0,1716980512,,False,1,e1db6d7a,2024-05-29_13-01-52,0.23999905586242676,0.23999905586242676,18228,DESKTOP-8J3QSBJ,127.0.0.1,0.23999905586242676,1,True,"[100, 102, 103, 105]",6,sqrt,2,9,73,e1db6d7a
19,6450.0,1716980422,,False,1,e4af4cea,2024-05-29_13-00-22,0.3616042137145996,0.3616042137145996,40136,DESKTOP-8J3QSBJ,127.0.0.1,0.3616042137145996,1,False,"[101, 102, 103]",5,sqrt,8,8,175,e4af4cea
20,6550.0,1716980514,,False,1,8015ed42,2024-05-29_13-01-54,0.44252753257751465,0.44252753257751465,19824,DESKTOP-8J3QSBJ,127.0.0.1,0.44252753257751465,1,True,"[100, 101, 102, 103]",11,sqrt,8,10,95,8015ed42
21,6700.0,1716980517,,False,1,3f89e587,2024-05-29_13-01-57,0.3039989471435547,0.3039989471435547,60292,DESKTOP-8J3QSBJ,127.0.0.1,0.3039989471435547,1,True,"[101, 103, 105]",13,log2,7,3,104,3f89e587
22,6750.0,1716980519,,False,1,04ebb20d,2024-05-29_13-01-59,0.29859161376953125,0.29859161376953125,52936,DESKTOP-8J3QSBJ,127.0.0.1,0.29859161376953125,1,True,"[101, 103, 105]",14,log2,3,7,97,04ebb20d
23,6600.0,1716980521,,False,1,0620afa0,2024-05-29_13-02-01,0.2049999237060547,0.2049999237060547,44444,DESKTOP-8J3QSBJ,127.0.0.1,0.2049999237060547,1,True,"[101, 102, 105]",16,log2,6,6,64,0620afa0
24,6350.0,1716980432,,False,1,696e9715,2024-05-29_13-00-32,0.5240452289581299,0.5240452289581299,43928,DESKTOP-8J3QSBJ,127.0.0.1,0.5240452289581299,1,True,"[104, 102, 103, 105]",14,sqrt,4,7,99,696e9715
25,6650.0,1716980523,,False,1,c7598195,2024-05-29_13-02-03,0.21804165840148926,0.21804165840148926,52904,DESKTOP-8J3QSBJ,127.0.0.1,0.21804165840148926,1,True,"[100, 101, 102, 103, 105]",8,log2,8,4,55,c7598195
26,6600.0,1716980525,,False,1,342cd2ef,2024-05-29_13-02-05,0.39492225646972656,0.39492225646972656,60388,DESKTOP-8J3QSBJ,127.0.0.1,0.39492225646972656,1,True,"[104, 102, 103, 105]",9,sqrt,9,10,100,342cd2ef
27,6850.0,1716980527,,False,1,d218e353,2024-05-29_13-02-07,0.47414588928222656,0.47414588928222656,19032,DESKTOP-8J3QSBJ,127.0.0.1,0.47414588928222656,1,True,"[100, 101, 102, 105]",16,sqrt,8,5,90,d218e353
28,7050.0,1716980529,,False,1,f104ac4f,2024-05-29_13-02-09,0.5735034942626953,0.5735034942626953,51176,DESKTOP-8J3QSBJ,127.0.0.1,0.5735034942626953,1,True,"[104, 102, 103, 105]",11,log2,5,8,125,f104ac4f
29,6650.0,1716980532,,False,1,1a84bcef,2024-05-29_13-02-12,0.45399999618530273,0.45399999618530273,56244,DESKTOP-8J3QSBJ,127.0.0.1,0.45399999618530273,1,True,"[100, 104, 102, 103, 105]",11,log2,10,6,103,1a84bcef
30,6100.0,1716980445,,False,1,da63cc28,2024-05-29_13-00-45,0.2700002193450928,0.2700002193450928,63948,DESKTOP-8J3QSBJ,127.0.0.1,0.2700002193450928,1,True,"[100, 101, 102, 103, 105]",4,log2,2,7,114,da63cc28
31,6550.0,1716980447,,False,1,91d65052,2024-05-29_13-00-47,0.3670024871826172,0.3670024871826172,42064,DESKTOP-8J3QSBJ,127.0.0.1,0.3670024871826172,1,True,"[104, 102, 103, 105]",6,log2,5,7,115,91d65052
32,6500.0,1716980450,,False,1,a8e5432b,2024-05-29_13-00-50,0.5020952224731445,0.5020952224731445,31032,DESKTOP-8J3QSBJ,127.0.0.1,0.5020952224731445,1,True,"[104, 102, 103, 105]",10,log2,5,9,114,a8e5432b
33,6650.0,1716980451,,False,1,128a751d,2024-05-29_13-00-51,0.41761112213134766,0.41761112213134766,29076,DESKTOP-8J3QSBJ,127.0.0.1,0.41761112213134766,1,True,"[104, 102, 103, 105]",15,sqrt,3,9,75,128a751d
34,6650.0,1716980454,,False,1,e3b991be,2024-05-29_13-00-54,0.5758671760559082,0.5758671760559082,62656,DESKTOP-8J3QSBJ,127.0.0.1,0.5758671760559082,1,True,"[104, 102, 103, 105]",12,log2,2,9,117,e3b991be
35,6700.0,1716980534,,False,1,ff6b7d96,2024-05-29_13-02-14,0.4821615219116211,0.4821615219116211,42360,DESKTOP-8J3QSBJ,127.0.0.1,0.4821615219116211,1,True,"[104, 102, 103, 105]",9,log2,8,8,122,ff6b7d96
36,6500.0,1716980459,,False,1,71104877,2024-05-29_13-00-59,0.9072146415710449,0.9072146415710449,12724,DESKTOP-8J3QSBJ,127.0.0.1,0.9072146415710449,1,True,"[100, 101, 103, 105]",13,sqrt,10,3,191,71104877
37,6700.0,1716980536,,False,1,0c3ba4d7,2024-05-29_13-02-16,0.3769989013671875,0.3769989013671875,43708,DESKTOP-8J3QSBJ,127.0.0.1,0.3769989013671875,1,True,"[101, 102, 103]",13,log2,2,7,122,0c3ba4d7
38,6450.0,1716980538,,False,1,31bfd7ff,2024-05-29_13-02-18,0.47018957138061523,0.47018957138061523,31544,DESKTOP-8J3QSBJ,127.0.0.1,0.47018957138061523,1,True,"[100, 104, 102, 103, 105]",12,log2,9,6,101,31bfd7ff
39,6400.0,1716980540,,False,1,7ea07a06,2024-05-29_13-02-20,0.20299863815307617,0.20299863815307617,15584,DESKTOP-8J3QSBJ,127.0.0.1,0.20299863815307617,1,True,"[100, 104, 102, 103, 105]",5,log2,5,8,72,7ea07a06
40,6450.0,1716980468,,False,1,14455f44,2024-05-29_13-01-08,0.8097002506256104,0.8097002506256104,57876,DESKTOP-8J3QSBJ,127.0.0.1,0.8097002506256104,1,True,"[104, 102, 103, 105]",16,log2,2,10,143,14455f44
41,6750.0,1716980542,,False,1,7021e27b,2024-05-29_13-02-22,0.2779989242553711,0.2779989242553711,39564,DESKTOP-8J3QSBJ,127.0.0.1,0.2779989242553711,1,True,"[101, 103, 105]",11,log2,9,4,103,7021e27b
42,6750.0,1716980544,,False,1,c9f5dbcd,2024-05-29_13-02-24,0.38699769973754883,0.38699769973754883,11884,DESKTOP-8J3QSBJ,127.0.0.1,0.38699769973754883,1,True,"[100, 101, 102, 103]",18,log2,7,7,69,c9f5dbcd
43,6600.0,1716980475,,False,1,4aff4f81,2024-05-29_13-01-15,0.49199867248535156,0.49199867248535156,53364,DESKTOP-8J3QSBJ,127.0.0.1,0.49199867248535156,1,False,"[101, 102, 105]",10,log2,2,6,147,4aff4f81
44,6600.0,1716980477,,False,1,391e1a7a,2024-05-29_13-01-17,0.2859985828399658,0.2859985828399658,27200,DESKTOP-8J3QSBJ,127.0.0.1,0.2859985828399658,1,True,"[101, 103, 105]",12,log2,4,8,97,391e1a7a
45,6700.0,1716980546,,False,1,dd9ad543,2024-05-29_13-02-26,0.23499822616577148,0.23499822616577148,42188,DESKTOP-8J3QSBJ,127.0.0.1,0.23499822616577148,1,True,"[101, 103, 105]",13,log2,7,5,82,dd9ad543
46,6650.0,1716980548,,False,1,97ae9e78,2024-05-29_13-02-28,0.47586870193481445,0.47586870193481445,55168,DESKTOP-8J3QSBJ,127.0.0.1,0.47586870193481445,1,True,"[104, 102, 103, 105]",14,log2,3,8,89,97ae9e78
47,6200.0,1716980483,,False,1,f3f6dbc6,2024-05-29_13-01-23,0.43944287300109863,0.43944287300109863,61240,DESKTOP-8J3QSBJ,127.0.0.1,0.43944287300109863,1,False,"[100, 101, 102, 103, 104, 105]",7,sqrt,9,4,97,f3f6dbc6
48,6250.0,1716980485,,False,1,c7b4ff95,2024-05-29_13-01-25,0.9018473625183105,0.9018473625183105,63172,DESKTOP-8J3QSBJ,127.0.0.1,0.9018473625183105,1,False,"[100, 101, 102, 103, 104, 105]",15,sqrt,3,4,117,c7b4ff95
49,6500.0,1716980488,,False,1,7d23cc26,2024-05-29_13-01-28,0.6740479469299316,0.6740479469299316,62024,DESKTOP-8J3QSBJ,127.0.0.1,0.6740479469299316,1,True,"[100, 101, 102, 103, 104, 105]",12,log2,4,2,139,7d23cc26
