,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,random_state,features
0,NeuralNetFastAI_r143_BAG_L1,0.7272727272727273,0.6338797814207651,precision,0.07126784324645996,0.043470144271850586,3.3621420860290527,0.07126784324645996,0.043470144271850586,3.3621420860290527,1,True,41,2,"['x106', 'x176', 'x413', 'x459']"
1,NeuralNetTorch_r158_BAG_L1,0.7184466019417476,0.683495145631068,precision,0.07950377464294434,0.02335834503173828,8.930527925491333,0.07950377464294434,0.02335834503173828,8.930527925491333,1,True,51,2,"['x106', 'x176', 'x413', 'x459']"
2,WeightedEnsemble_L3,0.6923076923076923,0.6983471074380165,precision,0.39927172660827637,0.11609840393066406,20.7741801738739,0.0015130043029785156,0.001363992691040039,0.7204911708831787,3,True,91,2,"['x106', 'x176', 'x413', 'x459']"
3,WeightedEnsemble_L2,0.6923076923076923,0.6967213114754098,precision,0.40928173065185547,0.12651705741882324,21.780606985092163,0.0011141300201416016,0.0032949447631835938,0.7601020336151123,2,True,73,2,"['x106', 'x176', 'x413', 'x459']"
4,NeuralNetFastAI_r11_BAG_L1,0.6518987341772152,0.6711111111111111,precision,0.2365097999572754,0.07895994186401367,9.926302909851074,0.2365097999572754,0.07895994186401367,9.926302909851074,1,True,34,2,"['x106', 'x176', 'x413', 'x459']"
5,XGBoost_r98_BAG_L1,0.6387665198237885,0.6158536585365854,precision,0.08174514770507812,0.01241612434387207,1.1968581676483154,0.08174514770507812,0.01241612434387207,1.1968581676483154,1,True,49,2,"['x106', 'x176', 'x413', 'x459']"
6,NeuralNetTorch_r30_BAG_L1,0.6355140186915887,0.661520190023753,precision,0.08911705017089844,0.03579568862915039,9.489709854125977,0.08911705017089844,0.03579568862915039,9.489709854125977,1,True,30,2,"['x106', 'x176', 'x413', 'x459']"
7,NeuralNetTorch_r87_BAG_L1,0.6271929824561403,0.6448362720403022,precision,0.04432272911071777,0.02140212059020996,4.969277858734131,0.04432272911071777,0.02140212059020996,4.969277858734131,1,True,72,2,"['x106', 'x176', 'x413', 'x459']"
8,NeuralNetFastAI_r103_BAG_L1,0.6266094420600858,0.6459694989106753,precision,0.12478995323181152,0.05447053909301758,6.642736911773682,0.12478995323181152,0.05447053909301758,6.642736911773682,1,True,38,2,"['x106', 'x176', 'x413', 'x459']"
9,NeuralNetTorch_r197_BAG_L1,0.6260869565217392,0.6494736842105263,precision,0.023511171340942383,0.02220630645751953,3.561866044998169,0.023511171340942383,0.02220630645751953,3.561866044998169,1,True,54,2,"['x106', 'x176', 'x413', 'x459']"
10,NeuralNetFastAI_r88_BAG_L1,0.6139705882352942,0.6294227188081937,precision,0.057830095291137695,0.055141448974609375,4.517009735107422,0.057830095291137695,0.055141448974609375,4.517009735107422,1,True,68,2,"['x106', 'x176', 'x413', 'x459']"
11,NeuralNetFastAI_r37_BAG_L1,0.6125,0.624493106244931,precision,0.09636497497558594,0.041997432708740234,5.087499141693115,0.09636497497558594,0.041997432708740234,5.087499141693115,1,True,53,2,"['x106', 'x176', 'x413', 'x459']"
12,LightGBM_r196_BAG_L1,0.6111111111111112,0.603225806451613,precision,0.010408878326416016,0.008487701416015625,0.9668159484863281,0.010408878326416016,0.008487701416015625,0.9668159484863281,1,True,44,2,"['x106', 'x176', 'x413', 'x459']"
13,NeuralNetTorch_r31_BAG_L1,0.6091954022988506,0.6397849462365591,precision,0.04570508003234863,0.02042531967163086,4.893338918685913,0.04570508003234863,0.02042531967163086,4.893338918685913,1,True,65,2,"['x106', 'x176', 'x413', 'x459']"
14,NeuralNetTorch_r14_BAG_L1,0.5928338762214984,0.6229641693811075,precision,0.03529715538024902,0.016145706176757812,4.094653129577637,0.03529715538024902,0.016145706176757812,4.094653129577637,1,True,39,2,"['x106', 'x176', 'x413', 'x459']"
15,LightGBM_r94_BAG_L1,0.5912408759124088,0.5917297612114153,precision,0.011520147323608398,0.010004997253417969,1.200080156326294,0.011520147323608398,0.010004997253417969,1.200080156326294,1,True,61,2,"['x106', 'x176', 'x413', 'x459']"
16,NeuralNetTorch_r86_BAG_L1,0.5909090909090909,0.6292134831460674,precision,0.05793595314025879,0.017096519470214844,6.876989841461182,0.05793595314025879,0.017096519470214844,6.876989841461182,1,True,32,2,"['x106', 'x176', 'x413', 'x459']"
17,NeuralNetTorch_BAG_L1,0.5897435897435898,0.6122881355932204,precision,0.06642389297485352,0.024361371994018555,5.50616717338562,0.06642389297485352,0.024361371994018555,5.50616717338562,1,True,12,2,"['x106', 'x176', 'x413', 'x459']"
18,NeuralNetTorch_r22_BAG_L1,0.5878136200716846,0.6281138790035588,precision,0.0648200511932373,0.025607585906982422,8.296969890594482,0.0648200511932373,0.025607585906982422,8.296969890594482,1,True,20,2,"['x106', 'x176', 'x413', 'x459']"
19,CatBoost_BAG_L2,0.5861244019138756,0.6382252559726962,precision,4.253042936325073,2.984530448913574,231.5865671634674,0.01318502426147461,0.012093067169189453,9.527090072631836,2,True,78,2,"['x106', 'x176', 'x413', 'x459']"
20,CatBoost_r13_BAG_L1,0.5857142857142857,0.5982958003651856,precision,0.00453495979309082,0.003835439682006836,2.1674742698669434,0.00453495979309082,0.003835439682006836,2.1674742698669434,1,True,25,2,"['x106', 'x176', 'x413', 'x459']"
