,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,random_state,features
0,NeuralNetFastAI_r11_BAG_L1,0.7589285714285714,0.766295707472178,precision,0.34795665740966797,0.1654212474822998,19.71406626701355,0.34795665740966797,0.1654212474822998,19.71406626701355,1,True,34,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
1,WeightedEnsemble_L2,0.7563025210084033,0.7726926010678871,precision,0.916635274887085,0.26121020317077637,70.23535752296448,0.006086111068725586,0.0019996166229248047,1.2900419235229492,2,True,39,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
2,WeightedEnsemble_L3,0.7436548223350253,0.7718794835007173,precision,6.265992641448975,2.6729841232299805,328.24985003471375,0.0070645809173583984,0.0020012855529785156,1.115478754043579,3,True,56,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
3,NeuralNetTorch_r30_BAG_L1,0.7410256410256411,0.7633642195295794,precision,0.2216346263885498,0.0638434886932373,44.42146587371826,0.2216346263885498,0.0638434886932373,44.42146587371826,1,True,30,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
4,NeuralNetTorch_r86_BAG_L1,0.7315914489311164,0.7408759124087592,precision,0.16646885871887207,0.03660082817077637,21.77856683731079,0.16646885871887207,0.03660082817077637,21.77856683731079,1,True,32,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
5,NeuralNetTorch_BAG_L1,0.7314814814814815,0.7494047619047619,precision,0.13732409477233887,0.03669238090515137,18.496577978134155,0.13732409477233887,0.03669238090515137,18.496577978134155,1,True,12,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
6,NeuralNetTorch_r79_BAG_L1,0.7311111111111112,0.7470997679814385,precision,0.17484164237976074,0.04981732368469238,23.86221718788147,0.17484164237976074,0.04981732368469238,23.86221718788147,1,True,15,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
7,NeuralNetTorch_r22_BAG_L1,0.7278911564625851,0.7455790074158585,precision,0.20760011672973633,0.06870579719543457,22.242335319519043,0.20760011672973633,0.06870579719543457,22.242335319519043,1,True,20,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
8,NeuralNetFastAI_r191_BAG_L2,0.7242152466367713,0.7493975903614458,precision,6.353262186050415,2.7451469898223877,324.2109673023224,0.32116007804870605,0.12585997581481934,17.321311473846436,2,True,54,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
9,NeuralNetFastAI_r103_BAG_L1,0.7236842105263158,0.7178899082568807,precision,0.26483678817749023,0.11092662811279297,8.545562267303467,0.26483678817749023,0.11092662811279297,8.545562267303467,1,True,38,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
10,NeuralNetTorch_BAG_L2,0.7216494845360825,0.7448696616749861,precision,6.201899766921997,2.66028094291687,322.7761378288269,0.16979765892028809,0.04099392890930176,15.886482000350952,2,True,49,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
11,NeuralNetTorch_r79_BAG_L2,0.7172557172557172,0.743213897937025,precision,6.209568977355957,2.672137498855591,327.9798126220703,0.17746686935424805,0.05285048484802246,21.09015679359436,2,True,52,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
12,NeuralNetFastAI_r145_BAG_L1,0.7093275488069414,0.7440758293838863,precision,0.3531959056854248,0.12265729904174805,15.6813223361969,0.3531959056854248,0.12265729904174805,15.6813223361969,1,True,28,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
13,NeuralNetFastAI_BAG_L2,0.7056451612903226,0.7354731599335916,precision,6.309866189956665,2.6982624530792236,315.73534536361694,0.27776408195495605,0.07897543907165527,8.845689535140991,2,True,47,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
14,NeuralNetFastAI_r191_BAG_L1,0.7022222222222222,0.7314652656158785,precision,0.3010075092315674,0.12950611114501953,18.432628870010376,0.3010075092315674,0.12950611114501953,18.432628870010376,1,True,17,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
15,CatBoost_r177_BAG_L2,0.702,0.739440203562341,precision,6.139190912246704,2.636791944503784,322.4341859817505,0.10708880424499512,0.01750493049621582,15.544530153274536,2,True,51,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
16,LightGBMXT_BAG_L2,0.7001972386587771,0.7377731529656608,precision,6.114289045333862,2.6366031169891357,310.63512349128723,0.08218693733215332,0.017316102981567383,3.7454676628112793,2,True,40,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
17,CatBoost_BAG_L2,0.6998011928429424,0.7411944869831547,precision,6.097946643829346,2.6354830265045166,319.0405750274658,0.06584453582763672,0.016196012496948242,12.150919198989868,2,True,44,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
18,CatBoost_r50_BAG_L1,0.6992031872509961,0.7280982905982906,precision,0.07870650291442871,0.016465187072753906,3.8384101390838623,0.07870650291442871,0.016465187072753906,3.8384101390838623,1,True,33,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
19,ExtraTreesEntr_BAG_L2,0.6984126984126984,0.7207661290322581,precision,6.199075937271118,2.772233009338379,307.50848937034607,0.16697382926940918,0.15294599533081055,0.6188335418701172,2,True,46,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
20,NeuralNetFastAI_BAG_L1,0.6977687626774848,0.7275118358758548,precision,0.25647878646850586,0.0965890884399414,9.04757046699524,0.25647878646850586,0.0965890884399414,9.04757046699524,1,True,10,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
21,CatBoost_r9_BAG_L2,0.6974459724950884,0.7401332649923117,precision,6.11846137046814,2.641848564147949,330.4803030490875,0.08635926246643066,0.02256155014038086,23.590647220611572,2,True,55,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
22,XGBoost_BAG_L1,0.6973415132924335,0.7245409015025042,precision,0.22478508949279785,0.02276015281677246,3.7640695571899414,0.22478508949279785,0.02276015281677246,3.7640695571899414,1,True,11,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
23,XGBoost_BAG_L2,0.697029702970297,0.7396694214876033,precision,6.296184062957764,2.648913621902466,314.3189833164215,0.2640819549560547,0.02962660789489746,7.429327487945557,2,True,48,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
24,RandomForestEntr_BAG_L2,0.6964285714285714,0.730517848164907,precision,6.2521302700042725,2.750354766845703,307.9115877151489,0.22002816200256348,0.13106775283813477,1.0219318866729736,2,True,43,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
25,LightGBM_r131_BAG_L2,0.6958250497017893,0.7376796714579056,precision,6.127447843551636,2.640639066696167,311.6980094909668,0.09534573554992676,0.021352052688598633,4.808353662490845,2,True,53,0,"['x101', 'x102', 'x103', 'x104', 'x105', 'x106', 'x9']"
