Iteration,IWLS,SGD,Adam
43,,-24.370557099808707,-75.43752588315787
44,,-26.31073359889853,-75.17318573483259
45,,-30.801606122279715,-74.91631600600107
46,,-35.21120693841499,-74.6646252076456
47,,-18.549665930788283,-74.416177556662
48,,-18.872921414956544,-74.16981837815081
49,,-19.26029117917451,-73.92529177400844
50,,-23.266792273649596,-73.68306132018077
51,,-18.957942511089307,-73.44393894416345
52,,-49.150762968838016,-73.20867298167651
53,,-26.135827900143706,-72.97763655635524
54,,-23.417034616911053,-72.75070305372667
55,,-36.93886516718534,-72.52732016534414
56,,-57.617948407652975,-72.30672524252999
57,,-54.87087844880934,-72.08820487087377
58,,-54.912232079853325,-71.87130078654778
59,,-53.233595903826696,-71.65589780057239
60,,-51.33798397911696,-71.44218080318434
61,,-46.12713460485125,-71.23049633389483
62,,-35.14742823743027,-71.02118270354777
63,,-39.34141658619012,-70.81443395874005
64,,-25.545458096664504,-70.61024067699717
65,,-28.93725412115414,-70.40841621400632
66,,-26.715397383480994,-70.20868477061053
67,,-23.335870116677192,-70.01078886402045
68,,-19.336387469394925,-69.81457331997659
69,,-26.70067269841437,-69.62001823226947
70,,-24.681759833111066,-69.42721652145926
71,,-24.271090229240794,-69.23631306508624
72,,-17.96674802731474,-69.04743421475926
73,,-16.698803398379425,-68.86063579244193
74,,-27.342078667601296,-68.67588640614706
75,,-23.645410296822682,-68.49308687417216
76,,-24.996328090212383,-68.31211250810263
77,,-16.169457804783704,-68.13285813793419
78,,-24.969057933347397,-67.94973370813717
79,,-16.032103487936194,-67.76702028514633
80,,-26.672469340646416,-67.58646702658496
81,,-22.016764614880234,-67.40798685972197
82,,-21.11245621378525,-67.2314602189664
83,,-25.674087781439706,-67.05673525715835
84,,-20.764127734962088,-66.88364336561371
85,,-20.171560826646147,-66.71202513876682
86,,-15.722469927344118,-66.54175743684569
87,,-16.85471756777986,-66.37277198892953
88,,-17.68237919217458,-66.20505963552337
89,,-18.190521511652282,-66.0386598956719
90,,-15.158463978462608,-65.87364059103379
91,,-18.59000408424773,-65.7100748570369
92,,-14.385570913103352,-65.54802237022584
93,,-14.490723360128412,-65.38751872168105
94,,-13.93354846025773,-65.22857313431508
95,,-14.781132960107989,-65.0711718075707
96,,-15.2839798940336,-64.91528310407371
97,,-15.570543087731084,-64.76086163007437
98,,-15.398802422436098,-64.60785022349936
99,,-15.859372051595452,-64.45618080298068
100,,-19.374296979814556,-64.30262444568952
101,,-13.758809040606105,-64.14955130379379
102,,-15.940738674001546,-63.99765076369279
103,,-14.519749109547792,-63.846792960450536
104,,-20.077386088031876,-63.69688851211522
105,,-16.22191642761757,-63.54789508067605
106,,-14.43806578701219,-63.39981648567234
107,,-14.49724720158065,-63.25269485511134
108,,-16.915108856909445,-63.1065978390304
109,,-16.40882422247638,-62.96160373230813
110,,-18.673599109291224,-62.81778729722396
111,,-18.668152224598003,-62.675208333982816
112,,-15.02419967020685,-62.533904020204176
113,,-15.351809020071927,-62.39388513420334
114,,-16.160001026436635,-62.25513573294923
115,,-19.136708769910246,-62.117615686891135
116,,-18.8051249146924,-61.981265518989694
117,,-18.212755896013732,-61.84601304364064
118,,-43.819420881283655,-61.7117812174678
119,,-20.524615781563714,-61.57849640127698
120,,-21.988425792353546,-61.44609601232509
121,,-23.735256803312392,-61.314534477740104
122,,-23.362670304985276,-61.18378658795626
123,,-20.252442938980746,-61.0538477866752
124,,-25.474550947376105,-60.92473150613497
125,,-24.19414545491761,-60.796464194357995
126,,-16.133388050773817,-60.66907903525286
127,,-21.318574354392332,-60.54260946014932
128,,-27.040504254170994,-60.41708341074112
129,,-25.882860918957192,-60.29251902679016
130,,-20.35085921708964,-60.168922105531266
131,,-27.220672516258325,-60.04628539604919
132,,-20.603850102169577,-59.92458958490844
133,,-19.247898756479987,-59.80380568966284
134,,-26.878661335783978,-59.683898476663856
135,,-24.796899275083405,-59.56483043944059
136,,-17.87665940390138,-59.446565817610754
137,,-26.971692718756728,-59.329074127030026
138,,-17.181558359523425,-59.212332735271275
139,,-20.193327017724027,-59.096328161179954
140,,-26.398214268578425,-58.981055984522946
141,,-22.156930728018985,-58.86651947931344
142,,-17.260522269969698,-58.75272728126396
143,,-22.22756490833087,-58.63969052472846
144,,-21.938222774152866,-58.52741991895144
145,,-16.228795295100326,-58.4159231844616
146,,-23.685335136575407,-58.30520316334252
147,,-17.644411144074354,-58.195256783354594
148,,-22.769889149869407,-58.086074922140554
149,,-16.0281272164173,-57.97764310051744
150,,-22.602809750869962,-57.869942840357844
151,,-15.975790089173186,-57.76295345531376
152,,-19.690963538709948,-57.656654003992585
153,,-17.17768537844322,-57.55102512888089
154,,-15.373583311255658,-57.44605053349686
155,,-15.646010509938595,-57.34171791392407
156,,-15.570235281393293,-57.2380192510499
157,,-15.575920826722893,-57.13495047167951
158,,-15.668167494340498,-57.032510581822194
159,,-15.664878959912782,-56.93070044690442
160,,-15.548576181217664,-56.82952143050891
161,,-15.49787708834147,-56.72897410282019
162,,-25.30190583137209,-56.629057197353376
163,,-17.425695110325396,-56.52976693979506
164,,-17.010126509268446,-56.43109680752856
165,,-17.525833055289393,-56.33197471167332
166,,-17.332558296120652,-56.230499599817826
167,,-16.256277358325406,-56.12951929474346
168,,-21.54284870696851,-56.029026209531054
169,,-18.646078943092434,-55.929013042274136
170,,-16.77091316931258,-55.82947308484878
171,,-20.005781533050822,-55.73040043284579
172,,-15.181369503019075,-55.6317900726224
173,,-15.190239261977842,-55.53363784189657
174,,-15.324465292099966,-55.43594028039209
175,,-15.535543135159847,-55.3386944029583
176,,-15.598163680227366,-55.24189743666938
177,,-15.596311726995522,-55.14554656471578
178,,-15.571981028857937,-55.049638714244274
179,,-15.530264615176442,-54.95417041469318
180,,-15.474291516735402,-54.8591377400583
181,,-15.417884548582542,-54.76453633517906
182,,-15.379007346303418,-54.67036151430696
183,,-15.361887184375385,-54.57660841112545
184,,-15.35418933207829,-54.48327215382471
185,,-15.341315914690384,-54.39034803724805
186,,-15.32121934738722,-54.29783166658113
187,,-15.302870426254366,-54.205719053127076
188,,-15.290981081118753,-54.11400665140602
189,,-15.283529902147139,-54.02269133666357
190,,-15.278236109965654,-53.93177033118545
191,,-15.272891344949416,-53.841241095040765
192,,-15.26712780111337,-53.75110120096804
193,,-15.26124595102459,-53.66134821368215
194,,-15.255915063857113,-53.571979591223794
195,,-15.251189943325036,-53.48299262089403
196,,-15.247163726197149,-53.39438439589756
197,,-15.243458542183626,-53.30615183215382
198,,-15.24025436791094,-53.218291718809425
199,,-15.237136166841648,-53.13080079154541
200,,-15.234689500126066,-53.043675815297995
201,,-15.23209218338255,-52.956913662719295
202,,-15.230655127506376,-52.870511376478
203,,-15.228326973729287,-52.784466206966464
204,,-15.228408333356771,-52.69877562149413
205,,-15.22551976412435,-52.613437285830805
206,,-15.2285182999873,-52.528449023219885
207,,-15.22275783372832,-52.44380875906574
208,,-15.232281756223443,-52.359514460999186
209,,-15.217213298816748,-52.275564083855684
210,,-15.241151680181366,-52.191955527449075
211,,-15.199625447049236,-52.108686612305306
212,,-15.252792095140988,-52.02575507526535
213,,-15.17353532002245,-51.94315858362891
214,,-15.257783965316616,-51.86089476376889
215,,-15.182163036015375,-51.77896123827992
216,,-15.254040787426083,-51.69735566492524
217,,-15.202075355428907,-51.61607577096272
218,,-15.257663475364897,-51.53511937771894
219,,-15.232797645533045,-51.454484412271945
220,,-15.264760706947149,-51.374168905425485
221,,-15.260857116424354,-51.29417097741176
222,,-15.266832083329465,-51.21448881459296
223,,-15.26428332429088,-51.135120641571426
224,,-15.252632707748033,-51.05606469345573
225,,-15.236373079789045,-50.977319192571485
226,,-15.219288881144209,-50.898882332810324
227,,-15.202861370148584,-50.82075227330645
228,,-15.185690711845552,-50.74292714149762
229,,-15.164550522342287,-50.66540504413687
230,,-15.137093750478885,-50.58818408368695
231,,-15.104736735612835,-50.51126237691003
232,,-15.073519720364095,-50.434638072401334
233,,-15.052820625370318,-50.35830936427864
234,,-15.056312966237774,-50.282274500112344
235,,-15.113514920259403,-50.20653178228202
236,,-15.236751540614073,-50.131079563083986
237,,-15.164608068542883,-50.05591623490088
238,,-14.939787213465829,-49.98104021742514
239,,-14.910208125978619,-49.90644994422903
240,,-38.12434717394633,-49.832143850869286
241,,-15.700173929492001,-49.75812036626781
242,,-23.974778210621672,-49.684377908417886
243,,-15.470321840122168,-49.61091488466832
244,,-15.524323593155758,-49.53772969607151
245,,-16.80017836387964,-49.46482074466877
246,,-17.785203680390946,-49.39218644220897
247,,-17.414104890776354,-49.319825218703016
248,,-15.063562049888745,-49.2477355293876
249,,-15.20573163856121,-49.17591585906362
250,,-15.426669491617503,-49.104364723300485
251,,-15.579411667470632,-49.033080666561126
252,,-15.64422119026286,-48.962062257804185
253,,-15.655152237284135,-48.89130808448767
254,,-15.641229028191075,-48.82081674607604
255,,-15.650309399053807,-48.750586848135995
256,,-15.675208939242392,-48.680616997908
257,,-15.69679777183976,-48.6109058019157
258,,-15.727283434997238,-48.5414518657856
259,,-15.775624068465488,-48.47225379606879
260,,-15.829780066454038,-48.403310203542276
261,,-15.883002153857896,-48.33461970727102
262,,-15.934691661854385,-48.266180938650464
263,,-15.969700231405128,-48.19799254472685
264,,-15.97078443999329,-48.130053190275255
265,,-15.935087739441508,-48.06236155837482
266,,-15.86593024462417,-47.99491634949354
267,,-15.784762649034537,-47.92771627934684
268,,-15.7231928840497,-47.86076007597544
269,,-15.69717507229539,-47.79404647657748
270,,-15.694012187998277,-47.72757422462507
271,,-15.681780152105324,-47.66134206769645
272,,-15.631481508051802,-47.595348756296644
273,,-15.53547797752453,-47.52959304374831
274,,-15.434238942759627,-47.46407368704504
275,,-15.396295987705885,-47.3987894484107
276,,-15.484598436094549,-47.33373909720939
277,,-15.656348923562044,-47.268921411828074
278,,-15.738674003441918,-47.20433518119259
279,,-15.623822736612215,-47.139979205672155
280,,-15.280971286424261,-47.07585229725582
281,,-15.220456615081586,-47.01195327901898
282,,-15.26493822303031,-46.94828098401763
283,,-16.67525058516933,-46.884834253835955
284,,-15.613693269548879,-46.821611937048395
285,,-15.420267688366003,-46.758612887851825
286,,-15.278544595353935,-46.69272809691973
287,,-15.209867241494672,-46.6260926490575
288,,-15.180831788358347,-46.559680892706744
289,,-16.168359617711232,-46.493492052093096
290,,-15.252553135884076,-46.427525352019366
291,,-15.58266016028303,-46.36178001783266
292,,-15.432348803176914,-46.296255275393314
293,,-15.357579469617942,-46.230950351047476
294,,-15.195040004922513,-46.16586447160266
295,,-15.202806830960274,-46.100996864306
296,,-15.27131672371775,-46.03634675682575
297,,-15.13435880484991,-45.97191337723514
298,,-15.438926911815205,-45.907695953998775
299,,-15.458590780442862,-45.84369371596196
300,,-15.44522722572454,-45.77990589234156
301,,-15.152826602695388,-45.71633171271987
302,,-15.19900594120759,-45.65297040704009
303,,-16.394094474904296,-45.58982120560325
304,,-15.334072070268183,-45.526883339068256
305,,-15.163883756530204,-45.46415603845249
306,,-15.17179226544333,-45.40163853513482
307,,-15.17238488135896,-45.33933006086046
308,,-15.208606149389581,-45.27722984774718
309,,-15.392883049808336,-45.215337128293626
310,,-36.033337450279475,-45.15365113538892
311,,-16.488677712608048,-45.09217110232394
312,,-16.12112393200413,-45.03089626280411
313,,-17.17634904373966,-44.969825850963815
314,,-17.69567039545524,-44.90895910138129
315,,-17.406037544590678,-44.84829524909594
316,,-17.652777172270863,-44.787833529625665
317,,-17.283013996061232,-44.72757317898606
318,,-16.817748789271178,-44.667513433710056
319,,-16.495841273775966,-44.60765353086884
320,,-16.07602968576824,-44.54799270809369
321,,-15.845467286497284,-44.48853020359846
322,,-15.535355927222021,-44.42926525620318
323,,-15.510343064233249,-44.37019710535824
324,,-15.445284468841654,-44.3113249911696
325,,-16.065579449316623,-44.252648154424364
326,,-14.892986322663704,-44.19416583661752
327,,-16.264334919063547,-44.135877279978644
328,,-17.56768173485544,-44.07778172750003
329,,-32.98460368781187,-44.0198784229644
330,,-15.594041266217852,-43.962166610973775
331,,-15.469808400698987,-43.90464553697837
332,,-16.447565877603907,-43.847314447306005
333,,-55.07574860444218,-43.790172589192004
334,,-15.458483966451867,-43.73321921080901
335,,-15.706668114688839,-43.676453561297265
336,,-14.873128745230192,-43.61987489079516
337,,-15.117423030410475,-43.563482450470026
338,,-15.481221775849901,-43.50727549254909
339,,-15.399025038117866,-43.45125327035033
340,,-15.33051101608373,-43.39541503831378
341,,-15.411418068179186,-43.339760052032844
342,,-15.254985150618682,-43.28428756828562
343,,-15.246256753946078,-43.22899684506614
344,,-15.223260905903084,-43.17388714161563
345,,-15.299723165864256,-43.1189577184541
346,,-15.459332189840287,-43.06420783741119
347,,-15.759460001416425,-43.00963676165743
348,,-21.094229356656324,-42.955243755735374
349,,-76.81187447623233,-42.90102808559016
350,,-15.006918713648895,-42.84698901860036
351,,-14.519403752574771,-42.79312582360844
352,,-15.284730565266713,-42.73943777095123
353,,-15.243062755329952,-42.68592413248954
354,,-14.146759793093528,-42.63258418163865
355,,-14.215092441153933,-42.579417193397425
356,,-14.65121604372776,-42.526422444377864
357,,-15.149638812977205,-42.47359921283395
358,,-16.569136817108507,-42.42094677869071
359,,-24.508549477351586,-42.368464423572256
360,,-15.823675741724026,-42.31615143082994
361,,-17.066579918003157,-42.26400708557015
362,,-15.17169882924902,-42.21203067468159
363,,-14.662532815769291,-42.160221486862035
364,,-14.493403814581965,-42.10857881264509
365,,-14.519094578490007,-42.057101944426535
366,,-14.64623035811274,-42.0057901764894
367,,-14.85518150707013,-41.95464280502995
368,,-15.100195115832893,-41.9036591281821
369,,-15.573521358958239,-41.85283844604223
370,,-16.23524923176629,-41.80218006069294
371,,-19.203789759510805,-41.75168327622678
372,,-21.992753346459065,-41.70134739876897
373,,-17.6694841738087,-41.651171736500494
374,,-15.502098505078951,-41.601155599680006
375,,-16.323968426514757,-41.55129830066525
376,,-14.871815133302542,-41.501599153934855
377,,-14.605504907842967,-41.452057476108365
378,,-14.775378791109006,-41.40267258596682
379,,-14.816770170372118,-41.353443804472306
380,,-14.896365804899972,-41.30437045478724
381,,-15.136489729574704,-41.255451862293
382,,-15.48520521555637,-41.206687354608235
383,,-15.713706022765592,-41.15807626160641
384,,-16.433360320751778,-41.109617915433105
385,,-19.225483217703907,-41.061311650522875
386,,-21.39631504045063,-41.01315680361509
387,,-17.303293820603916,-40.96515271376993
388,,-15.963306377540482,-40.91729872238343
389,,-16.247418113781,-40.869594173202316
390,,-16.60665701872238,-40.822038412338124
391,,-17.491403117711574,-40.774630788280696
392,,-16.625025608025215,
393,,-16.253184748265095,
394,,-15.559406354898805,
395,,-15.702319983104541,
396,,-15.192349158167493,
397,,-16.113650949094843,
398,,-16.224856014689614,
399,,-15.787398801650102,
400,,-15.878158563822828,
401,,-16.829035814995553,
402,,-17.74113682947615,
403,,-23.81280074772991,
404,,-15.839195471584977,
405,,-16.579431271443877,
406,,-16.58764665793136,
407,,-16.884742259357328,
408,,-17.139348559508424,
409,,-17.566762608092883,
410,,-18.516391756807664,
411,,-25.18047846570286,
412,,-17.27254447972854,
413,,-16.220079626615053,
414,,-15.220782505049973,
415,,-17.36024528528939,
416,,-16.543021130016598,
417,,-15.568715504706434,
418,,-15.06343777599814,
419,,-15.454964805558959,
420,,-15.924920915866045,
421,,-15.874299398971306,
422,,-16.01918639881566,
423,,-16.12163002308236,
424,,-16.230226964720725,
425,,-16.333056796931217,
426,,-16.421534281847787,
427,,-16.49079428329248,
428,,-16.54382165589095,
429,,-16.584285188307728,
430,,-16.614017865693054,
431,,-16.634752172785646,
432,,-16.647881780534767,
433,,-16.654686231482,
434,,-16.65623019272264,
435,,-16.653422679190918,
436,,-16.646980928408773,
437,,-16.637469098094318,
438,,-16.625304234107038,
439,,-16.610791066047756,
440,,-16.594142271149884,
441,,-16.575504726902718,
442,,-16.55497767805719,
443,,-16.53262874435614,
444,,-16.508504978770677,
445,,-16.48264082736932,
446,,-16.45506333006375,
447,,-16.425795476279784,
448,,-16.394858335227205,
449,,-16.36227245299741,
450,,-16.32805884461574,
451,,-16.29223978698449,
452,,-16.2548395360138,
453,,-16.215885041294378,
454,,-16.175406702736762,
455,,-16.133439195277322,
456,,-16.09002237310054,
457,,-16.045202250154794,
458,,-15.99903203766786,
459,,-15.951573201804385,
460,,-15.902896486396568,
461,,-15.853082828357609,
462,,-15.80222407937355,
463,,-15.750423439820311,
464,,-15.697795512911851,
465,,-15.644465901734499,
466,,-15.590570300325055,
467,,-15.536253070781632,
468,,-15.48166534644162,
469,,-15.426962747829348,
470,,-15.37230283296002,
471,,-15.317842417715749,
472,,-15.26373489145617,
473,,-15.210127621503633,
474,,-15.1571594985253,
475,,-15.104958637378637,
476,,-15.053640227032473,
477,,-15.003304524708247,
478,,-14.95403501174079,
479,,-14.905896763724009,
480,,-14.858935123062356,
481,,-14.813174783968877,
482,,-14.768619394954618,
483,,-14.725251742907693,
484,,-14.683034505529806,
485,,-14.641911456449055,
486,,-14.601808903250351,
487,,-14.562637065469083,
488,,-14.5242910924287,
489,,-14.486651509205574,
490,,-14.44958407848763,
491,,-14.41293937133712,
492,,-14.376552721400486,
493,,-14.340245642651704,
494,,-14.303830150680119,
495,,-14.267117661283143,
496,,-14.229934158409975,
497,,-14.192143025061046,
498,,-14.153676202918751,
499,,-14.114573094724745,
