Iteration,IWLS,SGD,Adam
115,,-332.2186050437588,-390.01470479912956
116,,-332.00033926296686,-389.3893249808869
117,,-331.78415366384803,-388.7692563340027
118,,-331.57000870514753,-388.1544240763895
119,,-331.3578658806723,-387.5447585604726
120,,-331.1476876900205,-386.94019446268
121,,-330.9394376101706,-386.3406694668766
122,,-330.7330800678958,-385.7461228074588
123,,-330.5285804129898,-385.156494004254
124,,-330.3259048922567,-384.5717220217727
125,,-330.1250206242563,-383.99174495265
126,,-329.9258955747714,-383.416500193723
127,,-329.72849853297384,-382.8459249815517
128,,-329.5327990882783,-382.2799570993605
129,,-329.3387676078425,-381.7185355632446
130,,-329.14637521472264,-381.1616011343058
131,,-328.9555937666318,-380.60909656915265
132,,-328.7663958353146,-380.06096659481324
133,,-328.57875468649604,-379.5171576580317
134,,-328.39264426040666,-378.977617540514
135,,-328.2080391528495,-378.44229494581276
136,,-328.02491459681414,-377.9111391514912
137,,-327.8432464446001,-377.3840997894211
138,,-327.6630111504533,-376.86112677744563
139,,-327.48418575369425,-376.34217038769464
140,,-327.30674786232026,-375.82718140871003
141,,-327.1306756370736,-375.31611134493727
142,,-326.9559477759662,-374.80891259861534
143,,-326.7825434992368,-374.3055385926929
144,,-326.6104425347382,-373.8059438140369
145,,-326.4396251037417,-373.31008377788334
146,,-326.27007190714045,-372.81791493220646
147,,-326.10176411205055,-372.329394531002
148,,-325.93468333878775,-371.84448050744913
149,,-325.7688116482214,-371.36313137237323
150,,-325.60413152948365,-370.8853061531477
151,,-325.4406258880326,-370.4109643761951
152,,-325.278278034053,-369.94006608568463
153,,-325.11707167119084,-369.47257188409475
154,,-324.95699088560997,-369.0084429778935
155,,-324.79802013535993,-368.5476412135657
156,,-324.64014424004995,-368.09012909422904
157,,-324.48334837081103,-367.63586977352765
158,,-324.3276180405593,-367.1848270295408
159,,-324.17293909452707,-366.7369652257961
160,,-324.0192977010682,-366.292249268381
161,,-323.86668034272844,-365.85064456755777
162,,-323.7150738075712,-365.4121170098646
163,,-323.56446518075103,-364.97663294319443
164,,-323.41484183633025,-364.544159173922
165,,-323.26619142933134,-364.11466297250496
166,,-323.11850188801327,-363.6881120826411
167,,-322.9717614063774,-363.2644747291327
168,,-322.8259584368792,-362.84371962079786
169,,-322.68108168335755,-362.42581594660993
170,,-322.5371200941623,-362.010733365203
171,,-322.39406285547796,-361.5973109798306
172,,-322.2518993848504,-361.1771137376044
173,,-322.1106193248831,-360.7596699682691
174,,-321.9702125371247,-360.3449522266312
175,,-321.8306690961326,-359.9329333975859
176,,-321.69197928370176,-359.52358662215073
177,,-321.5541335832664,-359.11688524078625
178,,-321.41712267445445,-358.712802754797
179,,-321.2809374278041,-358.3113128052506
180,,-321.14556889963234,-357.9123891679113
181,,-321.0110083270435,-357.5160057621097
182,,-320.8772471230953,-357.1221366711696
183,,-320.7442768720877,-356.73075617183304
184,,-320.612089324998,-356.34183877004153
185,,-320.480676395041,-355.9553592403184
186,,-320.3500301533617,-355.5712926659766
187,,-320.22014282484594,-355.1896144773837
188,,-320.091006784055,-354.8103004856721
189,,-319.96261455127626,-354.43332690963575
190,,-319.8349587886842,-354.05867039402733
191,,-319.70803229661556,-353.68630801819324
192,,-319.5818280099464,-353.3162172947215
193,,-319.4563389945788,-352.9483761585813
194,,-319.3315584440214,-352.5827629479477
195,,-319.20747967607235,-352.21935637848634
196,,-319.0840961295947,-351.8581355132178
197,,-318.9614013613868,-351.4990797302388
198,,-318.8393890431356,-351.14216869052234
199,,-318.7180529584683,-350.7873823077475
200,,-318.59738700007165,-350.43470072174637
201,,-318.4773851669121,-350.08410427673107
202,,-318.35804156151653,-349.7355735049741
203,,-318.239350387348,-349.3890891161885
204,,-318.12130594624085,-349.0446319924618
205,,-318.00390263591885,-348.70218318826784
206,,-317.8871349475798,-348.3617239348107
207,,-317.7709974635477,-348.02323564778794
208,,-317.6525937318917,-347.6866999375234
209,,-317.5344212507348,-347.3520986203683
210,,-317.4168783434904,-347.01941373029814
211,,-317.299959816131,-346.68862752966925
212,,-317.18366055648966,-346.35972251827366
213,,-317.0679755322568,-346.03268143997906
214,,-316.9528997890367,-345.70748728647396
215,,-316.83842844845566,-345.3841232978759
216,,-316.72455670632,-345.0625729602031
217,,-316.61127983083276,-344.7428199999434
218,,-316.4985931608582,-344.42484837614455
219,,-316.38649210423114,-344.1086422705946
220,,-316.2749721361158,-343.79418607675865
221,,-316.1640287974146,-343.48146438817173
222,,-316.0536576932173,-343.1704619869504
223,,-315.9438544912916,-342.86116383303016
224,,-315.834614920621,-342.55355505462677
225,,-315.72593476998003,-342.247620940274
226,,-315.6178098865497,-341.94334693266705
227,,-315.51023617457156,-341.6407186243737
228,,-315.40320959404175,-341.33972175537764
229,,-315.29672615943355,-341.0403422122578
230,,-315.1907819384666,-340.74256602875005
231,,-315.08537305089726,-340.446379387356
232,,-314.9804956673563,-340.1517686216303
233,,-314.876146008206,-339.8587202187605
234,,-314.77232034243775,-339.5672208220722
235,,-314.66901498659234,-339.2772572331394
236,,-314.56622630371913,-338.98881641322873
237,,-314.46395070235405,-338.70188548387904
238,,-314.36218463553104,-338.41645172649936
239,,-314.2609245998236,-338.13250258096656
240,,-314.16016713440376,-337.8500256432453
241,,-314.05990882013054,-337.5690086621623
242,,-313.9601462786704,-337.28943953549236
243,,-313.8608761716262,-337.0113063055603
244,,-313.76209519970934,-336.7345971545887
245,,-313.66380010191375,-336.4593003999951
246,,-313.5659876547284,-336.1854044898798
247,,-313.46865467136223,-335.9128979988459
248,,-313.3717980009941,-335.6417696243112
249,,-313.2754145280389,-335.372008183399
250,,-313.1795011714371,-335.10360261045895
251,,-313.0840548839645,-334.83654195519364
252,,-312.98907265155185,-334.5708153813804
253,,-312.8945514926343,-334.3064121660762
254,,-312.80048845750946,-334.04332169921906
255,,-312.70688062771427,-333.7815334835017
256,,-312.6137251154248,-333.52103713437356
257,,-312.5210190628607,-333.26182238007243
258,,-312.4287596417143,-333.0038790615436
259,,-312.3369440525907,-332.74719713217473
260,,-312.24556952446426,-332.49176665726964
261,,-312.15463331414867,-332.23757781320245
262,,-312.06413270577883,-331.98462088627434
263,,-311.9740650103108,-331.7328862712385
264,,-311.8844275650318,-331.48236446956827
265,,-311.79521773307965,-331.2330460874948
266,,-311.70643290298227,-330.98492183389203
267,,-311.6180704882031,-330.7379825180815
268,,-311.5301279267005,-330.4922190476338
269,,-311.4426026804954,-330.2476224262176
270,,-311.3554922352588,-330.00418375158785
271,,-311.26879409989675,-329.7618942137288
272,,-311.1825058061546,-329.5207450931966
273,,-311.09662490823087,-329.280727759686
274,,-311.0111489823994,-329.04183367079827
275,,-310.9260756266376,-328.80405437101444
276,,-310.8414024602696,-328.5673814908375
277,,-310.7571271236179,-328.3318067460705
278,,-310.67324727765634,-328.09732193718617
279,,-310.58976060368167,-327.86391894875214
280,,-310.5066648029878,-327.6315897488602
281,,-310.42395759654806,-327.40032638852693
282,,-310.3416367247047,-327.170121001039
283,,-310.2596999468723,-326.94096580121163
284,,-310.1781450412361,-326.71285308455526
285,,-310.09696980447296,-326.48577522634406
286,,-310.01617205146374,-326.2597246805897
287,,-309.9357496150273,-326.03469397893474
288,,-309.8557003456482,-325.8106757294847
289,,-309.7760221112142,-325.5876626156047
290,,-309.6967127967727,-325.365647394694
291,,-309.61777030426845,-325.144622896978
292,,-309.53919255231324,-324.9245820243282
293,,-309.4609774759398,-324.705517749136
294,,-309.38312302637803,-324.48428397399505
295,,-309.30562717082347,-324.2635857632354
296,,-309.2284878922192,-324.04385795936264
297,,-309.15170318904103,-323.82509377166616
298,,-309.0752710750836,-323.6072864748605
299,,-308.99918957926,-323.3904294084635
300,,-308.92345674539354,-323.1745159762598
301,,-308.8480706320268,-322.95953964579536
302,,-308.77302931222823,-322.74549394791336
303,,-308.69833087340135,-322.53237247627106
304,,-308.6239734171035,-322.3201688868406
305,,-308.5499550588672,-322.10887689736825
306,,-308.47627392801866,-321.898490286778
307,,-308.4029281675151,-321.6890028945216
308,,-308.3299159337651,-321.48040861987164
309,,-308.25723539647635,-321.27270142115725
310,,-308.1848847384843,-321.0658753149643
311,,-308.1128621555988,-320.8599243753054
312,,-308.0411658564497,-320.65484273277
313,,-307.9697940623364,-320.4506245736806
314,,-307.8987450070793,-320.24726413926254
315,,-307.8280169368716,-320.04475572483807
316,,-307.75760811014374,-319.84309367906
317,,-307.6875167974184,-319.6422724031905
318,,-307.61774128118014,-319.4422863504263
319,,-307.5482798557347,-319.2431300252696
320,,-307.47913082708794,-319.0447979829472
321,,-307.41029251280656,-318.84728482887084
322,,-307.34176324190287,-318.6505852181193
323,,-307.27354135470415,-318.45469385495716
324,,-307.2056252027352,-318.2596054923618
325,,-307.13801314860115,-318.06531493155063
326,,-307.07070356586826,-317.8718170215171
327,,-307.0036948389511,-317.6791066585489
328,,-306.93698536300417,-317.4871787857442
329,,-306.87057354380454,-317.296028392498
330,,-306.8044577976539,-317.1056505139874
331,,-306.7386365512653,-316.9160402306339
332,,-306.6731082416625,-316.72719266755786
333,,-306.60787131607947,-316.53910299402247
334,,-306.54292423185524,-316.3517664228801
335,,-306.47826545634535,-316.1651782100156
336,,-306.4138934668135,-315.9793336538032
337,,-306.34980675034694,-315.7942280945679
338,,-306.28600380375684,-315.6098569140693
339,,-306.22248313349104,-315.4262155349997
340,,-306.15924325554073,-315.2432994205007
341,,-306.0962826953555,-315.0611040736989
342,,-306.03359998775295,-314.87962503726726
343,,-305.97119367683655,-314.69885789299116
344,,-305.9090623159088,-314.5187982613575
345,,-305.8472044673909,-314.3394418011533
346,,-305.7856187027403,-314.16078420907036
347,,-305.72430360237,-313.9828212193145
348,,-305.66325775557135,-313.8055486032233
349,,-305.60247976043786,-313.6289621688742
350,,-305.5419682237826,-313.45305776070165
351,,-305.4817217610725,-313.27783125910355
352,,-305.42173899634696,-313.1032785800492
353,,-305.3620185621482,-312.9293956746848
354,,-305.30255909944935,-312.7561785289369
355,,-305.2433592575832,-312.5836231631169
356,,-305.18441769417393,-312.41172563152736
357,,-305.12573307506625,-312.24048202206944
358,,-305.0673040742597,-312.0698884558582
359,,-305.0091293738444,-311.8999410868457
360,,-304.95120766392887,-311.7306361014447
361,,-304.8935376425815,-311.56196971816917
362,,-304.8361180157636,-311.39393818728314
363,,-304.77894749726846,-311.22653779044737
364,,-304.72202480865707,-311.05976484039144
365,,-304.665348679199,-310.8936156805789
366,,-304.6089178458107,-310.7280866848895
367,,-304.55273105299705,-310.56317425730305
368,,-304.49678705279035,-310.39887483158464
369,,-304.44108460469585,-310.2351848709823
370,,-304.38562247563146,-310.0721008679195
371,,-304.330399439872,-309.90961934369307
372,,-304.2754142789952,-309.74773684817455
373,,-304.220665781823,-309.5864499595074
374,,-304.1661527443723,-309.4257552838091
375,,-304.1118739697952,-309.2656494548775
376,,-304.0578282683296,-309.1061291338902
377,,-304.0040144572462,-308.9471910091143
378,,-303.95043136079806,-308.78883179561524
379,,-303.89707781016466,-308.63104823496707
380,,-303.84395264340714,-308.4738370949726
381,,-303.7910547054151,-308.3171951693803
382,,-303.7383828478567,-308.16111927760903
383,,-303.68593592913226,-308.00560626448146
384,,-303.63371281432256,-307.85065299995387
385,,-303.58171237514455,-307.6962563788587
386,,-303.52993348990157,-307.5424133206462
387,,-303.47837504343727,-307.3891207691355
388,,-303.42703592709154,-307.23637569226037
389,,-303.3759150386506,-307.08417508183334
390,,-303.32501128230507,-306.9325159532961
391,,-303.2743235686048,-306.7813953454883
392,,-303.2238508144128,-306.63081032040435
393,,-303.17359194286405,-306.48075796296393
394,,-303.1235458833188,-306.33123538077905
395,,-303.0737115713237,-306.18223970392467
396,,-303.02408794856564,-306.03376808470796
397,,-302.9746739628307,-305.88581769744457
398,,-302.92546856796554,-305.73838573823406
399,,-302.8764707238301,-305.59146942473654
400,,-302.8276793962637,-305.44506599595604
401,,-302.779093557039,-305.2991727120213
402,,-302.73071218382455,-305.15378685397195
403,,-302.68253426014496,-305.0089057235485
404,,-302.6345587753422,-304.8645266429825
405,,-302.5867847245337,-304.72064695479196
406,,-302.53921110857823,-304.5772640215814
407,,-302.4918369340333,-304.43437522583565
408,,-302.444661213123,-304.2919779697315
409,,-302.3976829636913,-304.1500696749388
410,,-302.35090120917596,-304.0086477824297
411,,-302.3043149785622,-303.8677097522889
412,,-302.257923306354,-303.7272530635304
413,,-302.21172523253006,-303.5872752139081
414,,-302.1657198025156,-303.44777371973595
415,,-302.1199060671406,-303.3087461157057
416,,-302.074283082609,-303.1701899547085
417,,-302.0288499104616,-303.03210280765705
418,,-301.983605617541,-302.894482263311
419,,-301.9385492759574,-302.7573259281016
420,,-301.8936799630589,-302.62063142595935
421,,-301.84899676138883,-302.4843963981496
422,,-301.80449875866174,-302.3486185030959
423,,-301.7601850477227,-302.21329541622015
424,,-301.71605472651925,-302.0784248297779
425,,-301.6721068980668,-301.94400445269173
426,,-301.62834067041564,-301.81003201039897
427,,-301.58475515662013,-301.6765052446861
428,,-301.5413494747066,-301.5434219135376
429,,-301.4981227476406,-301.4107797909812
430,,-301.4550741032965,-301.27857666693285
431,,-301.41220267442606,-301.14681034705075
432,,-301.3695075986281,-301.0154786525853
433,,-301.32698801831583,-300.8845794202295
434,,-301.28464308068965,-300.75411050197846
435,,-301.24247193770447,-300.6240697649828
436,,-301.20047374603973,-300.4944550914066
437,,-301.15864766707256,-300.3652643782901
438,,-301.1169928668433,-300.236495537405
439,,-301.07550851603196,-300.10814649512224
440,,-301.0338914457779,-299.98021519227524
441,,-300.99136582697946,-299.8526995840204
442,,-300.94901336081745,-299.7255976397111
443,,-300.906833224042,-299.59890734276144
444,,-300.8648245978831,-299.4726266905161
445,,-300.82298666802103,-299.34675369412486
446,,-300.78131862456445,-299.22128637841246
447,,-300.73981966201734,-299.0962227817535
448,,-300.6984889792563,-298.97156095595017
449,,-300.6573257795022,-298.84729896610673
450,,-300.6163292702925,-298.7234348905095
451,,-300.5754986634592,-298.59996682050866
452,,-300.5348331750972,-298.4768928603968
453,,-300.494332025543,-298.35421112729244
454,,-300.4539944393447,-298.2319197510259
455,,-300.413819645242,-298.11001687402285
456,,-300.37380687613444,-297.9885006511915
457,,-300.33395536906187,-297.8673692498108
458,,-300.29426436517593,-297.74662084941815
459,,-300.2547331097161,-297.6262536417013
460,,-300.21536085198505,-297.50626583038974
461,,-300.17614684532543,-297.3866556311448
462,,-300.137090347092,-297.267421271456
463,,-300.0981906186319,-297.1485609905359
464,,-300.05944692525844,-297.03007303921396
465,,-300.0208585362257,-296.9119556798353
466,,-299.9824247247076,-296.7942071861594
467,,-299.9441447677737,-296.67682584325695
468,,-299.90601794636467,-296.5598099474149
469,,-299.86804354527055,-296.44315780603284
470,,-299.8302208531067,-296.32686773753
471,,-299.79254916228933,-296.2109380712453
472,,-299.75502776901834,-296.09536714734696
473,,-299.71765597324736,-295.98015331673275
474,,-299.68043307866753,-295.86529494094214
475,,-299.6433583926814,-295.7507903920597
476,,-299.60643122638294,-295.63663805262667
477,,-299.5696508945331,-295.5228363155521
478,,-299.53301671554163,-295.40938358401786
479,,-299.49652801144055,-295.2962782713987
480,,-299.4601841078685,-295.1835188011668
481,,-299.4239843340426,-295.07110360681094
482,,-299.3879280227451,-294.9590311317505
483,,-299.35201451029224,-294.84729982924534
484,,-299.31624313652503,-294.73590816232024
485,,-299.2806132447761,-294.624854603677
486,,-299.2451241818599,-294.51413763561266
487,,-299.20977529804435,-294.40375574993936
488,,-299.1745659470354,-294.29370744790486
489,,-299.1394954859527,-294.1839912401129
490,,-299.1045632753125,-294.0746056464438
491,,-299.06976867900516,-293.9655491959765
492,,-299.03511106427885,-293.85682042691315
493,,-299.0005898017143,-293.7484178865026
494,,-298.96620426521065,-293.64034013096386
495,,-298.9319538319625,-293.53258572541426
496,,-298.8978378824408,-293.4251532437923
497,,-298.863855800375,-293.31804126878825
498,,-298.83000697273314,-293.2112483917672
499,,-298.7962907897022,-293.10477321270616
