Iteration,IWLS,SGD,Adam
141,,-950.5634214484955,
142,,-950.5634214484955,
143,,-941.5762246278334,
144,,-773.0746370750123,
145,,-932.5890278071713,
146,,-765.0037309862242,
147,,-923.6018309865092,
148,,-767.9994632597783,
149,,-926.5975632600632,
150,,-926.5975632600632,
151,,-926.5975632600632,
152,,-762.9242894445443,
153,,-917.6103664394011,
154,,-1093.4422798472153,
155,,-765.9200217180985,
156,,-1093.4422798472153,
157,,-762.9242894445445,
158,,-1093.4422798472153,
159,,-753.9370926238823,
160,,-739.874721987986,
161,,-1090.4465475736613,
162,,-737.7952804463063,
163,,-1090.4465475736613,
164,,-734.7995481727522,
165,,-1090.4465475736613,
166,,-731.8038158991982,
167,,-640.52183680484,
168,,-704.8422254372118,
169,,-1090.4465475736613,
170,,-711.7499807161942,
171,,-1087.4508153001073,
172,,-670.7260196183117,
173,,-667.7302873447577,
174,,-664.7345550712037,
175,,-773.0746370750124,
176,,-610.2799157498906,
177,,-762.0079987126704,
178,,-618.1039617607469,
179,,-627.1288968228865,
180,,-643.517569078394,
181,,-635.4466629896059,
182,,-603.1630386344544,
183,,-857.4488608903886,
184,,-612.1502354551166,
185,,-621.1374322757786,
186,,-631.5346399841777,
187,,-632.450930716052,
188,,-749.7782095405224,
189,,-631.5346399841778,
190,,-643.2707090004624,
191,,-606.1587709080084,
192,,-634.5303722577319,
193,,-649.2621735475702,
194,,-648.5927428936278,
195,,-595.0921325456665,
196,,-650.6721844353078,
197,,-1036.5233666496886,
198,,-607.0750616398825,
199,,-1093.4422798472153,
200,,-627.375756900818,
201,,-1093.4422798472153,
202,,-652.504765899056,
203,,-852.3736870751549,
204,,-615.1459677286706,
205,,-1027.5361698290264,
206,,-1093.4422798472153,
207,,-623.2168738174583,
208,,-802.1156690786786,
209,,-1030.5319021025805,
210,,-634.2835121798003,
211,,-1078.4636184794451,
212,,-799.1199368051246,
213,,-1018.5489730083644,
214,,-617.2254092703504,
215,,-787.1370077109084,
216,,-619.3048508120302,
217,,-1078.4636184794451,
218,,-1021.5447052819185,
219,,-1078.4636184794451,
220,,-1027.5361698290264,
221,,-1024.5404375554724,
222,,-1021.5447052819185,
223,,-1078.4636184794451,
224,,-1078.4636184794451,
225,,-682.7089487125278,
226,,-608.4850725276198,
227,,-608.4850725276198,
228,,-617.472269348282,
229,,-688.7004132596359,
230,,-1018.5489730083644,
231,,-612.397095533048,
232,,-1015.5532407348104,
233,,-985.59591799927,
234,,-679.7132164389737,
235,,-1018.5489730083644,
236,,-1000.5745793670402,
237,,-685.7046809860817,
238,,-717.7414452633021,
239,,-686.620971717956,
240,,-994.5831148199321,
241,,-711.749980716194,
242,,-880.4984283469466,
243,,-1009.5617761877023,
244,,-1003.5703116405942,
245,,-1000.5745793670402,
246,,-1000.5745793670402,
247,,-691.4492854552583,
248,,-1087.4508153001073,
249,,-694.691877806744,
250,,-1087.4508153001073,
251,,-692.612436265064,
252,,-881.4147190788208,
253,,-1006.5660439141483,
254,,-631.4634904043259,
255,,-1009.5617761877023,
256,,-1087.4508153001073,
257,,-994.5831148199321,
258,,-671.3954502722544,
259,,-656.4167889044843,
260,,-635.3755134097539,
261,,-872.4275222581588,
262,,-872.4275222581588,
263,,-869.4317899846048,
264,,-612.8196661090591,
265,,-662.4082534515924,
266,,-875.4232545317128,
267,,-914.6146341658471,
268,,-875.4232545317128,
269,,-914.6146341658471,
270,,-634.4592226778798,
271,,-967.6215243579458,
272,,-967.6215243579458,
273,,-911.618901892293,
274,,-656.4167889044843,
275,,-974.5292796369279,
276,,-896.6402405245228,
277,,-615.8153983826131,
278,,-967.6215243579458,
279,,-974.5292796369279,
280,,-971.5335473633738,
281,,-905.627437345185,
282,,-914.6146341658471,
283,,-645.27900096229,
284,,-953.5591537220496,
285,,-900.5522635299509,
286,,-903.5479958035049,
287,,-885.5736021621807,
288,,-903.5479958035049,
289,,-914.6146341658471,
290,,-888.5693344357347,
291,,-813.1823074410205,
292,,-895.477089714717,
293,,-810.1865751674666,
294,,-889.4856251676089,
295,,-965.5420828162657,
296,,-889.4856251676089,
297,,-877.5026960733927,
298,,-962.5463505427117,
299,,-900.5522635299509,
300,,-902.6317050716309,
301,,-807.1908428939124,
302,,-956.5548859956036,
303,,-956.5548859956036,
304,,-879.335277537141,
305,,-872.4275222581589,
306,,-900.5522635299509,
307,,-962.5463505427117,
308,,-953.5591537220496,
309,,-962.5463505427117,
310,,-891.5650667092888,
311,,-959.5506182691577,
312,,-873.343812990033,
313,,-870.348080716479,
314,,-870.348080716479,
315,,-885.5736021621807,
316,,-962.5463505427117,
317,,-848.214803991795,
318,,-848.214803991795,
319,,-848.214803991795,
320,,-848.214803991795,
321,,-847.2985132599208,
322,,-892.4813574411629,
323,,-956.5548859956036,
324,,-889.4856251676089,
325,,-1036.6570120031813,
326,,-889.4856251676089,
327,,-873.343812990033,
328,,-889.4856251676089,
329,,-792.8816121800849,
330,,-947.5676891749415,
331,,-947.5676891749415,
332,,-941.5762246278334,
333,,-873.343812990033,
334,,-873.343812990033,
335,,-870.348080716479,
336,,-867.352348442925,
337,,-865.272906901245,
338,,-856.2857100805829,
339,,-938.5804923542794,
340,,-941.5762246278334,
341,,-944.5719569013875,
342,,-902.6317050716309,
343,,-859.281442354137,
344,,-1034.5775704615012,
345,,-893.6445082509688,
346,,-847.2985132599209,
347,,-1048.3930810194656,
348,,-890.6487759774147,
349,,-899.6359727980769,
350,,-856.2857100805829,
351,,-899.6359727980769,
352,,-854.2062685389031,
353,,-890.6487759774147,
354,,-851.210536265349,
355,,-1093.4422798472153,
356,,-870.348080716479,
357,,-871.2643714483531,
358,,-768.9157539916525,
359,,-1093.4422798472153,
360,,-845.2190717182409,
361,,-865.2729069012452,
362,,-865.2729069012452,
363,,-851.210536265349,
364,,-904.4642865353791,
365,,-762.9242894445445,
366,,-1093.4422798472153,
367,,-836.2318748975788,
368,,-750.9413603503282,
369,,-848.2148039917951,
370,,-847.0516531819891,
371,,-898.472821988271,
372,,-839.227607171133,
373,,-1093.4422798472153,
374,,-839.227607171133,
375,,-823.0857949935569,
376,,-1093.4422798472153,
377,,-1093.4422798472153,
378,,-901.468554261825,
379,,-892.4813574411629,
380,,-840.1438979030069,
381,,-892.4813574411629,
382,,-892.4813574411629,
383,,-901.468554261825,
384,,-871.2643714483531,
385,,-841.0601886348811,
386,,-865.2729069012452,
387,,-824.0020857254308,
388,,-1093.4422798472153,
389,,-901.468554261825,
390,,-874.5069637998387,
391,,-835.068724087773,
392,,-853.2899778070289,
393,,-847.2985132599209,
394,,-854.2062685389031,
395,,-824.0020857254308,
396,,-1093.4422798472153,
397,,-1093.4422798472153,
398,,-851.210536265349,
399,,-848.2148039917951,
400,,-634.1412130200956,
401,,-1093.4422798472153,
402,,-843.1396301765609,
403,,-1093.4422798472153,
404,,-835.068724087773,
405,,-847.2985132599209,
406,,-840.1438979030069,
407,,-901.468554261825,
408,,-845.2190717182409,
409,,-839.227607171133,
410,,-1048.3930810194656,
411,,-838.0644563613271,
412,,-1093.4422798472153,
413,,-870.348080716479,
414,,-892.4813574411629,
415,,-834.1524333558989,
416,,-838.0644563613271,
417,,-835.068724087773,
418,,-1093.4422798472153,
419,,-870.348080716479,
420,,-895.477089714717,
421,,-834.1524333558989,
422,,-831.1567010823449,
423,,-828.1609688087908,
424,,-1093.4422798472153,
425,,-832.0729918142189,
426,,-1093.4422798472153,
427,,-1093.4422798472153,
428,,-871.2643714483531,
429,,-880.4984283469468,
430,,-818.9269119101971,
431,,-1400.441740169627,
432,,-1021.9252107133427,
433,,-820.0900627200028,
434,,-1001.2019448763964,
435,,-815.931179636643,
436,,-1021.9252107133427,
437,,-1021.9252107133427,
438,,-1028.832965992325,
439,,-824.0020857254308,
440,,-1032.7449889977531,
441,,-1032.7449889977531,
442,,-1032.7449889977531,
443,,-1018.9294784397887,
444,,-636.4675146397074,
445,,-812.0191566312146,
446,,-1039.6527442767353,
447,,-636.4675146397074,
448,,-645.4547114603693,
449,,-812.0191566312146,
450,,-1018.9294784397887,
451,,-642.4589791868152,
452,,-812.935447363089,
453,,-1069.1163468564123,
454,,-809.939715089535,
455,,-1069.1163468564123,
456,,-645.4547114603693,
457,,-812.935447363089,
458,,-636.4675146397074,
459,,-809.939715089535,
460,,-1062.20859157743,
461,,-645.4547114603693,
462,,-812.935447363089,
463,,-636.4675146397074,
464,,-809.939715089535,
465,,-639.4632469132613,
466,,-809.939715089535,
467,,-1048.3930810194656,
468,,-642.4589791868153,
469,,-639.4632469132613,
470,,-809.939715089535,
471,,-851.210536265349,
472,,-1001.2019448763964,
473,,-627.4803178190452,
474,,-633.4717823661532,
475,,-639.4632469132613,
476,,-633.4717823661532,
477,,-642.4589791868153,
478,,-630.4760500925993,
479,,-633.4717823661532,
480,,-633.4717823661532,
481,,-636.4675146397074,
482,,-633.4717823661532,
483,,-627.4803178190452,
484,,-633.4717823661532,
485,,-627.4803178190452,
486,,-627.4803178190452,
487,,-627.4803178190452,
488,,-627.4803178190452,
489,,-627.4803178190452,
490,,-1212.099766173359,
491,,-631.3923408244734,
492,,-627.4803178190452,
493,,-627.4803178190452,
494,,-1212.099766173359,
495,,-631.3923408244734,
496,,-627.4803178190452,
497,,-627.4803178190452,
498,,-627.4803178190452,
499,,-1184.4687450574302,
