Iteration,IWLS,SGD,Adam
66,,-1590.733837257186,-6104.840223056582
67,,-1590.733837257186,-2170.997113201361
68,,-1590.733837257186,-2330.6548303046743
69,,-1590.733837257186,-6133.988693716183
70,,-1590.733837257186,-1813.9757670320919
71,,-1590.733837257186,-1753.6310461779174
72,,-1590.733837257186,-1956.1479378748675
73,,-1590.733837257186,-6159.726535713091
74,,-1590.733837257186,-5340.983575789364
75,,-1590.733837257186,-1687.7357614181867
76,,-1590.733837257186,-1637.535557664836
77,,-1590.733837257186,-1632.7940658781044
78,,-1590.733837257186,-1678.1507987169346
79,,-1590.733837257186,-1796.9865820852467
80,,-1590.733837257186,-6673.907967346988
81,,-1590.733837257186,-6284.018713736244
82,,-1590.733837257186,-2206.2249343902645
83,,-1590.733837257186,-1698.5175149721147
84,,-1590.733837257186,-1688.1842189848069
85,,-1590.733837257186,-1819.4104692675744
86,,-1590.733837257186,-5304.89542993635
87,,-1590.733837257186,-5266.764445297303
88,,-1590.733837257186,-1777.1476967804665
89,,-1590.733837257186,-1678.4472493762428
90,,-1590.733837257186,-1706.9736130342405
91,,-1590.733837257186,-4786.8898387480585
92,,-1590.733837257186,-2774.870836737998
93,,-1590.733837257186,-4830.782273647934
94,,-1590.733837257186,-1732.1801840170522
95,,-1590.733837257186,-1720.7994637927336
96,,-1590.733837257186,-2102.968771787708
97,,-1590.733837257186,-7052.818139840839
98,,-1590.733837257186,-6186.996221703351
99,,-1590.733837257186,-1678.1199084742884
100,,-1590.733837257186,-1623.2679905431557
101,,-1590.733837257186,-1627.8820511698623
102,,-1590.733837257186,-1626.6869010023756
103,,-1590.733837257186,-1646.8437977383903
104,,-1590.733837257186,-2825.393249212264
105,,-1590.733837257186,-5959.7716042998945
106,,-1590.733837257186,-6000.15778436936
107,,-1590.733837257186,-5170.368413162565
108,,-1590.733837257186,-1637.0880061688497
109,,-1590.733837257186,-1618.6540379680525
110,,-1590.733837257186,-1615.322557957794
111,,-1590.733837257186,-1617.4033479026393
112,,-1590.733837257186,-1622.0306150854415
113,,-1590.733837257186,-1676.376940462699
114,,-1590.733837257186,-5281.936409513619
115,,-1590.733837257186,-5705.187570003979
116,,-1590.733837257186,-5189.353659046885
117,,-1590.733837257186,-1686.0133511224622
118,,-1590.733837257186,-1627.2107727080322
119,,-1590.733837257186,-1625.6608335684703
120,,-1590.733837257186,-1660.5189212198568
121,,-1590.733837257186,-1719.3404258513492
122,,-1590.733837257186,-7052.818139840834
123,,-1590.733837257186,-7052.818139840885
124,,-1590.733837257186,-1689.2743708583955
125,,-1590.733837257186,-1630.2825205903264
126,,-1590.733837257186,-1623.2397582977294
127,,-1590.733837257186,-1648.2482881096344
128,,-1590.733837257186,-1760.708376433695
129,,-1590.733837257186,-5219.58883878901
130,,-1590.733837257186,-5270.552910156426
131,,-1590.733837257186,-5084.230590130599
132,,-1590.733837257186,-1670.104043705274
133,,-1590.733837257186,-1610.4262486033692
134,,-1590.733837257186,-1613.000671136628
135,,-1590.733837257186,-1629.6470834964375
136,,-1590.733837257186,-1717.387105107305
137,,-1590.733837257186,-5166.006793510202
138,,-1590.733837257186,-5266.95593966974
139,,-1590.733837257186,-4903.652248391761
140,,-1590.733837257186,-1683.9870777030972
141,,-1590.733837257186,-1638.1790703241618
142,,-1590.733837257186,-1635.9728708655812
143,,-1590.733837257186,-1673.6468398111156
144,,-1590.733837257186,-1746.5226615030329
145,,-1590.733837257186,-5930.5498260993445
146,,-1590.733837257186,-6215.603560338139
147,,-1590.733837257186,-1864.6752553655629
148,,-1590.733837257186,-1751.1108386271103
149,,-1590.733837257186,-1791.1731981847706
150,,-1590.733837257186,-2280.9994886856366
151,,-1590.733837257186,-7052.818139840832
152,,-1590.733837257186,-6095.628635843347
153,,-1590.733837257186,-1711.1996502858785
154,,-1590.733837257186,-1673.7556842217457
155,,-1590.733837257186,-1655.1739402585229
156,,-1590.733837257186,-1672.1848639718405
157,,-1590.733837257186,-1736.7802935115851
158,,-1590.733837257186,-5169.453466280254
159,,-1590.733837257186,-5286.609882971837
160,,-1590.733837257186,-4627.054140942717
161,,-1590.733837257186,-1680.9213665870234
162,,-1590.733837257186,-1653.1727322925851
163,,-1590.733837257186,-1653.942690268926
164,,-1590.733837257186,-1692.5949109856917
165,,-1590.733837257186,-1817.022944404138
166,,-1590.733837257186,-5713.973027717198
167,,-1590.733837257186,-6020.080714127722
168,,-1590.733837257186,-4918.905559590339
169,,-1590.733837257186,-1693.6577657619175
170,,-1590.733837257186,-1665.7744930145286
171,,-1590.733837257186,-1651.5257743781347
172,,-1590.733837257186,-1669.1456038815472
173,,-1590.733837257186,-1696.4409823341475
174,,-1590.733837257186,-2108.278047407631
175,,-1590.733837257186,-7052.818139840832
176,,-1590.733837257186,-6976.902580779359
177,,-1590.733837257186,-4952.464516006575
178,,-1590.733837257186,-1693.9801852123314
179,,-1590.733837257186,-1623.8346504287222
180,,-1590.733837257186,-1624.6876838162405
181,,-1590.733837257186,-1620.7798508629435
182,,-1590.733837257186,-1612.5523984090892
183,,-1590.733837257186,-1676.4122846314506
184,,-1590.733837257186,-4863.758189359164
185,,-1590.733837257186,-5159.468846183202
186,,-1590.733837257186,-5076.0103462535935
187,,-1590.733837257186,-1777.7853684958902
188,,-1590.733837257186,-1677.6871531451425
189,,-1590.733837257186,-1680.215259065062
190,,-1590.733837257186,-1786.2241369544795
191,,-1590.733837257186,-5071.532667307025
192,,-1590.733837257186,-5146.8538542953875
193,,-1590.733837257186,-1852.2217425622482
194,,-1590.733837257186,-1825.59542121173
195,,-1590.733837257186,-2004.2453936790857
196,,-1590.733837257186,-5233.63627648976
197,,-1590.733837257186,-5165.730761629439
198,,-1590.733837257186,-1788.9217919620385
199,,-1590.733837257186,-1717.9210786979638
200,,-1590.733837257186,-1735.9983942850145
201,,-1590.733837257186,-2011.1552354847381
202,,-1590.733837257186,-7052.818139840832
203,,-1590.733837257186,-7052.818139840832
204,,-1590.733837257186,-1721.3189303047106
205,,-1590.733837257186,-1691.0086920281171
206,,-1590.733837257186,-1661.495449772365
207,,-1590.733837257186,-1668.7740831069639
208,,-1590.733837257186,-1713.336883572745
209,,-1590.733837257186,-4588.030181817183
210,,-1590.733837257186,-5160.128804346703
211,,-1590.733837257186,-4624.679576398516
212,,-1590.733837257186,-1713.5182678105796
213,,-1590.733837257186,-1685.847109864135
214,,-1590.733837257186,-1689.3194212177498
215,,-1590.733837257186,-1789.7821178945876
216,,-1590.733837257186,-5132.535311101421
217,,-1590.733837257186,-5197.787578498306
218,,-1590.733837257186,-1849.8594154515679
219,,-1590.733837257186,-1804.1154544187475
220,,-1590.733837257186,-2112.8100035801485
221,,-1590.733837257186,-5371.1522564113175
222,,-1590.733837257186,-5276.221371526316
223,,-1590.733837257186,-1784.833504996289
224,,-1590.733837257186,-1729.9358370034977
225,,-1590.733837257186,-1828.5286404683382
226,,-1590.733837257186,-2488.1098402679927
227,,-1590.733837257186,-6998.134423328862
228,,-1590.733837257186,-2453.6702602636437
229,,-1590.733837257186,-3443.762236531274
230,,-1590.733837257186,-5264.218043524057
231,,-1590.733837257186,-1802.9616540099107
232,,-1590.733837257186,-1821.6621853018576
233,,-1590.733837257186,-2101.6372079932603
234,,-1590.733837257186,-5313.376973496819
235,,-1590.733837257186,-5198.441921777176
236,,-1590.733837257186,-1808.766387647064
237,,-1590.733837257186,-1712.7087792292123
238,,-1590.733837257186,-1714.3174927605564
239,,-1590.733837257186,-1819.9337923811458
240,,-1590.733837257186,-5393.749662540141
241,,-1590.733837257186,-5580.9368788066295
242,,-1590.733837257186,-1882.5770050025508
243,,-1590.733837257186,-1798.3826449820483
244,,-1590.733837257186,-1812.1977971617027
245,,-1590.733837257186,-4518.901234186983
246,,-1590.733837257186,-5753.33596930717
247,,-1590.733837257186,-1836.724476876012
248,,-1590.733837257186,-1841.4989977723776
249,,-1590.733837257186,-2216.442563231481
250,,-1590.733837257186,-4408.9610771418575
251,,-1590.733837257186,-6498.430130802888
252,,-1590.733837257186,-3243.7998693430623
253,,-1590.733837257186,-1791.7444063808398
254,,-1590.733837257186,-1827.598505679518
255,,-1590.733837257186,-5104.525391267067
256,,-1590.733837257186,-4568.180483573477
257,,-1590.733837257186,-1688.866413669511
258,,-1590.733837257186,-1669.8736667402832
259,,-1590.733837257186,-1668.6186838019546
260,,-1590.733837257186,-1928.7985711516162
261,,-1590.733837257186,-5219.624519046996
262,,-1590.733837257186,-5271.687520354209
263,,-1590.733837257186,-4842.069218496652
264,,-1590.733837257186,-1668.0142709219106
265,,-1590.733837257186,-1612.2748642803485
266,,-1590.733837257186,-1616.3228147074205
267,,-1590.733837257186,-1627.8738524374887
268,,-1590.733837257186,-1679.4798262088245
269,,-1590.733837257186,-4772.146232148749
270,,-1590.733837257186,-5317.880778441825
271,,-1590.733837257186,-2340.503665324855
272,,-1590.733837257186,-1993.0918563119951
273,,-1590.733837257186,-5343.043514426705
274,,-1590.733837257186,-2036.7956996353137
275,,-1590.733837257186,-2664.5734867807937
276,,-1590.733837257186,-3739.326127595882
277,,-1590.733837257186,-6169.851955223067
278,,-1590.733837257186,-1917.5247634615475
279,,-1590.733837257186,-1784.2647265846858
280,,-1590.733837257186,-4692.045101697862
281,,-1590.733837257186,-1805.1315445618511
282,,-1590.733837257186,-2614.701917624707
283,,-1590.733837257186,-5106.034045585694
284,,-1590.733837257186,-3427.7534389346115
285,,-1590.733837257186,-1766.696357872896
286,,-1590.733837257186,-1778.1652679549193
287,,-1590.733837257186,-4924.053537925954
288,,-1590.733837257186,-4563.595946945243
289,,-1590.733837257186,-1675.7044439573751
290,,-1590.733837257186,-1676.7933551739382
291,,-1590.733837257186,-1683.8540776077782
292,,-1590.733837257186,-3070.115056552434
293,,-1590.733837257186,-5681.13001936962
294,,-1590.733837257186,-5474.83203227492
295,,-1590.733837257186,-1732.5354833603344
296,,-1590.733837257186,-1690.1981740930382
297,,-1590.733837257186,-1685.7007127107836
298,,-1590.733837257186,-1750.7580714639776
299,,-1590.733837257186,-7052.818139840832
300,,-1590.733837257186,-2958.5560054737452
301,,-1590.733837257186,-2342.95892298523
302,,-1590.733837257186,-5378.861394604657
303,,-1590.733837257186,-1791.7583823649884
304,,-1590.733837257186,-1790.3982543511918
305,,-1590.733837257186,-3785.4173002296975
306,,-1590.733837257186,-5295.43162245535
307,,-1590.733837257186,-1786.5202667466328
308,,-1597.6415925361682,-1762.2943348330145
309,,-1597.6415925361682,-2551.34820186391
310,,-1590.733837257186,-6189.927533524974
311,,-1597.6415925361682,-5373.27453771398
312,,-1590.733837257186,-1681.3436887062167
313,,-1590.733837257186,-1631.8681980931447
314,,-1590.733837257186,-1629.9561339238337
315,,-1590.733837257186,-1669.0440918956288
316,,-1590.733837257186,-1704.6603233669234
317,,-1597.6415925361682,-7052.818139840832
318,,-1590.733837257186,-6599.109036363422
319,,-1597.6415925361682,-1694.7877252557762
320,,-1590.733837257186,-1638.4215642639435
321,,-1597.6415925361682,-1633.0121228601615
322,,-1597.6415925361682,-1659.6771582042209
323,,-1597.6415925361682,-5008.530335367733
324,,-1590.733837257186,-5069.628298492636
325,,-1590.733837257186,-1693.3859987649103
326,,-1590.733837257186,-1647.2244624217344
327,,-1597.6415925361682,-1729.248778849221
328,,-1597.6415925361682,-5132.179616922116
329,,-1597.6415925361682,-5057.1610923130875
330,,-1597.6415925361682,-1661.046789632768
331,,-1590.733837257186,-1648.7239774848758
332,,-1597.6415925361682,-1659.5946189247256
333,,-1597.6415925361682,-1978.2115675186938
334,,-1597.6415925361682,-5702.451621676917
335,,-1597.6415925361682,-5759.685280642227
336,,-1597.6415925361682,-1804.1724441902159
337,,-1597.6415925361682,-1691.7012926533623
338,,-1597.6415925361682,-1703.411540068957
339,,-1597.6415925361682,-2350.7469999693612
340,,-1597.6415925361682,-6743.364086901416
341,,-1597.6415925361682,-6070.179358612053
342,,-1597.6415925361682,-1681.7734802115174
343,,-1597.6415925361682,-1630.7382751357957
344,,-1597.6415925361682,-1619.8353981691928
345,,-1597.6415925361682,-1634.7347661524818
346,,-1597.6415925361682,-1690.2681185815732
347,,-1597.6415925361682,-5376.638086312539
348,,-1597.6415925361682,-5726.150266099322
349,,-1597.6415925361682,-1858.2563730930397
350,,-1597.6415925361682,-1766.1133932420091
351,,-1597.6415925361682,-1824.007316485412
352,,-1597.6415925361682,-5754.648226031491
353,,-1597.6415925361682,-5094.144391414556
354,,-1597.6415925361682,-1675.936886308043
355,,-1597.6415925361682,-1673.619742086987
356,,-1597.6415925361682,-1677.8316016083475
357,,-1597.6415925361682,-1754.828112537953
358,,-1597.6415925361682,-4759.888803129588
359,,-1597.6415925361682,-7028.402397101594
360,,-1597.6415925361682,-5338.173886519129
361,,-1597.6415925361682,-1664.174162030162
362,,-1597.6415925361682,-1609.7685569094654
363,,-1597.6415925361682,-1604.7240819589194
364,,-1597.6415925361682,-1600.90784521602
365,,-1597.6415925361682,-1667.202416847806
366,,-1597.6415925361682,-5143.872676416255
367,,-1597.6415925361682,-5216.674972197411
368,,-1597.6415925361682,-4961.529815854356
369,,-1597.6415925361682,-1623.2072422542665
370,,-1597.6415925361682,-1599.4063815409986
371,,-1597.6415925361682,-1600.633831932139
372,,-1597.6415925361682,-1597.6718890694076
373,,-1597.6415925361682,-1698.7205151323658
374,,-1597.6415925361682,-5152.492685710283
375,,-1597.6415925361682,-5272.1204183424015
376,,-1597.6415925361682,-5115.029307283704
377,,-1597.6415925361682,-1667.0835138874857
378,,-1597.6415925361682,-1617.667220379873
379,,-1597.6415925361682,-1618.6868117506624
380,,-1597.6415925361682,-1637.2925218609985
381,,-1597.6415925361682,-1692.1952516701806
382,,-1597.6415925361682,-5383.337955145606
383,,-1597.6415925361682,-6073.395726904216
384,,-1597.6415925361682,-1908.057821735491
385,,-1597.6415925361682,-1783.0493548434115
386,,-1597.6415925361682,-1925.0941824277443
387,,-1597.6415925361682,-7052.818139840832
388,,-1597.6415925361682,-1837.2381718801166
389,,-1597.6415925361682,-1813.915282008862
390,,-1597.6415925361682,-2575.447067008742
391,,-1597.6415925361682,-5805.36876287196
392,,-1680.957226459965,-5276.374663683362
393,,-1597.6415925361682,-1696.9799831570456
394,,-1597.6415925361682,-1672.7954466423034
395,,-1597.6415925361682,-1669.5902386501118
396,,-1597.6415925361682,-1694.4306974730052
397,,-1597.6415925361682,-2421.596520396073
398,,-1597.6415925361682,-6073.44636180194
399,,-1597.6415925361682,-6056.105921543402
400,,-1597.6415925361682,-4859.476067931968
401,,-1597.6415925361682,-1655.7912617184502
402,,-1597.6415925361682,-1622.925230521409
403,,-1597.6415925361682,-1622.260067451869
404,,-1597.6415925361682,-1622.2213909365425
405,,-1597.6415925361682,-1625.5791943603035
406,,-1597.6415925361682,-1691.189545270339
407,,-1667.141715902001,-5340.080048757842
408,,-1597.6415925361682,-6086.798829631844
409,,-1597.6415925361682,-3673.5740520487425
410,,-1597.6415925361682,-1754.6406653600832
411,,-1597.6415925361682,-1725.4118145201714
412,,-1597.6415925361682,-1848.692890867548
413,,-1597.6415925361682,-6973.403130336543
414,,-1597.6415925361682,-4882.270745790037
415,,-1597.6415925361682,-1703.2720375808003
416,,-1597.6415925361682,-1688.425424559016
417,,-1597.6415925361682,-1690.2408346021493
418,,-1597.6415925361682,-1787.5422736156918
419,,-1597.6415925361682,-5802.592532278571
420,,-1597.6415925361682,-5708.665435275006
421,,-1597.6415925361682,-1797.3982688495687
422,,-1597.6415925361682,-1704.8528057720694
423,,-1684.8692494653933,-1729.1888883228603
424,,-1597.6415925361682,-2438.334620439616
425,,-1597.6415925361682,-5718.846319561755
426,,-1597.6415925361682,-5466.486928624596
427,,-1597.6415925361682,-1773.3809522119955
428,,-1684.8692494653933,-1691.8798453703034
429,,-1597.6415925361682,-1692.8501493587153
430,,-1597.6415925361682,-1781.5086603165694
431,,-1597.6415925361682,-5810.573183224933
432,,-1597.6415925361682,-5600.88897198718
433,,-1597.6415925361682,-1708.2280573762714
434,,-1684.8692494653933,-1675.975671517181
435,,-1597.6415925361682,-1686.7749729272236
436,,-1597.6415925361682,-1745.439007065523
437,,-1597.6415925361682,-7052.818139840832
438,,-1597.6415925361682,-2614.562468095051
439,,-1597.6415925361682,-3413.8870261918764
440,,-1597.6415925361682,-5142.590944487735
441,,-1597.6415925361682,-1760.5002803662646
442,,-1597.6415925361682,-1707.1469311492651
443,,-1597.6415925361682,-1792.9824000948665
444,,-1597.6415925361682,-5434.031069684727
445,,-1597.6415925361682,-5341.599705589047
446,,-1597.6415925361682,-1700.1021309285293
447,,-1597.6415925361682,-1683.8782336299462
448,,-1597.6415925361682,-1686.0156925012323
449,,-1698.6847600233575,-1773.993823381271
450,,-1594.6458602626142,-6116.758872081211
451,,-1597.6415925361682,-5911.683545826884
452,,-1597.6415925361682,-1701.5636564186777
453,,-1594.6458602626142,-1684.685319520071
454,,-1597.6415925361682,-1684.5283294687588
455,,-1597.6415925361682,-1694.540681678934
456,,-1597.6415925361682,-2854.9883115770976
457,,-1597.6415925361682,-6963.804553870393
458,,-1594.6458602626142,-6254.233499980332
459,,-1597.6415925361682,-1782.9398273945028
460,,-1597.6415925361682,-1670.3740632469985
461,,-1597.6415925361682,-1645.2843565924502
462,,-1597.6415925361682,-1670.4565699653267
463,,-1597.6415925361682,-4751.636355026339
464,,-1597.6415925361682,-4881.349094276022
465,,-1597.6415925361682,-1722.8317115854295
466,,-1597.6415925361682,-1686.633897846812
467,,-1597.6415925361682,-1779.9202972505655
468,,-1597.6415925361682,-5276.396641131003
469,,-1597.6415925361682,-5191.678732959166
470,,-1597.6415925361682,-1749.5964160376393
471,,-1597.6415925361682,-1683.8253664607646
472,,-1597.6415925361682,-1687.3944649770388
473,,-1597.6415925361682,-2279.8438743954684
474,,-1597.6415925361682,-6092.223423435805
475,,-1597.6415925361682,-6034.79937598221
476,,-1597.6415925361682,-1725.4508317087416
477,,-1594.6458602626142,-1679.3683200846813
478,,-1594.6458602626142,-1678.1841725269533
479,,-1597.6415925361682,-1697.2653971530997
480,,-1597.6415925361682,-3473.6528938387432
481,,-1597.6415925361682,-6908.341135065141
482,,-1594.6458602626142,-5908.605409270606
483,,-1597.6415925361682,-1690.045762901163
484,,-1597.6415925361682,-1631.0822144519955
485,,-1594.6458602626142,-1616.4004050363937
486,,-1594.6458602626142,-1627.6453827814705
487,,-1597.6415925361682,-1684.0516063837383
488,,-1594.6458602626142,-5183.8347615800185
489,,-1594.6458602626142,-5327.1140322358415
490,,-1597.6415925361682,-2204.5763216453693
491,,-1705.5925153023397,-1768.9002149961348
492,,-1597.6415925361682,-3132.5136761222816
493,,-1597.6415925361682,-5336.904067422754
494,,-1597.6415925361682,-2148.6554896077905
495,,-1597.6415925361682,-1973.96658837793
496,,-1597.6415925361682,-5395.947448006469
497,,-1594.6458602626142,-1838.7364113261865
498,,-1594.6458602626142,-1898.9500108622
499,,-1597.6415925361682,-7052.818139840833
