feature_selector,feature_selector_params,classifier,classifier_params,n_features,accuracy,accuracy_std,accuracy_top_20pc,elapsed_time
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 75, 'min_child_weight': 5, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5626666666666666,0.01144066820115364,0.6316666666666667,2.584169785181681
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 75, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6229999999999999,0.018018509002319456,0.6966666666666667,1.4968773523966472
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 75, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6229999999999999,0.018018509002319456,0.6966666666666667,1.5025455156962078
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 75, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6233333333333334,0.017307673314329575,0.695,4.250515699386597
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 75, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6496666666666667,0.010964589468932362,0.7066666666666667,3.0182371139526367
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 75, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6496666666666667,0.010964589468932362,0.7066666666666667,3.0244967142740884
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 75, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'approx'}",5,0.65,0.010801234497346443,0.7016666666666667,7.995246569315593
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'auto'}",5,0.5796666666666667,0.011145502331533668,0.6116666666666667,0.8855528036753336
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'hist'}",5,0.5796666666666667,0.011145502331533668,0.6116666666666667,0.8670526345570883
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5736666666666667,0.01811690432226822,0.62,5.01415753364563
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6163333333333333,0.01161416759345624,0.6916666666666668,3.2146576245625815
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6163333333333333,0.01161416759345624,0.6916666666666668,3.2103251616160073
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6163333333333333,0.012119772641798572,0.6900000000000001,8.654098987579346
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6386666666666666,0.02264705033528406,0.6849999999999999,10.371913433074951
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6386666666666666,0.02264705033528406,0.6849999999999999,10.345640897750854
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'approx'}",5,0.6376666666666667,0.01918911728616569,0.68,25.018861611684162
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'auto'}",5,0.5796666666666667,0.011145502331533668,0.6116666666666667,0.9153333504994711
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'hist'}",5,0.5796666666666667,0.011145502331533668,0.6116666666666667,0.9340365727742513
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5736666666666667,0.01811690432226822,0.62,4.927210887273152
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6166666666666667,0.010498677165349092,0.6783333333333333,3.0605300267537436
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6166666666666667,0.010498677165349092,0.6783333333333333,3.110332409540812
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'approx'}",5,0.617,0.010230672835481881,0.69,8.54773998260498
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6373333333333333,0.020725722075613105,0.6833333333333332,8.912607351938883
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6373333333333333,0.020725722075613105,0.6833333333333332,8.937761704126993
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 10, 'tree_method': 'approx'}",5,0.6366666666666666,0.013274871834493263,0.6966666666666667,19.48797146479289
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 2, 'tree_method': 'auto'}",5,0.5746666666666668,0.017913371790059168,0.6166666666666667,0.999964714050293
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 2, 'tree_method': 'hist'}",5,0.5746666666666668,0.017913371790059168,0.6166666666666667,0.9171338081359863
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5736666666666667,0.01811690432226822,0.62,4.943626483281453
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6233333333333334,0.0131993265821489,0.6816666666666666,2.846372604370117
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6233333333333334,0.0131993265821489,0.6816666666666666,2.811359246571859
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6163333333333333,0.008055363982396388,0.6933333333333334,8.324320554733276
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6403333333333334,0.02471616654922219,0.6649999999999999,6.865466117858887
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6403333333333334,0.02471616654922219,0.6649999999999999,6.854580322901408
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 10, 'tree_method': 'approx'}",5,0.6309999999999999,0.022375581929117903,0.6583333333333333,17.196332613627117
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 2, 'tree_method': 'auto'}",5,0.5746666666666668,0.017913371790059168,0.6166666666666667,0.8899970054626465
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 2, 'tree_method': 'hist'}",5,0.5746666666666668,0.017913371790059168,0.6166666666666667,0.8816905816396078
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5736666666666667,0.01811690432226822,0.62,5.00112263361613
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6226666666666666,0.013597385369580772,0.6916666666666668,2.7208669185638428
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6226666666666666,0.013597385369580772,0.6916666666666668,2.7233872413635254
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6173333333333334,0.008013876853447545,0.68,8.257243871688843
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6463333333333333,0.022156012477178508,0.68,5.828538099924724
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6463333333333333,0.022156012477178508,0.68,5.750182469685872
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.001, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'approx'}",5,0.6406666666666667,0.018926759422104537,0.6883333333333334,15.819848219553629
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'auto'}",5,0.5686666666666667,0.014055445761538637,0.6383333333333333,0.2823500633239746
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'hist'}",5,0.5686666666666667,0.014055445761538637,0.6383333333333333,0.29885109265645343
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5693333333333334,0.01442990721460887,0.6316666666666667,0.5566508769989014
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6146666666666666,0.009285592184789422,0.6866666666666666,0.4557356834411621
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6146666666666666,0.009285592184789422,0.6866666666666666,0.4794394175211589
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'approx'}",5,0.616,0.010708252269472682,0.69,0.7517548402150472
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6406666666666666,0.01276279314605111,0.685,1.0103312333424885
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6406666666666666,0.01276279314605111,0.685,1.0191013813018799
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'approx'}",5,0.6353333333333333,0.0177451088722749,0.6766666666666667,1.8376671473185222
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'auto'}",5,0.5686666666666667,0.014055445761538637,0.6383333333333333,0.2705346743265788
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'hist'}",5,0.5686666666666667,0.014055445761538637,0.6383333333333333,0.2865872383117676
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5693333333333334,0.01442990721460887,0.6316666666666667,0.5690454641977946
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6143333333333333,0.009741092797468313,0.685,0.4367956320444743
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6143333333333333,0.009741092797468313,0.685,0.435607115427653
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6113333333333334,0.007408703590297629,0.685,0.7415218353271484
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6393333333333334,0.015965240019770743,0.6883333333333334,0.8923214276631674
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6393333333333334,0.015965240019770743,0.6883333333333334,0.8953456878662109
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 1, 'max_depth': 10, 'tree_method': 'approx'}",5,0.6366666666666667,0.016438437341250618,0.69,1.470867395401001
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 2, 'tree_method': 'auto'}",5,0.5686666666666667,0.014055445761538637,0.6383333333333333,0.316333532333374
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 2, 'tree_method': 'hist'}",5,0.5686666666666667,0.014055445761538637,0.6383333333333333,0.2823323408762614
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5693333333333334,0.01442990721460887,0.6316666666666667,0.5673329830169678
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6189999999999999,0.010424330514074601,0.6883333333333334,0.42449331283569336
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6189999999999999,0.010424330514074601,0.6883333333333334,0.43397219975789386
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6213333333333333,0.011556623882239821,0.6816666666666666,0.7452401320139567
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6343333333333333,0.022050447211388324,0.6699999999999999,0.7701170444488525
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6343333333333333,0.022050447211388324,0.6699999999999999,0.7631784280141195
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 3, 'max_depth': 10, 'tree_method': 'approx'}",5,0.6333333333333333,0.021699974398346412,0.6699999999999999,1.3325908184051514
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 2, 'tree_method': 'auto'}",5,0.5686666666666667,0.014055445761538637,0.6383333333333333,0.27036460240681964
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 2, 'tree_method': 'hist'}",5,0.5686666666666667,0.014055445761538637,0.6383333333333333,0.28418874740600586
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 2, 'tree_method': 'approx'}",5,0.5693333333333334,0.01442990721460887,0.6316666666666667,0.5593366622924805
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6269999999999999,0.010614455552060448,0.71,0.4076658884684245
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6269999999999999,0.010614455552060448,0.71,0.40840840339660645
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6306666666666666,0.008653836657164788,0.7033333333333333,0.7297454675038656
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'auto'}",5,0.647,0.010230672835481881,0.7116666666666666,0.6898862520853678
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'hist'}",5,0.647,0.010230672835481881,0.7116666666666666,0.6614789962768555
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 10, 'min_child_weight': 5, 'max_depth': 10, 'tree_method': 'approx'}",5,0.6483333333333333,0.008653836657164788,0.7133333333333334,1.2188876469930012
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'auto'}",5,0.633,0.008041558721209886,0.715,0.5885876019795736
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'hist'}",5,0.633,0.008041558721209886,0.715,0.5660550594329834
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 2, 'tree_method': 'approx'}",5,0.6276666666666667,0.005906681715556456,0.7016666666666667,2.5717620054880777
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6543333333333333,0.014522013940527989,0.7133333333333333,1.7484288215637207
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6543333333333333,0.014522013940527989,0.7133333333333333,1.772093137105306
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6516666666666667,0.018873850222522772,0.7183333333333334,4.371227502822876
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'auto'}",5,0.6676666666666667,0.011145502331533668,0.71,5.530619303385417
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'hist'}",5,0.6676666666666667,0.011145502331533668,0.71,5.517762184143066
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 0.5, 'max_depth': 10, 'tree_method': 'approx'}",5,0.65,0.01823915202707262,0.7116666666666666,12.917481422424316
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'auto'}",5,0.633,0.008041558721209886,0.715,0.5897738138834635
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'hist'}",5,0.633,0.008041558721209886,0.715,0.5763479073842367
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 1, 'max_depth': 2, 'tree_method': 'approx'}",5,0.6276666666666667,0.005906681715556456,0.7016666666666667,2.599811315536499
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'auto'}",5,0.6533333333333333,0.014839886193034724,0.7216666666666667,1.6814734141031902
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'hist'}",5,0.6533333333333333,0.014839886193034724,0.7216666666666667,1.6856028238932292
SelectFromModel,{'threshold': -Infinity},XGBClassifier,"{'booster': 'gbtree', 'device': 'gpu', 'learning_rate': 0.01, 'n_estimators': 75, 'min_child_weight': 1, 'max_depth': 6, 'tree_method': 'approx'}",5,0.6556666666666667,0.004988876515698593,0.725,4.358457247416179
