,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__bootstrap,param_feature_selection__columns,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
83,13.383303356170654,0.12555404441713294,0.21504440307617187,0.00237166735825706,1600,10,1,log2,40.0,True,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 1600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5550.0,6175.0,5987.5,5612.5,6237.5,5912.5,283.39460121886583,65
84,13.732651233673096,0.13307215737468098,0.2953633785247803,0.010151637376736886,1600,2,1,log2,,True,"[100, 103, 102, 105]","{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': True, 'feature_selection__columns': [100, 103, 102, 105]}",5825.0,6200.0,6262.5,5575.0,6012.5,5975.0,251.86802099512354,48
85,13.073181390762329,0.30795016959777327,0.205796480178833,0.003384158704049322,1000,2,2,sqrt,,False,"[8, 100, 103, 102, 105]","{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5125.0,5937.5,5687.5,5250.0,6000.0,5600.0,354.87673916445976,98
86,9.814881753921508,0.07966550256516226,0.16154985427856444,0.0035776139036541505,1200,10,2,log2,60.0,True,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 1200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5737.5,6425.0,6175.0,5675.0,6300.0,6062.5,302.0761493398643,34
87,24.228495788574218,0.25767841805822317,0.3246018409729004,0.0034080194503499175,2000,5,2,sqrt,20.0,False,"[8, 100, 103, 102, 105]","{'model__n_estimators': 2000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5125.0,6125.0,5750.0,5187.5,5812.5,5600.0,384.46391248074247,98
88,1.586537742614746,0.015053580602023851,0.022020435333251952,0.00016746325480855676,200,10,4,log2,,True,"[8, 100, 103, 102, 105]","{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5625.0,6625.0,6375.0,5875.0,6375.0,6175.0,367.4234614174767,19
89,10.201156044006348,0.1497308537171005,0.2167357921600342,0.001793795150414054,1200,2,1,log2,40.0,True,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__bootstrap': True, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5487.5,6300.0,6175.0,6050.0,6050.0,6012.5,278.3882181415011,42
90,15.005351257324218,0.29632593516201367,0.2514786243438721,0.010301095498496426,1200,2,2,log2,60.0,False,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5300.0,5925.0,5987.5,5675.0,5800.0,5737.5,243.6698586202241,85
91,23.23183274269104,0.2382722788078298,0.2889566421508789,0.007481302442685154,2000,2,4,log2,20.0,False,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 2000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5300.0,6175.0,5925.0,5550.0,6050.0,5800.0,325.96012026013244,76
92,9.799163055419921,0.09666629441691815,0.19112162590026854,0.0023581290468741327,1200,2,1,sqrt,20.0,True,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': True, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5612.5,6300.0,6175.0,6050.0,5987.5,6025.0,232.51344047172842,40
93,24.52681722640991,0.3877121701260741,0.3336385726928711,0.011142969832487767,2000,5,4,log2,100.0,False,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 2000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 100, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5237.5,6050.0,5862.5,5612.5,6050.0,5762.5,307.71334062727925,81
94,10.213437938690186,0.15361046267938946,0.16112265586853028,0.004779995713093168,800,5,2,log2,60.0,False,"[100, 103, 102, 105]","{'model__n_estimators': 800, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 103, 102, 105]}",5825.0,6137.5,6262.5,5325.0,6137.5,5937.5,338.65542960360165,57
95,7.962883138656617,0.06449415702935155,0.14561753273010253,0.0014206293777690381,1000,2,2,log2,20.0,True,"[100, 103, 102, 105]","{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': True, 'feature_selection__columns': [100, 103, 102, 105]}",6012.5,6450.0,6450.0,5762.5,6262.5,6187.5,266.34094690828147,15
96,1.6917994976043702,0.005997784131087383,0.014969301223754884,0.00020298910219344128,200,2,2,log2,10.0,False,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5300.0,6362.5,5987.5,5862.5,5987.5,5900.0,343.693177121688,67
97,12.682288789749146,0.5730200888045158,0.1935507297515869,0.021506941387782388,1000,2,2,sqrt,60.0,False,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5237.5,5862.5,5925.0,5675.0,5800.0,5700.0,245.58603380485624,89
98,13.135691928863526,0.1424593208005145,0.19716877937316896,0.004261583344057435,1600,10,1,log2,60.0,True,"[100, 103, 102, 105]","{'model__n_estimators': 1600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__bootstrap': True, 'feature_selection__columns': [100, 103, 102, 105]}",6012.5,6512.5,6325.0,5762.5,6075.0,6137.5,259.20551691659654,22
99,9.089638900756835,0.13183024461441842,0.10135354995727539,0.0007149970158909118,800,2,4,sqrt,20.0,False,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5550.0,6050.0,6300.0,5737.5,6050.0,5937.5,263.39134382131846,57
