,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,param_feature_selection__columns,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,0.29846954345703125,0.0038188134099680945,0.0021106719970703123,7.036659301807677e-05,100,7,0.1,1.0,"[8, 100, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105]}",5950.0,6700.0,6325.0,6137.5,6637.5,6350.0,286.6836235294929,24
11,1.253574514389038,0.029362955967412837,0.005415725708007813,0.000185382819605978,500,7,0.05,1.0,"[100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105]}",5587.5,6400.0,6587.5,5962.5,6587.5,6225.0,392.10967853395306,51
12,0.901927375793457,0.05043438016999762,0.004156875610351563,0.00042100002115099435,1000,3,0.01,0.75,"[100, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105]}",6275.0,6900.0,6837.5,6650.0,6775.0,6687.5,222.20486043288972,1
13,1.5139540672302245,0.0737725847730445,0.0062640666961669925,0.0007707528122517486,1000,5,0.2,0.75,"[100, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105]}",5650.0,5900.0,6337.5,5712.5,5962.5,5912.5,241.73849507267144,93
14,1.3500072479248046,0.03854337681730027,0.00617823600769043,0.00026160720621781167,500,7,0.01,0.5,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105]}",5950.0,6575.0,6825.0,5950.0,6950.0,6450.0,425.73465914816,11
15,1.2201175212860107,0.047400454821564374,0.005146455764770508,0.00029874064497227625,500,7,0.1,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",5512.5,6075.0,6262.5,5512.5,6512.5,5975.0,402.33692348577705,87
16,2.061166763305664,0.05271653148552941,0.00787510871887207,0.0004927645113510324,1000,7,0.2,0.75,"[100, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105]}",5712.5,5900.0,5962.5,5587.5,5962.5,5825.0,150.0,96
17,0.09897060394287109,0.0038561592983469475,0.001439523696899414,6.439816019181927e-05,100,3,0.2,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",6012.5,6825.0,6825.0,6325.0,6575.0,6512.5,311.24748994971833,4
18,2.0817263603210447,0.11613216963430614,0.0069424152374267575,0.00024147254971459061,1000,5,0.01,1.0,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5937.5,6250.0,6625.0,6187.5,6250.0,6250.0,220.0852107707376,42
19,1.293937587738037,0.04595229071313258,0.0055580615997314455,0.0004386250146887711,500,7,0.05,1.0,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105]}",5700.0,6012.5,6387.5,5762.5,6575.0,6087.5,343.2382554436495,72
20,2.027085208892822,0.047404783137093495,0.006916618347167969,0.0006134217240825198,1000,5,0.01,0.5,"[8, 100, 102, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5875.0,6312.5,6625.0,6250.0,6437.5,6300.0,248.1179155159901,35
21,0.107720947265625,0.005686894321181543,0.0022298812866210936,0.0015048112937918513,100,3,0.1,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",6200.0,6700.0,6887.5,5950.0,6637.5,6475.0,345.95881257745117,7
22,2.704273748397827,0.03615164180533074,0.008621835708618164,0.0007583343971743259,1000,7,0.2,0.5,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5875.0,5437.5,6125.0,5375.0,5687.5,5700.0,277.82638463616087,100
23,0.5267068386077881,0.008873910290989218,0.002973794937133789,2.850752516037125e-05,500,3,0.05,1.0,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105]}",5825.0,6887.5,6700.0,6075.0,6450.0,6387.5,391.3118960624632,16
24,0.3519899845123291,0.010804239143335803,0.0023028373718261717,0.00012931261078513818,100,7,0.01,0.75,"[8, 100, 102, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105, 403]}",6000.0,6375.0,6437.5,6000.0,6125.0,6187.5,185.40496217739158,56
25,1.9268787384033204,0.08794515224468369,0.0059545040130615234,0.0006079969211954319,1000,5,0.2,0.75,"[8, 100, 102, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5875.0,5812.5,6375.0,5437.5,6125.0,5925.0,314.74195780035427,91
26,0.22071585655212403,0.002969599117373547,0.0016771316528320312,5.619108636129906e-05,100,5,0.1,1.0,"[8, 100, 102, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105, 403]}",6125.0,6437.5,6250.0,6125.0,6250.0,6237.5,114.564392373896,48
27,1.2302972316741942,0.008464965469481419,0.0058023929595947266,0.0002952837732179702,500,7,0.01,0.5,"[100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 105]}",5962.5,6525.0,6400.0,6337.5,6025.0,6250.0,218.66069605669875,42
28,1.9770382404327393,0.027634040809108095,0.006564664840698242,0.0005877602704809699,1000,5,0.1,0.75,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5625.0,6000.0,6250.0,6062.5,6312.5,6050.0,241.73849507267144,77
29,3.0329598426818847,0.056860822411132,0.00916895866394043,0.0011822577415318547,1000,7,0.01,0.5,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5500.0,6187.5,6687.5,6562.5,6250.0,6237.5,413.4458852135307,48
30,1.2063665390014648,0.03271824189765478,0.0047496318817138675,0.00035840590720779425,1000,3,0.05,1.0,"[8, 100, 102, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5875.0,6687.5,6437.5,6125.0,6687.5,6362.5,319.66779631361055,22
31,0.11326518058776855,0.0020598783948432126,0.001516437530517578,3.670921501888029e-05,100,3,0.2,0.5,"[8, 100, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105]}",5825.0,6825.0,6887.5,6075.0,6825.0,6487.5,446.5142774872938,5
32,0.21179165840148925,0.0017096448650693271,0.0018020153045654296,4.822929122534174e-05,100,5,0.1,0.5,"[8, 100, 102, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105, 403]}",6000.0,6375.0,6562.5,6125.0,6500.0,6312.5,216.50635094610965,30
33,2.7465776920318605,0.06290605786269321,0.009015703201293945,0.0002110338507890869,1000,7,0.2,0.75,"[8, 100, 102, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5687.5,5500.0,6312.5,5375.0,6187.5,5812.5,372.91084725440743,98
34,0.9927852153778076,0.02484746037640738,0.0041004657745361325,3.3444135908420084e-05,500,5,0.2,0.75,"[100, 102, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5500.0,5875.0,6187.5,5875.0,6312.5,5950.0,283.39460121886583,89
35,0.21567907333374023,0.010509919975830995,0.0018864154815673828,4.0423699586441785e-05,100,5,0.05,0.5,"[8, 100, 102, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5750.0,6500.0,6500.0,6125.0,6375.0,6250.0,285.0438562747845,42
36,1.2659936428070069,0.02932151776566298,0.004918241500854492,0.00021194339441869977,1000,3,0.01,1.0,"[8, 100, 102, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5812.5,6500.0,6375.0,6062.5,6500.0,6250.0,270.993542358485,42
37,1.2007669925689697,0.04652116239276749,0.0050067901611328125,6.551176849107896e-05,1000,3,0.01,0.75,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5937.5,6437.5,6750.0,6312.5,6500.0,6387.5,266.34094690828147,16
38,0.8458957195281982,0.006872921761911686,0.0037746429443359375,0.00025527792459524535,500,5,0.05,1.0,"[100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105]}",5837.5,6337.5,6712.5,6087.5,6525.0,6300.0,310.2418411497714,35
39,0.3011344909667969,0.002549152014737138,0.0022572040557861327,6.0846476684583685e-05,100,7,0.05,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",5950.0,6700.0,6512.5,5887.5,6575.0,6325.0,337.7314021526574,28
40,0.8722459316253662,0.008465489972730889,0.004071092605590821,3.693829441135951e-05,500,5,0.2,0.5,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105]}",5762.5,6325.0,6200.0,5450.0,6512.5,6050.0,388.5067566980013,77
41,0.12143511772155761,0.0019873490139328646,0.0015294551849365234,5.412553356670749e-05,100,3,0.05,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",5825.0,6637.5,6762.5,5825.0,6887.5,6387.5,466.0337970576812,16
42,0.1370777130126953,0.002957619586867018,0.0015337467193603516,9.109961116095924e-06,100,3,0.01,0.75,"[8, 100, 102, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5312.5,6187.5,6250.0,5687.5,6250.0,5937.5,377.0775782249589,90
43,0.9236481189727783,0.012500597991559382,0.004188728332519531,0.00015550349160883822,500,5,0.1,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",5575.0,6262.5,6325.0,6075.0,6700.0,6187.5,367.4234614174767,56
44,0.5276665210723877,0.01080588196038549,0.0029569149017333986,0.00020445504033239477,500,3,0.2,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",5887.5,6575.0,5950.0,5825.0,6512.5,6150.0,324.5188746436792,61
45,0.20819754600524903,0.002054856687208589,0.0018387317657470703,0.00017530672827013218,100,5,0.2,0.75,"[100, 102, 105, 403, 466]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5750.0,5937.5,6625.0,6000.0,5875.0,6037.5,305.16389039334257,79
46,2.4785956859588625,0.08938696333319038,0.00844578742980957,0.0007498016853676407,1000,7,0.2,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",5450.0,5325.0,6262.5,5387.5,6325.0,5750.0,446.1642074393687,99
47,0.529884147644043,0.03485851379512649,0.00334320068359375,0.0010839187505985925,500,3,0.01,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",5887.5,6512.5,6762.5,5825.0,6762.5,6350.0,413.82363393117123,24
48,0.42804951667785646,0.005230792650786037,0.00285487174987793,0.00021043026389593107,500,3,0.1,1.0,"[100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105]}",6212.5,6400.0,6712.5,6400.0,6462.5,6437.5,161.05123408406408,12
49,1.4272027015686035,0.043239082122853045,0.005747032165527344,0.00010186969417666035,500,7,0.1,1.0,"[100, 102, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5750.0,6000.0,6250.0,6125.0,5812.5,5987.5,187.08286933869707,85
50,0.19749650955200196,0.01417695195566561,0.0017726421356201172,3.073621453756277e-05,100,5,0.05,1.0,"[100, 102, 105, 403, 466]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5937.5,6250.0,6625.0,6125.0,6375.0,6262.5,231.8404623873926,41
51,0.4967789649963379,0.016537486447227814,0.0029958248138427734,4.844970580882164e-05,500,3,0.01,0.5,"[100, 102, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5750.0,6375.0,6562.5,6375.0,6375.0,6287.5,278.3882181415011,38
52,0.10035881996154786,0.0037043863486667197,0.001461935043334961,3.638033153139932e-05,100,3,0.2,1.0,"[8, 100, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105]}",6012.5,6762.5,6637.5,6262.5,6637.5,6462.5,280.6243040080456,9
53,0.34604778289794924,0.010811046574489074,0.0028125286102294923,0.0008960487535964307,100,7,0.01,1.0,"[100, 102, 105, 403, 466]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5500.0,6187.5,6500.0,5812.5,6187.5,6037.5,345.95881257745117,79
54,2.416035509109497,0.06319164271033377,0.009219694137573241,0.000399426322233112,1000,7,0.01,0.75,"[8, 100, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105]}",5762.5,6700.0,6387.5,6262.5,6512.5,6325.0,316.22776601683796,28
55,0.10623531341552735,0.003150126858731604,0.001455402374267578,4.028514925995181e-05,100,3,0.1,0.5,"[8, 100, 102, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5937.5,6437.5,6750.0,6250.0,6562.5,6387.5,277.82638463616087,16
56,1.3229695796966552,0.03357889268743704,0.006212902069091797,0.00037930801149479385,500,7,0.01,1.0,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105]}",5887.5,6575.0,6387.5,6137.5,6450.0,6287.5,245.58603380485624,38
57,1.5090031147003173,0.03072188779540784,0.006863451004028321,0.0003754335084828374,1000,5,0.1,0.5,"[8, 100, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105]}",5950.0,6387.5,6137.5,5637.5,6637.5,6150.0,345.50687402713135,61
58,1.1616896629333495,0.06262229613523305,0.006128883361816407,0.0002492151259627842,500,7,0.01,0.75,"[100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105]}",6337.5,6650.0,6712.5,6025.0,6712.5,6487.5,269.8379143115363,5
59,2.357197570800781,0.028586060533807644,0.009026479721069337,0.00045202858318553924,1000,7,0.1,1.0,"[8, 100, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105]}",5325.0,5825.0,6262.5,5825.0,6762.5,6000.0,483.1537022521922,84
60,2.704846668243408,0.09168253379617795,0.009446811676025391,0.0005619525079965834,1000,7,0.1,0.75,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5687.5,5687.5,6375.0,5937.5,5937.5,5925.0,251.24689052802225,91
61,0.5221921920776367,0.049448504929549476,0.0031033992767333985,8.362962520672098e-05,500,3,0.2,0.75,"[100, 102, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5562.5,6125.0,6125.0,6312.5,6312.5,6087.5,275.56759606310754,72
62,1.2368799686431884,0.051255409537480624,0.005411958694458008,0.0005313777015591615,1000,3,0.2,1.0,"[100, 102, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5250.0,5812.5,6250.0,5750.0,6062.5,5825.0,338.65542960360165,96
63,0.2060023307800293,0.0075231790844455596,0.0018236637115478516,6.237077421189121e-05,100,5,0.1,0.5,"[100, 102, 105, 403, 466]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5937.5,6375.0,6625.0,6375.0,6125.0,6287.5,235.8495283014151,38
64,0.9122091770172119,0.02885668406426038,0.0042343616485595705,0.00011311411625812277,500,5,0.05,1.0,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 105]}",5825.0,6637.5,6262.5,6137.5,6387.5,6250.0,269.2582403567252,42
65,1.1057821750640868,0.09659040040583346,0.004939556121826172,0.00023297577464135417,1000,3,0.2,0.75,"[8, 100, 102, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 105, 403]}",5937.5,6062.5,6500.0,5562.5,6500.0,6112.5,356.63356544217766,69
66,1.5254833221435546,0.037057316736311054,0.005457401275634766,0.00037143331366943695,500,7,0.05,0.75,"[100, 102, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105, 403, 466]}",5687.5,5875.0,6312.5,6125.0,6187.5,6037.5,225.69337606584736,79
67,0.10454177856445312,0.001245284345029412,0.0014105796813964843,6.035044428287496e-05,100,3,0.05,0.5,"[100, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 105]}",6025.0,6900.0,6837.5,6462.5,6775.0,6600.0,324.5188746436792,3
68,0.48032631874084475,0.004755082214664132,0.002782106399536133,0.00016920121596797314,500,3,0.1,0.75,"[100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 105]}",6400.0,6275.0,6462.5,6275.0,6525.0,6387.5,100.0,16
69,0.8374680042266845,0.04865933185014028,0.003537893295288086,0.0002445043614692478,500,5,0.01,1.0,"[100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 105]}",6400.0,6775.0,7025.0,6462.5,6650.0,6662.5,225.0,2
70,2.3974910259246824,0.09075653685073874,0.008694744110107422,0.00039892242252871873,1000,7,0.05,0.5,"[8, 100, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105]}",5762.5,6137.5,6387.5,5450.0,6700.0,6087.5,442.64828024064434,72
71,1.2663982391357422,0.008640487321264611,0.005032491683959961,0.0002696294421445527,500,7,0.05,0.5,"[8, 100, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 105]}",5762.5,6450.0,6450.0,5700.0,6887.5,6250.0,453.11422400979643,42
