,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__kernel,param_model__gamma,param_model__C,param_feature_selection__columns,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
64,1.8160603046417236,0.014052984154284257,0.08044610023498536,0.0010020381752068642,sigmoid,0.01,1.0,"[100, 103, 102, 105]","{'model__kernel': 'sigmoid', 'model__gamma': 0.01, 'model__C': 1, 'feature_selection__columns': [100, 103, 102, 105]}",5075.0,5200.0,5450.0,5200.0,5387.5,5262.5,136.93063937629154,24
65,1.685490036010742,0.013283542313640193,0.07953791618347168,0.002381457376473438,rbf,0.01,100.0,"[8, 100, 102, 103, 105, 403]","{'model__kernel': 'rbf', 'model__gamma': 0.01, 'model__C': 100, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",6237.5,7050.0,6800.0,6175.0,6800.0,6612.5,344.6012188022555,7
66,1.3240621089935303,0.006846780998022243,0.07966451644897461,0.0011503041589707105,rbf,0.1,1.0,"[8, 100, 102, 103, 105, 403]","{'model__kernel': 'rbf', 'model__gamma': 0.1, 'model__C': 1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",6237.5,7050.0,6675.0,6237.5,6675.0,6575.0,307.71334062727925,8
67,1.5561913013458253,0.0029315865443018366,0.10084047317504882,0.0014855216997521862,rbf,0.01,0.1,"[8, 100, 103, 102, 105]","{'model__kernel': 'rbf', 'model__gamma': 0.01, 'model__C': 0.1, 'feature_selection__columns': [8, 100, 103, 102, 105]}",6062.5,6000.0,5687.5,6375.0,6125.0,6050.0,221.50056433336687,13
68,1.0038765907287597,0.007731652832660857,0.044632482528686526,0.0015765973031245002,poly,0.01,0.1,"[100, 103, 102, 105]","{'model__kernel': 'poly', 'model__gamma': 0.01, 'model__C': 0.1, 'feature_selection__columns': [100, 103, 102, 105]}",5887.5,5450.0,6387.5,5762.5,5825.0,5862.5,302.5929609227551,14
69,2.6625834941864013,0.03478335549825876,0.04005413055419922,0.0006394200389870702,linear,0.1,10.0,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'linear', 'model__gamma': 0.1, 'model__C': 10, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",3987.5,4487.5,4175.0,4362.5,4237.5,4250.0,169.5582495781317,70
70,0.9344925880432129,0.005203613497065148,0.04046649932861328,0.00048021877926597475,linear,1.0,0.1,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'linear', 'model__gamma': 1, 'model__C': 0.1, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",3987.5,4487.5,4175.0,4362.5,4237.5,4250.0,169.5582495781317,70
71,1.85237455368042,0.003369940672424652,0.08381929397583007,0.0002764256139767133,sigmoid,0.001,0.1,"[8, 100, 102, 103, 105, 403]","{'model__kernel': 'sigmoid', 'model__gamma': 0.001, 'model__C': 0.1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",4362.5,3925.0,3737.5,3425.0,3800.0,3850.0,304.6514401738485,92
72,1.688509225845337,0.04540834884563054,0.04485583305358887,0.001142323222074483,poly,0.1,10.0,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'poly', 'model__gamma': 0.1, 'model__C': 10, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",4550.0,5050.0,3987.5,3987.5,4175.0,4350.0,405.81707701869817,66
73,3.6674795150756836,0.11724623033081331,0.04666323661804199,0.0045181653685018195,poly,0.1,100.0,"[8, 100, 103, 102, 105]","{'model__kernel': 'poly', 'model__gamma': 0.1, 'model__C': 100, 'feature_selection__columns': [8, 100, 103, 102, 105]}",4000.0,4812.5,4125.0,5437.5,5687.5,4812.5,676.618430136218,53
74,1.9145561695098876,0.04431442404719237,0.040035676956176755,0.0015371140451626165,linear,0.01,10.0,"[100, 103, 102, 105]","{'model__kernel': 'linear', 'model__gamma': 0.01, 'model__C': 10, 'feature_selection__columns': [100, 103, 102, 105]}",5075.0,5200.0,5262.5,5137.5,5325.0,5200.0,88.38834764831844,30
75,1.0032532215118408,0.011554345557321627,0.04542307853698731,0.002175480236676866,poly,0.0001,100.0,"[100, 103, 102, 105]","{'model__kernel': 'poly', 'model__gamma': 0.0001, 'model__C': 100, 'feature_selection__columns': [100, 103, 102, 105]}",5762.5,5450.0,6200.0,5700.0,5887.5,5800.0,245.58603380485624,17
76,1.5001280307769775,0.008178998762542236,0.09948668479919434,0.0016993230903579297,rbf,0.0001,100.0,"[8, 100, 103, 102, 105]","{'model__kernel': 'rbf', 'model__gamma': 0.0001, 'model__C': 100, 'feature_selection__columns': [8, 100, 103, 102, 105]}",4625.0,5000.0,5187.5,4937.5,5000.0,4950.0,182.8592354790974,50
77,1.5441205501556396,0.005897680123325724,0.10563087463378906,0.000465900918910128,rbf,0.0001,0.1,"[8, 100, 102, 103, 105, 403]","{'model__kernel': 'rbf', 'model__gamma': 0.0001, 'model__C': 0.1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",4362.5,3862.5,3925.0,3425.0,3800.0,3875.0,299.4787137677735,91
78,1.0431917190551758,0.02120787843406018,0.03939833641052246,0.0004972326008431036,linear,0.01,1.0,"[8, 100, 103, 102, 105]","{'model__kernel': 'linear', 'model__gamma': 0.01, 'model__C': 1, 'feature_selection__columns': [8, 100, 103, 102, 105]}",4687.5,5062.5,5312.5,4937.5,5125.0,5025.0,207.66559657295187,42
79,1.2902410507202149,0.007324393366865486,0.0781522274017334,0.00045901146835558706,rbf,0.1,1.0,"[100, 103, 102, 105]","{'model__kernel': 'rbf', 'model__gamma': 0.1, 'model__C': 1, 'feature_selection__columns': [100, 103, 102, 105]}",6512.5,7137.5,7012.5,6575.0,7325.0,6912.5,317.70662567847086,1
80,1.5436123847961425,0.006082506085914524,0.10278310775756835,0.0015821127704163914,rbf,0.001,10.0,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'rbf', 'model__gamma': 0.001, 'model__C': 10, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",4425.0,5050.0,4612.5,4862.5,5112.5,4812.5,260.40833319999575,53
81,1.2650395393371583,0.012538406508954911,0.047446393966674806,0.0034824795083921428,poly,0.1,10.0,"[100, 103, 102, 105]","{'model__kernel': 'poly', 'model__gamma': 0.1, 'model__C': 10, 'feature_selection__columns': [100, 103, 102, 105]}",5450.0,5512.5,5762.5,5825.0,5512.5,5612.5,151.03807466993214,21
82,1.8483773231506349,0.014895029886814602,0.08151822090148926,0.00022401753868465447,sigmoid,0.01,1.0,"[8, 100, 103, 102, 105]","{'model__kernel': 'sigmoid', 'model__gamma': 0.01, 'model__C': 1, 'feature_selection__columns': [8, 100, 103, 102, 105]}",4937.5,5062.5,5312.5,5062.5,5062.5,5087.5,122.47448713915891,39
83,3.8510162830352783,0.062226334686064075,0.0765106201171875,0.00024492175155026516,rbf,0.1,100.0,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'rbf', 'model__gamma': 0.1, 'model__C': 100, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",6175.0,6300.0,5987.5,6112.5,6237.5,6162.5,107.52906583803284,12
84,0.8901751518249512,0.013986587842554766,0.03979759216308594,0.0013745760898620325,linear,0.1,0.1,"[8, 100, 103, 102, 105]","{'model__kernel': 'linear', 'model__gamma': 0.1, 'model__C': 0.1, 'feature_selection__columns': [8, 100, 103, 102, 105]}",4625.0,5062.5,5312.5,4937.5,5062.5,5000.0,223.60679774997897,48
85,1.9167932987213134,0.04236302364428269,0.04020547866821289,0.0012085050155991857,linear,0.1,10.0,"[100, 103, 102, 105]","{'model__kernel': 'linear', 'model__gamma': 0.1, 'model__C': 10, 'feature_selection__columns': [100, 103, 102, 105]}",5075.0,5200.0,5262.5,5137.5,5325.0,5200.0,88.38834764831844,30
86,1.7125497341156006,0.0665231216250771,0.06384305953979492,0.0006797437773755782,sigmoid,1.0,10.0,"[8, 100, 102, 103, 105, 403]","{'model__kernel': 'sigmoid', 'model__gamma': 1, 'model__C': 10, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",3925.0,4675.0,4550.0,4550.0,4362.5,4412.5,263.39134382131846,61
87,1.9255828380584716,0.023069777991118978,0.08169422149658204,0.00039153779959713375,sigmoid,0.01,1.0,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'sigmoid', 'model__gamma': 0.01, 'model__C': 1, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",3925.0,4487.5,4237.5,4362.5,4300.0,4262.5,187.91620472966136,68
88,370.6299597263336,15.927773544276954,0.04519643783569336,0.0010158338157105894,poly,1.0,10.0,"[8, 100, 102, 103, 105, 403]","{'model__kernel': 'poly', 'model__gamma': 1, 'model__C': 10, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",4862.5,4300.0,4300.0,4487.5,3987.5,4387.5,286.6836235294929,63
89,2.4409148693084717,0.027355870419526432,0.07614750862121582,0.0009753006670311614,rbf,0.1,100.0,"[100, 103, 102, 105]","{'model__kernel': 'rbf', 'model__gamma': 0.1, 'model__C': 100, 'feature_selection__columns': [100, 103, 102, 105]}",6262.5,6950.0,6950.0,6325.0,6825.0,6662.5,305.16389039334257,4
