feature_selector,feature_selector_params,classifier,classifier_params,n_features,accuracy,accuracy_std,accuracy_top_20pc,elapsed_time
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0}",1,0.5416000000000001,0.01765899204371528,0.604,0.7922330379486084
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.001}",1,0.5582,0.011720068259186853,0.641,0.7483061790466309
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.01}",1,0.5224,0.03156960563580102,0.564,0.7473583698272706
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.05}",1,0.5005999999999999,0.0008000000000000007,0.526,0.7441877365112305
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0}",1,0.5593999999999999,0.017726815844928235,0.6289999999999999,0.21988072395324706
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.001}",1,0.5611999999999999,0.015458331087151644,0.6609999999999999,0.22676529884338378
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.01}",1,0.4998,0.000979795897113272,0.502,0.23487496376037598
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.05}",1,0.49939999999999996,0.0008000000000000007,0.504,0.22881360054016114
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0}",1,0.5612,0.006584831053261691,0.626,0.5249529361724854
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.001}",1,0.5616,0.010480458005259083,0.633,0.5030962467193604
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.01}",1,0.5124,0.018106352476410056,0.5509999999999999,0.5263535022735596
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.05}",1,0.5006,0.0008000000000000007,0.502,0.5118068218231201
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0}",1,0.5426,0.005238320341483522,0.624,0.7338285923004151
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.001}",1,0.5564,0.011464728518373178,0.6199999999999999,0.7216169357299804
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.01}",1,0.5176,0.02863284826907723,0.546,0.7380053520202636
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 10, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.05}",1,0.5006,0.0008000000000000007,0.4960000000000001,0.7167682647705078
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0}",1,0.5668,0.012464349160706274,0.648,1.3563373565673829
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.001}",1,0.5719999999999998,0.009273618495495678,0.6759999999999999,1.4666778087615966
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.01}",1,0.556,0.01608726204175214,0.632,1.5088143825531006
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.05}",1,0.5005999999999999,0.0008000000000000007,0.508,1.699061107635498
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0}",1,0.5675999999999999,0.005462600113499048,0.641,4.834527683258057
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0.001}",1,0.5688,0.003919183588453088,0.644,5.37170181274414
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0.01}",1,0.5555999999999999,0.021397196077991128,0.627,4.37488284111023
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0.05}",1,0.5006,0.0008000000000000007,0.502,4.759443569183349
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 10, 'ccp_alpha': 0}",1,0.5492,0.008494704232638086,0.624,6.840470695495606
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 10, 'ccp_alpha': 0.001}",1,0.572,0.006099180272790732,0.645,6.1015363216400145
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 10, 'ccp_alpha': 0.01}",1,0.5578000000000001,0.012952219886953716,0.6309999999999999,6.876709079742431
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 2, 'max_depth': 10, 'ccp_alpha': 0.05}",1,0.5005999999999999,0.0008000000000000007,0.508,7.566542148590088
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 2, 'ccp_alpha': 0}",1,0.554,0.009273618495495713,0.625,2.1867441177368163
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 2, 'ccp_alpha': 0.001}",1,0.5596,0.011146299834474188,0.642,2.228918933868408
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 2, 'ccp_alpha': 0.01}",1,0.549,0.01988969582472288,0.592,2.196354341506958
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 2, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,2.174787187576294
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 6, 'ccp_alpha': 0}",1,0.5643999999999999,0.006651315659326324,0.628,5.491441631317139
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 6, 'ccp_alpha': 0.001}",1,0.5578000000000001,0.00990757286120063,0.644,5.417514085769653
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 6, 'ccp_alpha': 0.01}",1,0.5536,0.017670314088889284,0.626,5.407514142990112
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 6, 'ccp_alpha': 0.05}",1,0.5002,0.000979795897113272,0.514,5.37517352104187
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0}",1,0.5549999999999999,0.011781341180018492,0.64,8.231733179092407
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.001}",1,0.5626,0.01003194896318753,0.653,8.062256383895875
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.01}",1,0.5366000000000001,0.021490463001061676,0.5730000000000001,8.444727420806885
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,8.155102634429932
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0}",1,0.5628,0.006399999999999965,0.649,2.19104061126709
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.001}",1,0.5641999999999999,0.005912698199637751,0.644,2.2099770069122315
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.01}",1,0.5478,0.017417232845661774,0.628,2.195079469680786
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,2.13639612197876
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0}",1,0.5652,0.006493073232299134,0.631,5.407861661911011
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.001}",1,0.5680000000000001,0.006693280212272567,0.6620000000000001,5.316768598556519
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.01}",1,0.5494,0.018746733048720748,0.6060000000000001,5.286581087112427
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.05}",1,0.5002,0.000979795897113272,0.508,5.811139154434204
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0}",1,0.5502,0.00913016976841067,0.622,8.24278211593628
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.001}",1,0.5612,0.007413501197140212,0.637,8.125590991973876
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.01}",1,0.5546,0.015525462956060257,0.6359999999999999,8.042737340927124
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 75, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,7.839025926589966
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0}",1,0.564,0.007999999999999962,0.652,4.2700847625732425
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.001}",1,0.5578000000000001,0.008423775875461045,0.639,4.196390533447266
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.01}",1,0.5559999999999999,0.02086144769664845,0.625,4.182239580154419
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.05}",1,0.5002,0.000979795897113272,0.496,4.278701305389404
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0}",1,0.5664,0.006711184694224977,0.6519999999999999,10.50961194038391
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0.001}",1,0.573,0.008438009243891561,0.664,10.56536569595337
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0.01}",1,0.5502,0.017611359970201017,0.607,10.572741270065308
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,10.422659873962402
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 10, 'ccp_alpha': 0}",1,0.5563999999999999,0.012862348152650778,0.623,16.122985458374025
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 10, 'ccp_alpha': 0.001}",1,0.5606,0.008236504112789563,0.6540000000000001,16.782698249816896
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 10, 'ccp_alpha': 0.01}",1,0.5608000000000001,0.007756287771866095,0.6519999999999999,15.594240474700928
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 2, 'max_depth': 10, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,16.558728408813476
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 2, 'ccp_alpha': 0}",1,0.5542,0.007359347797189614,0.636,4.095338010787964
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 2, 'ccp_alpha': 0.001}",1,0.5656,0.00567802782663132,0.6530000000000001,4.035226535797119
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 2, 'ccp_alpha': 0.01}",1,0.5589999999999999,0.01834121042897657,0.623,4.2184289455413815
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 2, 'ccp_alpha': 0.05}",1,0.5005999999999999,0.0008000000000000007,0.508,4.048341846466064
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 6, 'ccp_alpha': 0}",1,0.5628,0.006794115100585176,0.63,10.324379253387452
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 6, 'ccp_alpha': 0.001}",1,0.5624,0.009090654541890767,0.659,10.677645921707153
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 6, 'ccp_alpha': 0.01}",1,0.5494,0.01684755175092213,0.583,10.112061834335327
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 6, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,10.293404865264893
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0}",1,0.5476000000000001,0.003929376540877704,0.617,15.973408412933349
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.001}",1,0.5658000000000001,0.007678541528180939,0.6449999999999999,16.767272996902467
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.01}",1,0.5396,0.012547509713086508,0.5720000000000001,16.3526563167572
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 4, 'max_depth': 10, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,15.907141780853271
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0}",1,0.5588,0.007984985911070813,0.648,4.101726722717285
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.001}",1,0.5711999999999999,0.01139122469271848,0.668,4.2027181625366214
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.01}",1,0.5584,0.007914543574963715,0.641,4.275373935699463
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 2, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,4.054946613311768
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0}",1,0.5702,0.006852736679604732,0.636,10.453009557723998
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.001}",1,0.5618,0.008059776671843913,0.643,10.534365892410278
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.01}",1,0.5508,0.01781460075331465,0.6,10.566584968566895
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 6, 'ccp_alpha': 0.05}",1,0.5006,0.0008000000000000007,0.502,10.74091877937317
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0}",1,0.562,0.008854377448471418,0.616,11.22986879348755
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.001}",1,0.5631999999999999,0.010225458424931336,0.64,11.101694107055664
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.01}",1,0.5408000000000002,0.022789471253190606,0.599,10.694024038314819
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'gini', 'n_estimators': 150, 'min_samples_split': 8, 'max_depth': 10, 'ccp_alpha': 0.05}",1,0.5006,0.0008000000000000007,0.502,10.485854530334473
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'entropy', 'n_estimators': 10, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0}",1,0.5502,0.02837181700208852,0.611,0.28337483406066893
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'entropy', 'n_estimators': 10, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.001}",1,0.5576000000000001,0.01228983319658975,0.641,0.28340902328491213
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'entropy', 'n_estimators': 10, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.01}",1,0.5496,0.02658270114190806,0.625,0.2949198246002197
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'entropy', 'n_estimators': 10, 'min_samples_split': 2, 'max_depth': 2, 'ccp_alpha': 0.05}",1,0.501,0.0,0.514,0.2836021900177002
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'entropy', 'n_estimators': 10, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0}",1,0.5528000000000001,0.008908422980528,0.651,0.7005139350891113
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'entropy', 'n_estimators': 10, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0.001}",1,0.5614,0.012026637102698285,0.643,0.6997745037078857
SelectFromModel,{'threshold': -Infinity},RandomForestClassifier,"{'criterion': 'entropy', 'n_estimators': 10, 'min_samples_split': 2, 'max_depth': 6, 'ccp_alpha': 0.01}",1,0.557,0.010139033484509234,0.638,0.6899315357208252
