,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,random_state,features
0,NeuralNetFastAI_r11_BAG_L1,0.6571428571428571,0.5723370429252782,precision,0.1880807876586914,0.07635235786437988,9.64649224281311,0.1880807876586914,0.07635235786437988,9.64649224281311,1,True,34,3,"['x329', 'x352', 'x413']"
1,NeuralNetTorch_r87_BAG_L1,0.5654952076677316,0.5370722433460076,precision,0.046356916427612305,0.021205902099609375,4.326971054077148,0.046356916427612305,0.021205902099609375,4.326971054077148,1,True,72,3,"['x329', 'x352', 'x413']"
2,WeightedEnsemble_L2,0.5609756097560976,0.5888888888888889,precision,0.2989974021911621,0.15995192527770996,24.012922048568726,0.0016362667083740234,0.0013439655303955078,0.8313288688659668,2,True,110,3,"['x329', 'x352', 'x413']"
3,NeuralNetFastAI_r138_BAG_L1,0.5609284332688588,0.5452084461288577,precision,0.23613309860229492,0.08613181114196777,11.718284130096436,0.23613309860229492,0.08613181114196777,11.718284130096436,1,True,86,3,"['x329', 'x352', 'x413']"
4,NeuralNetTorch_r71_BAG_L1,0.5580110497237569,0.5511111111111111,precision,0.028530120849609375,0.027541637420654297,3.5548527240753174,0.028530120849609375,0.027541637420654297,3.5548527240753174,1,True,73,3,"['x329', 'x352', 'x413']"
5,NeuralNetFastAI_r95_BAG_L1,0.5533333333333333,0.5462909718228867,precision,0.18250179290771484,0.060292959213256836,7.818889856338501,0.18250179290771484,0.060292959213256836,7.818889856338501,1,True,47,3,"['x329', 'x352', 'x413']"
6,NeuralNetFastAI_r4_BAG_L1,0.5507246376811594,0.5605920444033302,precision,0.08209085464477539,0.05040740966796875,4.191734790802002,0.08209085464477539,0.05040740966796875,4.191734790802002,1,True,98,3,"['x329', 'x352', 'x413']"
7,NeuralNetFastAI_r88_BAG_L1,0.5501355013550135,0.5612802498048399,precision,0.06808209419250488,0.0379786491394043,3.8961920738220215,0.06808209419250488,0.0379786491394043,3.8961920738220215,1,True,68,3,"['x329', 'x352', 'x413']"
8,NeuralNetTorch_r197_BAG_L1,0.55,0.5575139146567718,precision,0.03351712226867676,0.018422365188598633,4.048472166061401,0.03351712226867676,0.018422365188598633,4.048472166061401,1,True,54,3,"['x329', 'x352', 'x413']"
9,NeuralNetFastAI_r145_BAG_L1,0.5495283018867925,0.5539432176656152,precision,0.16878104209899902,0.06755375862121582,7.958626747131348,0.16878104209899902,0.06755375862121582,7.958626747131348,1,True,28,3,"['x329', 'x352', 'x413']"
