,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,random_state,features
0,NeuralNetFastAI_r143_BAG_L1,0.7653061224489796,0.7718832891246684,precision,0.06950187683105469,0.03525996208190918,3.433911085128784,0.06950187683105469,0.03525996208190918,3.433911085128784,1,True,41,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
1,NeuralNetTorch_r158_BAG_L1,0.7647058823529411,0.7366110623353819,precision,0.06400322914123535,0.026363849639892578,9.480302095413208,0.06400322914123535,0.026363849639892578,9.480302095413208,1,True,51,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
2,WeightedEnsemble_L3,0.7635467980295566,0.7751196172248804,precision,0.2810018062591553,0.12366199493408203,13.921504020690918,0.0010890960693359375,0.003180980682373047,0.7885687351226807,3,True,86,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
3,WeightedEnsemble_L2,0.7543103448275862,0.7753058954393771,precision,0.3320183753967285,0.18743062019348145,15.64360523223877,0.0013568401336669922,0.0014390945434570312,0.7565689086914062,2,True,67,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
4,NeuralNetFastAI_r11_BAG_L1,0.752851711026616,0.7575757575757576,precision,0.21041083335876465,0.0852210521697998,9.699024200439453,0.21041083335876465,0.0852210521697998,9.699024200439453,1,True,34,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
5,NeuralNetTorch_r30_BAG_L1,0.7520435967302452,0.7332361516034985,precision,0.08759617805480957,0.028413772583007812,7.867370128631592,0.08759617805480957,0.028413772583007812,7.867370128631592,1,True,30,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
6,NeuralNetTorch_r197_BAG_L1,0.7479892761394102,0.7311827956989247,precision,0.03560996055603027,0.01779031753540039,4.066350936889648,0.03560996055603027,0.01779031753540039,4.066350936889648,1,True,54,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
7,NeuralNetTorch_r31_BAG_L1,0.7474226804123711,0.7306955966815571,precision,0.049526214599609375,0.023370981216430664,5.776666164398193,0.049526214599609375,0.023370981216430664,5.776666164398193,1,True,65,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
8,NeuralNetTorch_r143_BAG_L1,0.744578313253012,0.7294626312538605,precision,0.13034391403198242,0.03066253662109375,10.693968296051025,0.13034391403198242,0.03066253662109375,10.693968296051025,1,True,62,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
9,NeuralNetTorch_BAG_L1,0.7372448979591837,0.7326543602800764,precision,0.05656123161315918,0.019358158111572266,5.251266002655029,0.05656123161315918,0.019358158111572266,5.251266002655029,1,True,12,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
10,NeuralNetTorch_r86_BAG_L1,0.7365439093484419,0.7233009708737864,precision,0.04455304145812988,0.02372884750366211,6.061748027801514,0.04455304145812988,0.02372884750366211,6.061748027801514,1,True,32,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
11,NeuralNetFastAI_r191_BAG_L2,0.7348484848484849,0.727741935483871,precision,4.783014535903931,3.364335060119629,238.44792771339417,0.19475507736206055,0.08124518394470215,8.409839153289795,2,True,82,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
12,NeuralNetTorch_r14_BAG_L1,0.7321428571428571,0.7275561097256857,precision,0.018162965774536133,0.025266647338867188,4.242731094360352,0.018162965774536133,0.025266647338867188,4.242731094360352,1,True,39,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
13,NeuralNetTorch_r79_BAG_L2,0.7306843267108167,0.7252619324796274,precision,4.6863274574279785,3.321206569671631,237.35540652275085,0.0980679988861084,0.0381166934967041,7.317317962646484,2,True,80,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
14,NeuralNetTorch_r22_BAG_L2,0.7274678111587983,0.7162842753217683,precision,4.685457706451416,3.3301517963409424,235.99810671806335,0.0971982479095459,0.047061920166015625,5.960018157958984,2,True,85,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
15,LightGBM_r96_BAG_L2,0.7245762711864406,0.7167567567567568,precision,4.613323450088501,3.304217576980591,231.99662280082703,0.02506399154663086,0.021127700805664062,1.9585342407226562,2,True,84,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
16,NeuralNetTorch_r79_BAG_L1,0.7241379310344828,0.721830985915493,precision,0.06263995170593262,0.02230525016784668,5.999068975448608,0.06263995170593262,0.02230525016784668,5.999068975448608,1,True,15,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
17,NeuralNetFastAI_r37_BAG_L1,0.7211981566820277,0.7215116279069768,precision,0.10745811462402344,0.037563323974609375,4.9280431270599365,0.10745811462402344,0.037563323974609375,4.9280431270599365,1,True,53,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
18,ExtraTreesGini_BAG_L2,0.721030042918455,0.6982892690513219,precision,4.67473030090332,3.392383575439453,230.48606061935425,0.0864708423614502,0.10929369926452637,0.44797205924987793,2,True,73,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
19,NeuralNetFastAI_r103_BAG_L1,0.7203791469194313,0.7196782178217822,precision,0.09782600402832031,0.0502321720123291,6.369016170501709,0.09782600402832031,0.0502321720123291,6.369016170501709,1,True,38,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
20,ExtraTreesEntr_BAG_L2,0.720173535791757,0.7051079515534492,precision,4.673138380050659,3.39265775680542,230.43732476234436,0.08487892150878906,0.10956788063049316,0.39923620223999023,2,True,74,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
21,LightGBM_BAG_L2,0.7194092827004219,0.7119791666666667,precision,4.609699487686157,3.2970268726348877,232.340247631073,0.02144002914428711,0.013936996459960938,2.302159070968628,2,True,69,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
22,NeuralNetFastAI_r191_BAG_L1,0.7192982456140351,0.7043527416619559,precision,0.16544294357299805,0.07464122772216797,8.627362966537476,0.16544294357299805,0.07464122772216797,8.627362966537476,1,True,17,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
23,RandomForestGini_BAG_L2,0.7188841201716738,0.7023991832567636,precision,4.663149356842041,3.392688751220703,231.41778564453125,0.0748898983001709,0.10959887504577637,1.3796970844268799,2,True,70,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
24,NeuralNetFastAI_BAG_L2,0.7186813186813187,0.7121046892039259,precision,4.699180364608765,3.336941719055176,234.4201316833496,0.11092090606689453,0.05385184288024902,4.382043123245239,2,True,75,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
25,NeuralNetTorch_r22_BAG_L1,0.7183098591549296,0.7269417475728155,precision,0.0524442195892334,0.027781963348388672,9.28570032119751,0.0524442195892334,0.027781963348388672,9.28570032119751,1,True,20,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
26,LightGBMXT_BAG_L2,0.717948717948718,0.718816067653277,precision,4.63459324836731,3.329772710800171,233.64053535461426,0.04633378982543945,0.04668283462524414,3.6024467945098877,2,True,68,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
27,NeuralNetTorch_r41_BAG_L1,0.7176470588235294,0.7233656174334141,precision,0.03403282165527344,0.018590450286865234,7.842340707778931,0.03403282165527344,0.018590450286865234,7.842340707778931,1,True,48,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
28,CatBoost_r177_BAG_L2,0.7166666666666667,0.7180710121886592,precision,4.604071140289307,3.2945733070373535,238.6060345172882,0.015811681747436523,0.011483430862426758,8.567945957183838,2,True,79,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
29,NeuralNetTorch_BAG_L2,0.7155756207674944,0.7170474516695958,precision,4.6648313999176025,3.3155999183654785,236.99274039268494,0.07657194137573242,0.03251004219055176,6.954651832580566,2,True,77,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
30,LightGBMLarge_BAG_L2,0.714902807775378,0.7112820512820512,precision,4.730131387710571,3.470252752304077,241.47104144096375,0.14187192916870117,0.1871628761291504,11.432952880859375,2,True,78,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
31,CatBoost_r9_BAG_L2,0.7139830508474576,0.7172884918549658,precision,4.61568546295166,3.301021099090576,273.0648636817932,0.02742600440979004,0.017931222915649414,43.02677512168884,2,True,83,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
32,CatBoost_BAG_L2,0.7136929460580913,0.7178270042194093,precision,4.602459669113159,3.29338002204895,242.44845867156982,0.014200210571289062,0.010290145874023438,12.410370111465454,2,True,72,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
33,NeuralNetFastAI_r145_BAG_L1,0.7130620985010707,0.7192285876347135,precision,0.17970633506774902,0.07716155052185059,7.371408939361572,0.17970633506774902,0.07716155052185059,7.371408939361572,1,True,28,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
34,RandomForestEntr_BAG_L2,0.7130620985010707,0.696611909650924,precision,4.655667543411255,3.3883137702941895,231.28053951263428,0.06740808486938477,0.1052238941192627,1.2424509525299072,2,True,71,4,"['x103', 'x106', 'x101', 'x5', 'x102', 'x105']"
